SiteID,Date,Time,Date.Time,Water.Temp.C,Water.LoggerID,Water.RowID,Flag.Date.Time,Flag.Water.Temp.C,Month,Day,Year,Flag.Gross.Water.Temp.C,Flag.Spike.Water.Temp.C,Flag.RoC.Water.Temp.C,Flag.Flat.Water.Temp.C,Comment.MOD.Date.Time,RAW.Date.Time,Comment.MOD.Water.Temp.C,RAW.Water.Temp.C
Ellis~1.0m,2018-05-24,15:01:00,2018-05-24 15:01:00,16.463,20312702,1,,P,5,24,2018,P,X,X,P,,2018-05-24 15:01:00,,16.463
Ellis~1.0m,2018-05-24,16:01:00,2018-05-24 16:01:00,16.654,20312702,2,,P,5,24,2018,P,P,P,P,,2018-05-24 16:01:00,,16.654
Ellis~1.0m,2018-05-24,17:01:00,2018-05-24 17:01:00,16.63,20312702,3,,P,5,24,2018,P,P,P,P,,2018-05-24 17:01:00,,16.63
Ellis~1.0m,2018-05-24,18:01:00,2018-05-24 18:01:00,16.654,20312702,4,,P,5,24,2018,P,P,P,P,,2018-05-24 18:01:00,,16.654
Ellis~1.0m,2018-05-24,19:01:00,2018-05-24 19:01:00,16.63,20312702,5,,P,5,24,2018,P,P,P,P,,2018-05-24 19:01:00,,16.63
Ellis~1.0m,2018-05-24,20:01:00,2018-05-24 20:01:00,16.582,20312702,6,,P,5,24,2018,P,P,P,P,,2018-05-24 20:01:00,,16.582
Ellis~1.0m,2018-05-24,21:01:00,2018-05-24 21:01:00,16.582,20312702,7,,P,5,24,2018,P,P,P,P,,2018-05-24 21:01:00,,16.582
Ellis~1.0m,2018-05-24,22:01:00,2018-05-24 22:01:00,16.439,20312702,8,,P,5,24,2018,P,P,P,P,,2018-05-24 22:01:00,,16.439
Ellis~1.0m,2018-05-24,23:01:00,2018-05-24 23:01:00,16.439,20312702,9,,P,5,24,2018,P,P,P,P,,2018-05-24 23:01:00,,16.439
Ellis~1.0m,2018-05-25,00:01:00,2018-05-25 00:01:00,16.249,20312702,10,,P,5,25,2018,P,P,P,P,,2018-05-25 00:01:00,,16.249
Ellis~1.0m,2018-05-25,01:01:00,2018-05-25 01:01:00,16.392,20312702,11,,P,5,25,2018,P,P,P,P,,2018-05-25 01:01:00,,16.392
Ellis~1.0m,2018-05-25,02:01:00,2018-05-25 02:01:00,16.249,20312702,12,,P,5,25,2018,P,P,P,P,,2018-05-25 02:01:00,,16.249
Ellis~1.0m,2018-05-25,03:01:00,2018-05-25 03:01:00,16.058,20312702,13,,P,5,25,2018,P,P,P,P,,2018-05-25 03:01:00,,16.058
Ellis~1.0m,2018-05-25,04:01:00,2018-05-25 04:01:00,15.986,20312702,14,,P,5,25,2018,P,P,P,P,,2018-05-25 04:01:00,,15.986
Ellis~1.0m,2018-05-25,05:01:00,2018-05-25 05:01:00,15.915,20312702,15,,P,5,25,2018,P,P,P,P,,2018-05-25 05:01:00,,15.915
Ellis~1.0m,2018-05-25,06:01:00,2018-05-25 06:01:00,15.867,20312702,16,,P,5,25,2018,P,P,P,P,,2018-05-25 06:01:00,,15.867
Ellis~1.0m,2018-05-25,07:01:00,2018-05-25 07:01:00,15.772,20312702,17,,P,5,25,2018,P,P,P,P,,2018-05-25 07:01:00,,15.772
Ellis~1.0m,2018-05-25,08:01:00,2018-05-25 08:01:00,15.796,20312702,18,,P,5,25,2018,P,P,P,P,,2018-05-25 08:01:00,,15.796
Ellis~1.0m,2018-05-25,09:01:00,2018-05-25 09:01:00,15.915,20312702,19,,P,5,25,2018,P,P,P,P,,2018-05-25 09:01:00,,15.915
Ellis~1.0m,2018-05-25,10:01:00,2018-05-25 10:01:00,16.034,20312702,20,,P,5,25,2018,P,P,P,P,,2018-05-25 10:01:00,,16.034
Ellis~1.0m,2018-05-25,11:01:00,2018-05-25 11:01:00,16.225,20312702,21,,P,5,25,2018,P,P,P,P,,2018-05-25 11:01:00,,16.225
Ellis~1.0m,2018-05-25,12:01:00,2018-05-25 12:01:00,16.487,20312702,22,,P,5,25,2018,P,P,P,P,,2018-05-25 12:01:00,,16.487
Ellis~1.0m,2018-05-25,13:01:00,2018-05-25 13:01:00,16.677,20312702,23,,P,5,25,2018,P,P,P,P,,2018-05-25 13:01:00,,16.677
Ellis~1.0m,2018-05-25,14:01:00,2018-05-25 14:01:00,16.915,20312702,24,,P,5,25,2018,P,P,P,P,,2018-05-25 14:01:00,,16.915
Ellis~1.0m,2018-05-25,15:01:00,2018-05-25 15:01:00,16.939,20312702,25,,P,5,25,2018,P,P,P,P,,2018-05-25 15:01:00,,16.939
Ellis~1.0m,2018-05-25,16:01:00,2018-05-25 16:01:00,17.153,20312702,26,,P,5,25,2018,P,P,P,P,,2018-05-25 16:01:00,,17.153
Ellis~1.0m,2018-05-25,17:01:00,2018-05-25 17:01:00,17.391,20312702,27,,P,5,25,2018,P,P,P,P,,2018-05-25 17:01:00,,17.391
Ellis~1.0m,2018-05-25,18:01:00,2018-05-25 18:01:00,17.391,20312702,28,,P,5,25,2018,P,P,P,P,,2018-05-25 18:01:00,,17.391
Ellis~1.0m,2018-05-25,19:01:00,2018-05-25 19:01:00,17.272,20312702,29,,P,5,25,2018,P,P,P,P,,2018-05-25 19:01:00,,17.272
Ellis~1.0m,2018-05-25,20:01:00,2018-05-25 20:01:00,17.296,20312702,30,,P,5,25,2018,P,P,P,P,,2018-05-25 20:01:00,,17.296
Ellis~1.0m,2018-05-25,21:01:00,2018-05-25 21:01:00,17.177,20312702,31,,P,5,25,2018,P,P,P,P,,2018-05-25 21:01:00,,17.177
Ellis~1.0m,2018-05-25,22:01:00,2018-05-25 22:01:00,17.296,20312702,32,,P,5,25,2018,P,P,P,P,,2018-05-25 22:01:00,,17.296
Ellis~1.0m,2018-05-25,23:01:00,2018-05-25 23:01:00,17.415,20312702,33,,P,5,25,2018,P,P,P,P,,2018-05-25 23:01:00,,17.415
Ellis~1.0m,2018-05-26,00:01:00,2018-05-26 00:01:00,17.296,20312702,34,,P,5,26,2018,P,P,P,P,,2018-05-26 00:01:00,,17.296
Ellis~1.0m,2018-05-26,01:01:00,2018-05-26 01:01:00,17.153,20312702,35,,P,5,26,2018,P,P,P,P,,2018-05-26 01:01:00,,17.153
Ellis~1.0m,2018-05-26,02:01:00,2018-05-26 02:01:00,17.225,20312702,36,,P,5,26,2018,P,P,P,P,,2018-05-26 02:01:00,,17.225
Ellis~1.0m,2018-05-26,03:01:00,2018-05-26 03:01:00,17.201,20312702,37,,P,5,26,2018,P,P,P,P,,2018-05-26 03:01:00,,17.201
Ellis~1.0m,2018-05-26,04:01:00,2018-05-26 04:01:00,17.153,20312702,38,,P,5,26,2018,P,P,P,P,,2018-05-26 04:01:00,,17.153
Ellis~1.0m,2018-05-26,05:01:00,2018-05-26 05:01:00,17.13,20312702,39,,P,5,26,2018,P,P,P,P,,2018-05-26 05:01:00,,17.13
Ellis~1.0m,2018-05-26,06:01:00,2018-05-26 06:01:00,17.058,20312702,40,,P,5,26,2018,P,P,P,P,,2018-05-26 06:01:00,,17.058
Ellis~1.0m,2018-05-26,07:01:00,2018-05-26 07:01:00,17.13,20312702,41,,P,5,26,2018,P,P,P,P,,2018-05-26 07:01:00,,17.13
Ellis~1.0m,2018-05-26,08:01:00,2018-05-26 08:01:00,17.034,20312702,42,,P,5,26,2018,P,P,P,P,,2018-05-26 08:01:00,,17.034
Ellis~1.0m,2018-05-26,09:01:00,2018-05-26 09:01:00,17.106,20312702,43,,P,5,26,2018,P,P,P,P,,2018-05-26 09:01:00,,17.106
Ellis~1.0m,2018-05-26,10:01:00,2018-05-26 10:01:00,17.106,20312702,44,,P,5,26,2018,P,P,P,P,,2018-05-26 10:01:00,,17.106
Ellis~1.0m,2018-05-26,11:01:00,2018-05-26 11:01:00,17.177,20312702,45,,P,5,26,2018,P,P,P,P,,2018-05-26 11:01:00,,17.177
Ellis~1.0m,2018-05-26,12:01:00,2018-05-26 12:01:00,17.272,20312702,46,,P,5,26,2018,P,P,P,P,,2018-05-26 12:01:00,,17.272
Ellis~1.0m,2018-05-26,13:01:00,2018-05-26 13:01:00,17.368,20312702,47,,P,5,26,2018,P,P,P,P,,2018-05-26 13:01:00,,17.368
Ellis~1.0m,2018-05-26,14:01:00,2018-05-26 14:01:00,17.463,20312702,48,,P,5,26,2018,P,P,P,P,,2018-05-26 14:01:00,,17.463
Ellis~1.0m,2018-05-26,15:01:00,2018-05-26 15:01:00,17.796,20312702,49,,P,5,26,2018,P,P,P,P,,2018-05-26 15:01:00,,17.796
Ellis~1.0m,2018-05-26,16:01:00,2018-05-26 16:01:00,17.891,20312702,50,,P,5,26,2018,P,P,P,P,,2018-05-26 16:01:00,,17.891
Ellis~1.0m,2018-05-26,17:01:00,2018-05-26 17:01:00,17.843,20312702,51,,P,5,26,2018,P,P,P,P,,2018-05-26 17:01:00,,17.843
Ellis~1.0m,2018-05-26,18:01:00,2018-05-26 18:01:00,17.772,20312702,52,,P,5,26,2018,P,P,P,P,,2018-05-26 18:01:00,,17.772
Ellis~1.0m,2018-05-26,19:01:00,2018-05-26 19:01:00,17.867,20312702,53,,P,5,26,2018,P,P,P,P,,2018-05-26 19:01:00,,17.867
Ellis~1.0m,2018-05-26,20:01:00,2018-05-26 20:01:00,17.915,20312702,54,,P,5,26,2018,P,P,P,P,,2018-05-26 20:01:00,,17.915
Ellis~1.0m,2018-05-26,21:01:00,2018-05-26 21:01:00,17.819,20312702,55,,P,5,26,2018,P,P,P,P,,2018-05-26 21:01:00,,17.819
Ellis~1.0m,2018-05-26,22:01:00,2018-05-26 22:01:00,17.748,20312702,56,,P,5,26,2018,P,P,P,P,,2018-05-26 22:01:00,,17.748
Ellis~1.0m,2018-05-26,23:01:00,2018-05-26 23:01:00,17.653,20312702,57,,P,5,26,2018,P,P,P,P,,2018-05-26 23:01:00,,17.653
Ellis~1.0m,2018-05-27,00:01:00,2018-05-27 00:01:00,17.582,20312702,58,,P,5,27,2018,P,P,P,P,,2018-05-27 00:01:00,,17.582
Ellis~1.0m,2018-05-27,01:01:00,2018-05-27 01:01:00,17.486,20312702,59,,P,5,27,2018,P,P,P,P,,2018-05-27 01:01:00,,17.486
Ellis~1.0m,2018-05-27,02:01:00,2018-05-27 02:01:00,17.344,20312702,60,,P,5,27,2018,P,P,P,P,,2018-05-27 02:01:00,,17.344
Ellis~1.0m,2018-05-27,03:01:00,2018-05-27 03:01:00,17.296,20312702,61,,P,5,27,2018,P,P,P,P,,2018-05-27 03:01:00,,17.296
Ellis~1.0m,2018-05-27,04:01:00,2018-05-27 04:01:00,17.153,20312702,62,,P,5,27,2018,P,P,P,P,,2018-05-27 04:01:00,,17.153
Ellis~1.0m,2018-05-27,05:01:00,2018-05-27 05:01:00,17.058,20312702,63,,P,5,27,2018,P,P,P,P,,2018-05-27 05:01:00,,17.058
Ellis~1.0m,2018-05-27,06:01:00,2018-05-27 06:01:00,17.034,20312702,64,,P,5,27,2018,P,P,P,P,,2018-05-27 06:01:00,,17.034
Ellis~1.0m,2018-05-27,07:01:00,2018-05-27 07:01:00,17.058,20312702,65,,P,5,27,2018,P,P,P,P,,2018-05-27 07:01:00,,17.058
Ellis~1.0m,2018-05-27,08:01:00,2018-05-27 08:01:00,17.106,20312702,66,,P,5,27,2018,P,P,P,P,,2018-05-27 08:01:00,,17.106
Ellis~1.0m,2018-05-27,09:01:00,2018-05-27 09:01:00,17.058,20312702,67,,P,5,27,2018,P,P,P,P,,2018-05-27 09:01:00,,17.058
Ellis~1.0m,2018-05-27,10:01:00,2018-05-27 10:01:00,17.058,20312702,68,,P,5,27,2018,P,P,P,P,,2018-05-27 10:01:00,,17.058
Ellis~1.0m,2018-05-27,11:01:00,2018-05-27 11:01:00,17.13,20312702,69,,P,5,27,2018,P,P,P,P,,2018-05-27 11:01:00,,17.13
Ellis~1.0m,2018-05-27,12:01:00,2018-05-27 12:01:00,17.296,20312702,70,,P,5,27,2018,P,P,P,P,,2018-05-27 12:01:00,,17.296
Ellis~1.0m,2018-05-27,13:01:00,2018-05-27 13:01:00,17.391,20312702,71,,P,5,27,2018,P,P,P,P,,2018-05-27 13:01:00,,17.391
Ellis~1.0m,2018-05-27,14:01:00,2018-05-27 14:01:00,17.582,20312702,72,,P,5,27,2018,P,P,P,P,,2018-05-27 14:01:00,,17.582
Ellis~1.0m,2018-05-27,15:01:00,2018-05-27 15:01:00,17.701,20312702,73,,P,5,27,2018,P,P,P,P,,2018-05-27 15:01:00,,17.701
Ellis~1.0m,2018-05-27,16:01:00,2018-05-27 16:01:00,17.915,20312702,74,,P,5,27,2018,P,P,P,P,,2018-05-27 16:01:00,,17.915
Ellis~1.0m,2018-05-27,17:01:00,2018-05-27 17:01:00,17.867,20312702,75,,P,5,27,2018,P,P,P,P,,2018-05-27 17:01:00,,17.867
Ellis~1.0m,2018-05-27,18:01:00,2018-05-27 18:01:00,17.748,20312702,76,,P,5,27,2018,P,P,P,P,,2018-05-27 18:01:00,,17.748
Ellis~1.0m,2018-05-27,19:01:00,2018-05-27 19:01:00,17.677,20312702,77,,P,5,27,2018,P,P,P,P,,2018-05-27 19:01:00,,17.677
Ellis~1.0m,2018-05-27,20:01:00,2018-05-27 20:01:00,17.629,20312702,78,,P,5,27,2018,P,P,P,P,,2018-05-27 20:01:00,,17.629
Ellis~1.0m,2018-05-27,21:01:00,2018-05-27 21:01:00,17.558,20312702,79,,P,5,27,2018,P,P,P,P,,2018-05-27 21:01:00,,17.558
Ellis~1.0m,2018-05-27,22:01:00,2018-05-27 22:01:00,17.439,20312702,80,,P,5,27,2018,P,P,P,P,,2018-05-27 22:01:00,,17.439
Ellis~1.0m,2018-05-27,23:01:00,2018-05-27 23:01:00,17.344,20312702,81,,P,5,27,2018,P,P,P,P,,2018-05-27 23:01:00,,17.344
Ellis~1.0m,2018-05-28,00:01:00,2018-05-28 00:01:00,17.249,20312702,82,,P,5,28,2018,P,P,P,P,,2018-05-28 00:01:00,,17.249
Ellis~1.0m,2018-05-28,01:01:00,2018-05-28 01:01:00,17.177,20312702,83,,P,5,28,2018,P,P,P,P,,2018-05-28 01:01:00,,17.177
Ellis~1.0m,2018-05-28,02:01:00,2018-05-28 02:01:00,17.13,20312702,84,,P,5,28,2018,P,P,P,P,,2018-05-28 02:01:00,,17.13
Ellis~1.0m,2018-05-28,03:01:00,2018-05-28 03:01:00,17.106,20312702,85,,P,5,28,2018,P,P,P,P,,2018-05-28 03:01:00,,17.106
Ellis~1.0m,2018-05-28,04:01:00,2018-05-28 04:01:00,17.058,20312702,86,,P,5,28,2018,P,P,P,P,,2018-05-28 04:01:00,,17.058
Ellis~1.0m,2018-05-28,05:01:00,2018-05-28 05:01:00,17.058,20312702,87,,P,5,28,2018,P,P,P,P,,2018-05-28 05:01:00,,17.058
Ellis~1.0m,2018-05-28,06:01:00,2018-05-28 06:01:00,17.011,20312702,88,,P,5,28,2018,P,P,P,P,,2018-05-28 06:01:00,,17.011
Ellis~1.0m,2018-05-28,07:01:00,2018-05-28 07:01:00,16.963,20312702,89,,P,5,28,2018,P,P,P,P,,2018-05-28 07:01:00,,16.963
Ellis~1.0m,2018-05-28,08:01:00,2018-05-28 08:01:00,17.106,20312702,90,,P,5,28,2018,P,P,P,P,,2018-05-28 08:01:00,,17.106
Ellis~1.0m,2018-05-28,09:01:00,2018-05-28 09:01:00,16.987,20312702,91,,P,5,28,2018,P,P,P,P,,2018-05-28 09:01:00,,16.987
Ellis~1.0m,2018-05-28,10:01:00,2018-05-28 10:01:00,16.963,20312702,92,,P,5,28,2018,P,P,P,P,,2018-05-28 10:01:00,,16.963
Ellis~1.0m,2018-05-28,11:01:00,2018-05-28 11:01:00,17.011,20312702,93,,P,5,28,2018,P,P,P,P,,2018-05-28 11:01:00,,17.011
Ellis~1.0m,2018-05-28,12:01:00,2018-05-28 12:01:00,17.058,20312702,94,,P,5,28,2018,P,P,P,P,,2018-05-28 12:01:00,,17.058
Ellis~1.0m,2018-05-28,13:01:00,2018-05-28 13:01:00,17.225,20312702,95,,P,5,28,2018,P,P,P,P,,2018-05-28 13:01:00,,17.225
Ellis~1.0m,2018-05-28,14:01:00,2018-05-28 14:01:00,17.249,20312702,96,,P,5,28,2018,P,P,P,P,,2018-05-28 14:01:00,,17.249
Ellis~1.0m,2018-05-28,15:01:00,2018-05-28 15:01:00,17.391,20312702,97,,P,5,28,2018,P,P,P,P,,2018-05-28 15:01:00,,17.391
Ellis~1.0m,2018-05-28,16:01:00,2018-05-28 16:01:00,17.582,20312702,98,,P,5,28,2018,P,P,P,P,,2018-05-28 16:01:00,,17.582
Ellis~1.0m,2018-05-28,17:01:00,2018-05-28 17:01:00,17.724,20312702,99,,P,5,28,2018,P,P,P,P,,2018-05-28 17:01:00,,17.724
Ellis~1.0m,2018-05-28,18:01:00,2018-05-28 18:01:00,17.653,20312702,100,,P,5,28,2018,P,P,P,P,,2018-05-28 18:01:00,,17.653
Ellis~1.0m,2018-05-28,19:01:00,2018-05-28 19:01:00,17.629,20312702,101,,P,5,28,2018,P,P,P,P,,2018-05-28 19:01:00,,17.629
Ellis~1.0m,2018-05-28,20:01:00,2018-05-28 20:01:00,17.605,20312702,102,,P,5,28,2018,P,P,P,P,,2018-05-28 20:01:00,,17.605
Ellis~1.0m,2018-05-28,21:01:00,2018-05-28 21:01:00,17.558,20312702,103,,P,5,28,2018,P,P,P,P,,2018-05-28 21:01:00,,17.558
Ellis~1.0m,2018-05-28,22:01:00,2018-05-28 22:01:00,17.51,20312702,104,,P,5,28,2018,P,P,P,P,,2018-05-28 22:01:00,,17.51
Ellis~1.0m,2018-05-28,23:01:00,2018-05-28 23:01:00,17.463,20312702,105,,P,5,28,2018,P,P,P,P,,2018-05-28 23:01:00,,17.463
Ellis~1.0m,2018-05-29,00:01:00,2018-05-29 00:01:00,17.415,20312702,106,,P,5,29,2018,P,P,P,P,,2018-05-29 00:01:00,,17.415
Ellis~1.0m,2018-05-29,01:01:00,2018-05-29 01:01:00,17.391,20312702,107,,P,5,29,2018,P,P,P,P,,2018-05-29 01:01:00,,17.391
Ellis~1.0m,2018-05-29,02:01:00,2018-05-29 02:01:00,17.344,20312702,108,,P,5,29,2018,P,P,P,P,,2018-05-29 02:01:00,,17.344
Ellis~1.0m,2018-05-29,03:01:00,2018-05-29 03:01:00,17.296,20312702,109,,P,5,29,2018,P,P,P,P,,2018-05-29 03:01:00,,17.296
Ellis~1.0m,2018-05-29,04:01:00,2018-05-29 04:01:00,17.296,20312702,110,,P,5,29,2018,P,P,P,P,,2018-05-29 04:01:00,,17.296
Ellis~1.0m,2018-05-29,05:01:00,2018-05-29 05:01:00,17.272,20312702,111,,P,5,29,2018,P,P,P,P,,2018-05-29 05:01:00,,17.272
Ellis~1.0m,2018-05-29,06:01:00,2018-05-29 06:01:00,17.249,20312702,112,,P,5,29,2018,P,P,P,P,,2018-05-29 06:01:00,,17.249
Ellis~1.0m,2018-05-29,07:01:00,2018-05-29 07:01:00,17.32,20312702,113,,P,5,29,2018,P,P,P,P,,2018-05-29 07:01:00,,17.32
Ellis~1.0m,2018-05-29,08:01:00,2018-05-29 08:01:00,17.415,20312702,114,,P,5,29,2018,P,P,P,P,,2018-05-29 08:01:00,,17.415
Ellis~1.0m,2018-05-29,09:01:00,2018-05-29 09:01:00,17.51,20312702,115,,P,5,29,2018,P,P,P,P,,2018-05-29 09:01:00,,17.51
Ellis~1.0m,2018-05-29,10:01:00,2018-05-29 10:01:00,17.582,20312702,116,,P,5,29,2018,P,P,P,P,,2018-05-29 10:01:00,,17.582
Ellis~1.0m,2018-05-29,11:01:00,2018-05-29 11:01:00,17.701,20312702,117,,P,5,29,2018,P,P,P,P,,2018-05-29 11:01:00,,17.701
Ellis~1.0m,2018-05-29,12:01:00,2018-05-29 12:01:00,17.843,20312702,118,,P,5,29,2018,P,P,P,P,,2018-05-29 12:01:00,,17.843
Ellis~1.0m,2018-05-29,13:01:00,2018-05-29 13:01:00,18.033,20312702,119,,P,5,29,2018,P,P,P,P,,2018-05-29 13:01:00,,18.033
Ellis~1.0m,2018-05-29,14:01:00,2018-05-29 14:01:00,18.247,20312702,120,,P,5,29,2018,P,P,P,P,,2018-05-29 14:01:00,,18.247
Ellis~1.0m,2018-05-29,15:01:00,2018-05-29 15:01:00,18.39,20312702,121,,P,5,29,2018,P,P,P,P,,2018-05-29 15:01:00,,18.39
Ellis~1.0m,2018-05-29,16:01:00,2018-05-29 16:01:00,18.557,20312702,122,,P,5,29,2018,P,P,P,P,,2018-05-29 16:01:00,,18.557
Ellis~1.0m,2018-05-29,17:01:00,2018-05-29 17:01:00,18.961,20312702,123,,P,5,29,2018,P,P,P,P,,2018-05-29 17:01:00,,18.961
Ellis~1.0m,2018-05-29,18:01:00,2018-05-29 18:01:00,19.27,20312702,124,,P,5,29,2018,P,P,P,P,,2018-05-29 18:01:00,,19.27
Ellis~1.0m,2018-05-29,19:01:00,2018-05-29 19:01:00,19.294,20312702,125,,P,5,29,2018,P,P,P,P,,2018-05-29 19:01:00,,19.294
Ellis~1.0m,2018-05-29,20:01:00,2018-05-29 20:01:00,19.151,20312702,126,,P,5,29,2018,P,P,P,P,,2018-05-29 20:01:00,,19.151
Ellis~1.0m,2018-05-29,21:01:00,2018-05-29 21:01:00,18.818,20312702,127,,P,5,29,2018,P,P,P,P,,2018-05-29 21:01:00,,18.818
Ellis~1.0m,2018-05-29,22:01:00,2018-05-29 22:01:00,19.032,20312702,128,,P,5,29,2018,P,P,P,P,,2018-05-29 22:01:00,,19.032
Ellis~1.0m,2018-05-29,23:01:00,2018-05-29 23:01:00,18.913,20312702,129,,P,5,29,2018,P,P,P,P,,2018-05-29 23:01:00,,18.913
Ellis~1.0m,2018-05-30,00:01:00,2018-05-30 00:01:00,18.652,20312702,130,,P,5,30,2018,P,P,P,P,,2018-05-30 00:01:00,,18.652
Ellis~1.0m,2018-05-30,01:01:00,2018-05-30 01:01:00,18.533,20312702,131,,P,5,30,2018,P,P,P,P,,2018-05-30 01:01:00,,18.533
Ellis~1.0m,2018-05-30,02:01:00,2018-05-30 02:01:00,18.438,20312702,132,,P,5,30,2018,P,P,P,P,,2018-05-30 02:01:00,,18.438
Ellis~1.0m,2018-05-30,03:01:00,2018-05-30 03:01:00,18.295,20312702,133,,P,5,30,2018,P,P,P,P,,2018-05-30 03:01:00,,18.295
Ellis~1.0m,2018-05-30,04:01:00,2018-05-30 04:01:00,18.247,20312702,134,,P,5,30,2018,P,P,P,P,,2018-05-30 04:01:00,,18.247
Ellis~1.0m,2018-05-30,05:01:00,2018-05-30 05:01:00,18.176,20312702,135,,P,5,30,2018,P,P,P,P,,2018-05-30 05:01:00,,18.176
Ellis~1.0m,2018-05-30,06:01:00,2018-05-30 06:01:00,18.129,20312702,136,,P,5,30,2018,P,P,P,P,,2018-05-30 06:01:00,,18.129
Ellis~1.0m,2018-05-30,07:01:00,2018-05-30 07:01:00,18.176,20312702,137,,P,5,30,2018,P,P,P,P,,2018-05-30 07:01:00,,18.176
Ellis~1.0m,2018-05-30,08:01:00,2018-05-30 08:01:00,18.247,20312702,138,,P,5,30,2018,P,P,P,P,,2018-05-30 08:01:00,,18.247
Ellis~1.0m,2018-05-30,09:01:00,2018-05-30 09:01:00,18.295,20312702,139,,P,5,30,2018,P,P,P,P,,2018-05-30 09:01:00,,18.295
Ellis~1.0m,2018-05-30,10:01:00,2018-05-30 10:01:00,18.2,20312702,140,,P,5,30,2018,P,P,P,P,,2018-05-30 10:01:00,,18.2
Ellis~1.0m,2018-05-30,11:01:00,2018-05-30 11:01:00,18.343,20312702,141,,P,5,30,2018,P,P,P,P,,2018-05-30 11:01:00,,18.343
Ellis~1.0m,2018-05-30,12:01:00,2018-05-30 12:01:00,18.319,20312702,142,,P,5,30,2018,P,P,P,P,,2018-05-30 12:01:00,,18.319
Ellis~1.0m,2018-05-30,13:01:00,2018-05-30 13:01:00,18.818,20312702,143,,P,5,30,2018,P,P,P,P,,2018-05-30 13:01:00,,18.818
Ellis~1.0m,2018-05-30,14:01:00,2018-05-30 14:01:00,19.008,20312702,144,,P,5,30,2018,P,P,P,P,,2018-05-30 14:01:00,,19.008
Ellis~1.0m,2018-05-30,15:01:00,2018-05-30 15:01:00,19.151,20312702,145,,P,5,30,2018,P,P,P,P,,2018-05-30 15:01:00,,19.151
Ellis~1.0m,2018-05-30,16:01:00,2018-05-30 16:01:00,19.46,20312702,146,,P,5,30,2018,P,P,P,P,,2018-05-30 16:01:00,,19.46
Ellis~1.0m,2018-05-30,17:01:00,2018-05-30 17:01:00,19.508,20312702,147,,P,5,30,2018,P,P,P,P,,2018-05-30 17:01:00,,19.508
Ellis~1.0m,2018-05-30,18:01:00,2018-05-30 18:01:00,19.793,20312702,148,,P,5,30,2018,P,P,P,P,,2018-05-30 18:01:00,,19.793
Ellis~1.0m,2018-05-30,19:01:00,2018-05-30 19:01:00,19.841,20312702,149,,P,5,30,2018,P,P,P,P,,2018-05-30 19:01:00,,19.841
Ellis~1.0m,2018-05-30,20:01:00,2018-05-30 20:01:00,19.627,20312702,150,,P,5,30,2018,P,P,P,P,,2018-05-30 20:01:00,,19.627
Ellis~1.0m,2018-05-30,21:01:00,2018-05-30 21:01:00,19.436,20312702,151,,P,5,30,2018,P,P,P,P,,2018-05-30 21:01:00,,19.436
Ellis~1.0m,2018-05-30,22:01:00,2018-05-30 22:01:00,19.389,20312702,152,,P,5,30,2018,P,P,P,P,,2018-05-30 22:01:00,,19.389
Ellis~1.0m,2018-05-30,23:01:00,2018-05-30 23:01:00,19.27,20312702,153,,P,5,30,2018,P,P,P,P,,2018-05-30 23:01:00,,19.27
Ellis~1.0m,2018-05-31,00:01:00,2018-05-31 00:01:00,19.222,20312702,154,,P,5,31,2018,P,P,P,P,,2018-05-31 00:01:00,,19.222
Ellis~1.0m,2018-05-31,01:01:00,2018-05-31 01:01:00,19.294,20312702,155,,P,5,31,2018,P,P,P,P,,2018-05-31 01:01:00,,19.294
Ellis~1.0m,2018-05-31,02:01:00,2018-05-31 02:01:00,19.175,20312702,156,,P,5,31,2018,P,P,P,P,,2018-05-31 02:01:00,,19.175
Ellis~1.0m,2018-05-31,03:01:00,2018-05-31 03:01:00,19.08,20312702,157,,P,5,31,2018,P,P,P,P,,2018-05-31 03:01:00,,19.08
Ellis~1.0m,2018-05-31,04:01:00,2018-05-31 04:01:00,19.008,20312702,158,,P,5,31,2018,P,P,P,P,,2018-05-31 04:01:00,,19.008
Ellis~1.0m,2018-05-31,05:01:00,2018-05-31 05:01:00,18.937,20312702,159,,P,5,31,2018,P,P,P,P,,2018-05-31 05:01:00,,18.937
Ellis~1.0m,2018-05-31,06:01:00,2018-05-31 06:01:00,18.889,20312702,160,,P,5,31,2018,P,P,P,P,,2018-05-31 06:01:00,,18.889
Ellis~1.0m,2018-05-31,07:01:00,2018-05-31 07:01:00,18.889,20312702,161,,P,5,31,2018,P,P,P,P,,2018-05-31 07:01:00,,18.889
Ellis~1.0m,2018-05-31,08:01:00,2018-05-31 08:01:00,18.961,20312702,162,,P,5,31,2018,P,P,P,P,,2018-05-31 08:01:00,,18.961
Ellis~1.0m,2018-05-31,09:01:00,2018-05-31 09:01:00,19.103,20312702,163,,P,5,31,2018,P,P,P,P,,2018-05-31 09:01:00,,19.103
Ellis~1.0m,2018-05-31,10:01:00,2018-05-31 10:01:00,19.151,20312702,164,,P,5,31,2018,P,P,P,P,,2018-05-31 10:01:00,,19.151
Ellis~1.0m,2018-05-31,11:01:00,2018-05-31 11:01:00,19.175,20312702,165,,P,5,31,2018,P,P,P,P,,2018-05-31 11:01:00,,19.175
Ellis~1.0m,2018-05-31,12:01:00,2018-05-31 12:01:00,19.246,20312702,166,,P,5,31,2018,P,P,P,P,,2018-05-31 12:01:00,,19.246
