SiteID,Date,Time,Date.Time,Water.Temp.C,Water.LoggerID,Water.RowID,Flag.Date.Time,Flag.Water.Temp.C,Month,Day,Year,Flag.Gross.Water.Temp.C,Flag.Spike.Water.Temp.C,Flag.RoC.Water.Temp.C,Flag.Flat.Water.Temp.C,Comment.MOD.Date.Time,RAW.Date.Time,Comment.MOD.Water.Temp.C,RAW.Water.Temp.C
Ellis--3.0m,2018-06-13,04:01:00,2018-06-13 04:01,18.842,20172019,470,,P,6,13,2018,P,P,P,P,,2018-06-13 04:01,,18.842
Ellis--3.0m,2018-06-13,05:01:00,2018-06-13 05:01,18.747,20172019,471,,P,6,13,2018,P,P,P,P,,2018-06-13 05:01,,18.747
Ellis--3.0m,2018-06-13,06:01:00,2018-06-13 06:01,18.675,20172019,472,,P,6,13,2018,P,P,P,P,,2018-06-13 06:01,,18.675
Ellis--3.0m,2018-06-13,07:01:00,2018-06-13 07:01,18.628,20172019,473,,P,6,13,2018,P,P,P,P,,2018-06-13 07:01,,18.628
Ellis--3.0m,2018-06-13,08:01:00,2018-06-13 08:01,18.628,20172019,474,,P,6,13,2018,P,P,P,P,,2018-06-13 08:01,,18.628
Ellis--3.0m,2018-06-13,09:01:00,2018-06-13 09:01,18.652,20172019,475,,P,6,13,2018,P,P,P,P,,2018-06-13 09:01,,18.652
Ellis--3.0m,2018-06-13,10:01:00,2018-06-13 10:01,18.818,20172019,476,,P,6,13,2018,P,P,P,P,,2018-06-13 10:01,,18.818
Ellis--3.0m,2018-06-13,11:01:00,2018-06-13 11:01,19.032,20172019,477,,P,6,13,2018,P,P,P,P,,2018-06-13 11:01,,19.032
Ellis--3.0m,2018-06-13,12:01:00,2018-06-13 12:01,19.127,20172019,478,,P,6,13,2018,P,P,P,P,,2018-06-13 12:01,,19.127
Ellis--3.0m,2018-06-13,13:01:00,2018-06-13 13:01,18.913,20172019,479,,P,6,13,2018,P,P,P,P,,2018-06-13 13:01,,18.913
Ellis--3.0m,2018-06-13,14:01:00,2018-06-13 14:01,18.176,20172019,480,,P,6,13,2018,P,P,P,P,,2018-06-13 14:01,,18.176
Ellis--3.0m,2018-06-13,15:01:00,2018-06-13 15:01,18.438,20172019,481,,P,6,13,2018,P,P,P,P,,2018-06-13 15:01,,18.438
Ellis--3.0m,2018-06-13,16:01:00,2018-06-13 16:01,18.58,20172019,482,,P,6,13,2018,P,P,P,P,,2018-06-13 16:01,,18.58
Ellis--3.0m,2018-06-13,17:01:00,2018-06-13 17:01,18.747,20172019,483,,P,6,13,2018,P,P,P,P,,2018-06-13 17:01,,18.747
Ellis--3.0m,2018-06-13,18:01:00,2018-06-13 18:01,18.866,20172019,484,,P,6,13,2018,P,P,P,P,,2018-06-13 18:01,,18.866
Ellis--3.0m,2018-06-13,19:01:00,2018-06-13 19:01,18.699,20172019,485,,P,6,13,2018,P,P,P,P,,2018-06-13 19:01,,18.699
Ellis--3.0m,2018-06-13,20:01:00,2018-06-13 20:01,18.652,20172019,486,,P,6,13,2018,P,P,P,P,,2018-06-13 20:01,,18.652
Ellis--3.0m,2018-06-13,21:01:00,2018-06-13 21:01,18.842,20172019,487,,P,6,13,2018,P,P,P,P,,2018-06-13 21:01,,18.842
Ellis--3.0m,2018-06-13,22:01:00,2018-06-13 22:01,19.008,20172019,488,,P,6,13,2018,P,P,P,P,,2018-06-13 22:01,,19.008
Ellis--3.0m,2018-06-13,23:01:00,2018-06-13 23:01,19.246,20172019,489,,P,6,13,2018,P,P,P,P,,2018-06-13 23:01,,19.246
Ellis--3.0m,2018-06-14,00:01:00,2018-06-14 00:01,18.295,20172019,490,,S,6,14,2018,P,P,S,P,,2018-06-14 00:01,,18.295
Ellis--3.0m,2018-06-14,01:01:00,2018-06-14 01:01,18.533,20172019,491,,P,6,14,2018,P,P,P,P,,2018-06-14 01:01,,18.533
Ellis--3.0m,2018-06-14,02:01:00,2018-06-14 02:01,18.747,20172019,492,,P,6,14,2018,P,P,P,P,,2018-06-14 02:01,,18.747
Ellis--3.0m,2018-06-14,03:01:00,2018-06-14 03:01,19.151,20172019,493,,P,6,14,2018,P,P,P,P,,2018-06-14 03:01,,19.151
Ellis--3.0m,2018-06-14,04:01:00,2018-06-14 04:01,18.913,20172019,494,,P,6,14,2018,P,P,P,P,,2018-06-14 04:01,,18.913
Ellis--3.0m,2018-06-14,05:01:00,2018-06-14 05:01,18.414,20172019,495,,P,6,14,2018,P,P,P,P,,2018-06-14 05:01,,18.414
Ellis--3.0m,2018-06-14,06:01:00,2018-06-14 06:01,19.056,20172019,496,,P,6,14,2018,P,P,P,P,,2018-06-14 06:01,,19.056
Ellis--3.0m,2018-06-14,07:01:00,2018-06-14 07:01,18.533,20172019,497,,P,6,14,2018,P,P,P,P,,2018-06-14 07:01,,18.533
Ellis--3.0m,2018-06-14,08:01:00,2018-06-14 08:01,18.557,20172019,498,,P,6,14,2018,P,P,P,P,,2018-06-14 08:01,,18.557
Ellis--3.0m,2018-06-14,09:01:00,2018-06-14 09:01,18.652,20172019,499,,P,6,14,2018,P,P,P,P,,2018-06-14 09:01,,18.652
Ellis--3.0m,2018-06-14,10:01:00,2018-06-14 10:01,18.509,20172019,500,,P,6,14,2018,P,P,P,P,,2018-06-14 10:01,,18.509
Ellis--3.0m,2018-06-14,11:01:00,2018-06-14 11:01,18.652,20172019,501,,P,6,14,2018,P,P,P,P,,2018-06-14 11:01,,18.652
Ellis--3.0m,2018-06-14,12:01:00,2018-06-14 12:01,18.818,20172019,502,,P,6,14,2018,P,P,P,P,,2018-06-14 12:01,,18.818
Ellis--3.0m,2018-06-14,13:01:00,2018-06-14 13:01,18.913,20172019,503,,P,6,14,2018,P,P,P,P,,2018-06-14 13:01,,18.913
Ellis--3.0m,2018-06-14,14:01:00,2018-06-14 14:01,19.008,20172019,504,,P,6,14,2018,P,P,P,P,,2018-06-14 14:01,,19.008
Ellis--3.0m,2018-06-14,15:01:00,2018-06-14 15:01,19.627,20172019,505,,P,6,14,2018,P,P,P,P,,2018-06-14 15:01,,19.627
Ellis--3.0m,2018-06-14,16:01:00,2018-06-14 16:01,19.984,20172019,506,,P,6,14,2018,P,P,P,P,,2018-06-14 16:01,,19.984
Ellis--3.0m,2018-06-14,17:01:00,2018-06-14 17:01,19.96,20172019,507,,P,6,14,2018,P,P,P,P,,2018-06-14 17:01,,19.96
Ellis--3.0m,2018-06-14,18:01:00,2018-06-14 18:01,19.817,20172019,508,,P,6,14,2018,P,P,P,P,,2018-06-14 18:01,,19.817
Ellis--3.0m,2018-06-14,19:01:00,2018-06-14 19:01,19.77,20172019,509,,P,6,14,2018,P,P,P,P,,2018-06-14 19:01,,19.77
Ellis--3.0m,2018-06-14,20:01:00,2018-06-14 20:01,19.674,20172019,510,,P,6,14,2018,P,P,P,P,,2018-06-14 20:01,,19.674
Ellis--3.0m,2018-06-14,21:01:00,2018-06-14 21:01,19.484,20172019,511,,P,6,14,2018,P,P,P,P,,2018-06-14 21:01,,19.484
Ellis--3.0m,2018-06-14,22:01:00,2018-06-14 22:01,19.46,20172019,512,,P,6,14,2018,P,P,P,P,,2018-06-14 22:01,,19.46
Ellis--3.0m,2018-06-14,23:01:00,2018-06-14 23:01,19.365,20172019,513,,P,6,14,2018,P,P,P,P,,2018-06-14 23:01,,19.365
Ellis--3.0m,2018-06-15,00:01:00,2018-06-15 00:01,19.27,20172019,514,,P,6,15,2018,P,P,P,P,,2018-06-15 00:01,,19.27
Ellis--3.0m,2018-06-15,01:01:00,2018-06-15 01:01,19.175,20172019,515,,P,6,15,2018,P,P,P,P,,2018-06-15 01:01,,19.175
Ellis--3.0m,2018-06-15,02:01:00,2018-06-15 02:01,19.08,20172019,516,,P,6,15,2018,P,P,P,P,,2018-06-15 02:01,,19.08
Ellis--3.0m,2018-06-15,03:01:00,2018-06-15 03:01,18.937,20172019,517,,P,6,15,2018,P,P,P,P,,2018-06-15 03:01,,18.937
Ellis--3.0m,2018-06-15,04:01:00,2018-06-15 04:01,18.842,20172019,518,,P,6,15,2018,P,P,P,P,,2018-06-15 04:01,,18.842
Ellis--3.0m,2018-06-15,05:01:00,2018-06-15 05:01,18.675,20172019,519,,P,6,15,2018,P,P,P,P,,2018-06-15 05:01,,18.675
Ellis--3.0m,2018-06-15,06:01:00,2018-06-15 06:01,18.628,20172019,520,,P,6,15,2018,P,P,P,P,,2018-06-15 06:01,,18.628
Ellis--3.0m,2018-06-15,07:01:00,2018-06-15 07:01,18.58,20172019,521,,P,6,15,2018,P,P,P,P,,2018-06-15 07:01,,18.58
Ellis--3.0m,2018-06-15,08:01:00,2018-06-15 08:01,18.533,20172019,522,,P,6,15,2018,P,P,P,P,,2018-06-15 08:01,,18.533
Ellis--3.0m,2018-06-15,09:01:00,2018-06-15 09:01,18.461,20172019,523,,P,6,15,2018,P,P,P,P,,2018-06-15 09:01,,18.461
Ellis--3.0m,2018-06-15,10:01:00,2018-06-15 10:01,18.557,20172019,524,,P,6,15,2018,P,P,P,P,,2018-06-15 10:01,,18.557
Ellis--3.0m,2018-06-15,11:01:00,2018-06-15 11:01,18.889,20172019,525,,P,6,15,2018,P,P,P,P,,2018-06-15 11:01,,18.889
Ellis--3.0m,2018-06-15,12:01:00,2018-06-15 12:01,19.294,20172019,526,,P,6,15,2018,P,P,P,P,,2018-06-15 12:01,,19.294
Ellis--3.0m,2018-06-15,13:01:00,2018-06-15 13:01,19.603,20172019,527,,P,6,15,2018,P,P,P,P,,2018-06-15 13:01,,19.603
Ellis--3.0m,2018-06-15,14:01:00,2018-06-15 14:01,19.627,20172019,528,,P,6,15,2018,P,P,P,P,,2018-06-15 14:01,,19.627
Ellis--3.0m,2018-06-15,15:01:00,2018-06-15 15:01,19.793,20172019,529,,P,6,15,2018,P,P,P,P,,2018-06-15 15:01,,19.793
Ellis--3.0m,2018-06-15,16:01:00,2018-06-15 16:01,19.841,20172019,530,,P,6,15,2018,P,P,P,P,,2018-06-15 16:01,,19.841
Ellis--3.0m,2018-06-15,17:01:00,2018-06-15 17:01,19.841,20172019,531,,P,6,15,2018,P,P,P,P,,2018-06-15 17:01,,19.841
Ellis--3.0m,2018-06-15,18:01:00,2018-06-15 18:01,19.936,20172019,532,,P,6,15,2018,P,P,P,P,,2018-06-15 18:01,,19.936
Ellis--3.0m,2018-06-15,19:01:00,2018-06-15 19:01,19.817,20172019,533,,P,6,15,2018,P,P,P,P,,2018-06-15 19:01,,19.817
Ellis--3.0m,2018-06-15,20:01:00,2018-06-15 20:01,19.77,20172019,534,,P,6,15,2018,P,P,P,P,,2018-06-15 20:01,,19.77
Ellis--3.0m,2018-06-15,21:01:00,2018-06-15 21:01,19.698,20172019,535,,P,6,15,2018,P,P,P,P,,2018-06-15 21:01,,19.698
Ellis--3.0m,2018-06-15,22:01:00,2018-06-15 22:01,19.151,20172019,536,,P,6,15,2018,P,P,P,P,,2018-06-15 22:01,,19.151
Ellis--3.0m,2018-06-15,23:01:00,2018-06-15 23:01,19.532,20172019,537,,P,6,15,2018,P,P,P,P,,2018-06-15 23:01,,19.532
Ellis--3.0m,2018-06-16,00:01:00,2018-06-16 00:01,19.817,20172019,538,,P,6,16,2018,P,P,P,P,,2018-06-16 00:01,,19.817
Ellis--3.0m,2018-06-16,01:01:00,2018-06-16 01:01,19.746,20172019,539,,P,6,16,2018,P,P,P,P,,2018-06-16 01:01,,19.746
Ellis--3.0m,2018-06-16,02:01:00,2018-06-16 02:01,19.627,20172019,540,,P,6,16,2018,P,P,P,P,,2018-06-16 02:01,,19.627
Ellis--3.0m,2018-06-16,03:01:00,2018-06-16 03:01,19.484,20172019,541,,P,6,16,2018,P,P,P,P,,2018-06-16 03:01,,19.484
Ellis--3.0m,2018-06-16,04:01:00,2018-06-16 04:01,19.389,20172019,542,,P,6,16,2018,P,P,P,P,,2018-06-16 04:01,,19.389
Ellis--3.0m,2018-06-16,05:01:00,2018-06-16 05:01,18.366,20172019,543,,S,6,16,2018,P,S,P,P,,2018-06-16 05:01,,18.366
Ellis--3.0m,2018-06-16,06:01:00,2018-06-16 06:01,18.557,20172019,544,,P,6,16,2018,P,P,P,P,,2018-06-16 06:01,,18.557
Ellis--3.0m,2018-06-16,07:01:00,2018-06-16 07:01,18.699,20172019,545,,P,6,16,2018,P,P,P,P,,2018-06-16 07:01,,18.699
Ellis--3.0m,2018-06-16,08:01:00,2018-06-16 08:01,18.723,20172019,546,,P,6,16,2018,P,P,P,P,,2018-06-16 08:01,,18.723
Ellis--3.0m,2018-06-16,09:01:00,2018-06-16 09:01,18.913,20172019,547,,P,6,16,2018,P,P,P,P,,2018-06-16 09:01,,18.913
Ellis--3.0m,2018-06-16,10:01:00,2018-06-16 10:01,18.771,20172019,548,,P,6,16,2018,P,P,P,P,,2018-06-16 10:01,,18.771
Ellis--3.0m,2018-06-16,11:01:00,2018-06-16 11:01,19.817,20172019,549,,S,6,16,2018,P,S,P,P,,2018-06-16 11:01,,19.817
Ellis--3.0m,2018-06-16,12:01:00,2018-06-16 12:01,19.984,20172019,550,,P,6,16,2018,P,P,P,P,,2018-06-16 12:01,,19.984
Ellis--3.0m,2018-06-16,13:01:00,2018-06-16 13:01,20.103,20172019,551,,P,6,16,2018,P,P,P,P,,2018-06-16 13:01,,20.103
Ellis--3.0m,2018-06-16,14:01:00,2018-06-16 14:01,20.365,20172019,552,,P,6,16,2018,P,P,P,P,,2018-06-16 14:01,,20.365
Ellis--3.0m,2018-06-16,15:01:00,2018-06-16 15:01,20.46,20172019,553,,P,6,16,2018,P,P,P,P,,2018-06-16 15:01,,20.46
Ellis--3.0m,2018-06-16,16:01:00,2018-06-16 16:01,20.579,20172019,554,,P,6,16,2018,P,P,P,P,,2018-06-16 16:01,,20.579
Ellis--3.0m,2018-06-16,17:01:00,2018-06-16 17:01,20.627,20172019,555,,P,6,16,2018,P,P,P,P,,2018-06-16 17:01,,20.627
Ellis--3.0m,2018-06-16,18:01:00,2018-06-16 18:01,20.698,20172019,556,,P,6,16,2018,P,P,P,P,,2018-06-16 18:01,,20.698
Ellis--3.0m,2018-06-16,19:01:00,2018-06-16 19:01,20.793,20172019,557,,P,6,16,2018,P,P,P,P,,2018-06-16 19:01,,20.793
Ellis--3.0m,2018-06-16,20:01:00,2018-06-16 20:01,20.698,20172019,558,,P,6,16,2018,P,P,P,P,,2018-06-16 20:01,,20.698
Ellis--3.0m,2018-06-16,21:01:00,2018-06-16 21:01,18.842,20172019,559,,F,6,16,2018,P,F,P,P,,2018-06-16 21:01,,18.842
Ellis--3.0m,2018-06-16,22:01:00,2018-06-16 22:01,19.103,20172019,560,,P,6,16,2018,P,P,P,P,,2018-06-16 22:01,,19.103
Ellis--3.0m,2018-06-16,23:01:00,2018-06-16 23:01,19.722,20172019,561,,P,6,16,2018,P,P,P,P,,2018-06-16 23:01,,19.722
Ellis--3.0m,2018-06-17,00:01:00,2018-06-17 00:01,19.674,20172019,562,,P,6,17,2018,P,P,P,P,,2018-06-17 00:01,,19.674
Ellis--3.0m,2018-06-17,01:01:00,2018-06-17 01:01,19.318,20172019,563,,P,6,17,2018,P,P,P,P,,2018-06-17 01:01,,19.318
Ellis--3.0m,2018-06-17,02:01:00,2018-06-17 02:01,19.175,20172019,564,,P,6,17,2018,P,P,P,P,,2018-06-17 02:01,,19.175
Ellis--3.0m,2018-06-17,03:01:00,2018-06-17 03:01,19.436,20172019,565,,P,6,17,2018,P,P,P,P,,2018-06-17 03:01,,19.436
Ellis--3.0m,2018-06-17,04:01:00,2018-06-17 04:01,19.603,20172019,566,,P,6,17,2018,P,P,P,P,,2018-06-17 04:01,,19.603
Ellis--3.0m,2018-06-17,05:01:00,2018-06-17 05:01,19.579,20172019,567,,P,6,17,2018,P,P,P,P,,2018-06-17 05:01,,19.579
Ellis--3.0m,2018-06-17,06:01:00,2018-06-17 06:01,19.674,20172019,568,,P,6,17,2018,P,P,P,P,,2018-06-17 06:01,,19.674
Ellis--3.0m,2018-06-17,07:01:00,2018-06-17 07:01,19.817,20172019,569,,P,6,17,2018,P,P,P,P,,2018-06-17 07:01,,19.817
Ellis--3.0m,2018-06-17,08:01:00,2018-06-17 08:01,19.722,20172019,570,,P,6,17,2018,P,P,P,P,,2018-06-17 08:01,,19.722
Ellis--3.0m,2018-06-17,09:01:00,2018-06-17 09:01,19.46,20172019,571,,P,6,17,2018,P,P,P,P,,2018-06-17 09:01,,19.46
Ellis--3.0m,2018-06-17,10:01:00,2018-06-17 10:01,19.46,20172019,572,,P,6,17,2018,P,P,P,P,,2018-06-17 10:01,,19.46
Ellis--3.0m,2018-06-17,11:01:00,2018-06-17 11:01,19.484,20172019,573,,P,6,17,2018,P,P,P,P,,2018-06-17 11:01,,19.484
Ellis--3.0m,2018-06-17,12:01:00,2018-06-17 12:01,19.603,20172019,574,,P,6,17,2018,P,P,P,P,,2018-06-17 12:01,,19.603
Ellis--3.0m,2018-06-17,13:01:00,2018-06-17 13:01,19.698,20172019,575,,P,6,17,2018,P,P,P,P,,2018-06-17 13:01,,19.698
Ellis--3.0m,2018-06-17,14:01:00,2018-06-17 14:01,19.793,20172019,576,,P,6,17,2018,P,P,P,P,,2018-06-17 14:01,,19.793
Ellis--3.0m,2018-06-17,15:01:00,2018-06-17 15:01,19.746,20172019,577,,P,6,17,2018,P,P,P,P,,2018-06-17 15:01,,19.746
Ellis--3.0m,2018-06-17,16:01:00,2018-06-17 16:01,19.77,20172019,578,,P,6,17,2018,P,P,P,P,,2018-06-17 16:01,,19.77
Ellis--3.0m,2018-06-17,17:01:00,2018-06-17 17:01,19.865,20172019,579,,P,6,17,2018,P,P,P,P,,2018-06-17 17:01,,19.865
Ellis--3.0m,2018-06-17,18:01:00,2018-06-17 18:01,19.746,20172019,580,,P,6,17,2018,P,P,P,P,,2018-06-17 18:01,,19.746
Ellis--3.0m,2018-06-17,19:01:00,2018-06-17 19:01,19.484,20172019,581,,P,6,17,2018,P,P,P,P,,2018-06-17 19:01,,19.484
Ellis--3.0m,2018-06-17,20:01:00,2018-06-17 20:01,19.865,20172019,582,,P,6,17,2018,P,P,P,P,,2018-06-17 20:01,,19.865
Ellis--3.0m,2018-06-17,21:01:00,2018-06-17 21:01,20.103,20172019,583,,P,6,17,2018,P,P,P,P,,2018-06-17 21:01,,20.103
Ellis--3.0m,2018-06-17,22:01:00,2018-06-17 22:01,20.198,20172019,584,,P,6,17,2018,P,P,P,P,,2018-06-17 22:01,,20.198
Ellis--3.0m,2018-06-17,23:01:00,2018-06-17 23:01,20.126,20172019,585,,P,6,17,2018,P,P,P,P,,2018-06-17 23:01,,20.126
Ellis--3.0m,2018-06-18,00:01:00,2018-06-18 00:01,19.365,20172019,586,,S,6,18,2018,P,P,S,P,,2018-06-18 00:01,,19.365
Ellis--3.0m,2018-06-18,01:01:00,2018-06-18 01:01,19.627,20172019,587,,P,6,18,2018,P,P,P,P,,2018-06-18 01:01,,19.627
Ellis--3.0m,2018-06-18,02:01:00,2018-06-18 02:01,19.936,20172019,588,,P,6,18,2018,P,P,P,P,,2018-06-18 02:01,,19.936
Ellis--3.0m,2018-06-18,03:01:00,2018-06-18 03:01,19.96,20172019,589,,P,6,18,2018,P,P,P,P,,2018-06-18 03:01,,19.96
Ellis--3.0m,2018-06-18,04:01:00,2018-06-18 04:01,19.96,20172019,590,,P,6,18,2018,P,P,P,P,,2018-06-18 04:01,,19.96
Ellis--3.0m,2018-06-18,05:01:00,2018-06-18 05:01,19.96,20172019,591,,P,6,18,2018,P,P,P,P,,2018-06-18 05:01,,19.96
Ellis--3.0m,2018-06-18,06:01:00,2018-06-18 06:01,19.817,20172019,592,,P,6,18,2018,P,P,P,P,,2018-06-18 06:01,,19.817
Ellis--3.0m,2018-06-18,07:01:00,2018-06-18 07:01,19.77,20172019,593,,P,6,18,2018,P,P,P,P,,2018-06-18 07:01,,19.77
Ellis--3.0m,2018-06-18,08:01:00,2018-06-18 08:01,19.484,20172019,594,,P,6,18,2018,P,P,P,P,,2018-06-18 08:01,,19.484
Ellis--3.0m,2018-06-18,09:01:00,2018-06-18 09:01,19.389,20172019,595,,P,6,18,2018,P,P,P,P,,2018-06-18 09:01,,19.389
Ellis--3.0m,2018-06-18,10:01:00,2018-06-18 10:01,19.532,20172019,596,,P,6,18,2018,P,P,P,P,,2018-06-18 10:01,,19.532
Ellis--3.0m,2018-06-18,11:01:00,2018-06-18 11:01,19.532,20172019,597,,P,6,18,2018,P,P,P,P,,2018-06-18 11:01,,19.532
Ellis--3.0m,2018-06-18,12:01:00,2018-06-18 12:01,19.365,20172019,598,,P,6,18,2018,P,P,P,P,,2018-06-18 12:01,,19.365
Ellis--3.0m,2018-06-18,13:01:00,2018-06-18 13:01,19.651,20172019,599,,P,6,18,2018,P,P,P,P,,2018-06-18 13:01,,19.651
Ellis--3.0m,2018-06-18,14:01:00,2018-06-18 14:01,19.841,20172019,600,,P,6,18,2018,P,P,P,P,,2018-06-18 14:01,,19.841
Ellis--3.0m,2018-06-18,15:01:00,2018-06-18 15:01,19.912,20172019,601,,P,6,18,2018,P,P,P,P,,2018-06-18 15:01,,19.912
Ellis--3.0m,2018-06-18,16:01:00,2018-06-18 16:01,19.603,20172019,602,,P,6,18,2018,P,P,P,P,,2018-06-18 16:01,,19.603
Ellis--3.0m,2018-06-18,17:01:00,2018-06-18 17:01,19.865,20172019,603,,P,6,18,2018,P,P,P,P,,2018-06-18 17:01,,19.865
Ellis--3.0m,2018-06-18,18:01:00,2018-06-18 18:01,19.817,20172019,604,,P,6,18,2018,P,P,P,P,,2018-06-18 18:01,,19.817
Ellis--3.0m,2018-06-18,19:01:00,2018-06-18 19:01,19.96,20172019,605,,P,6,18,2018,P,P,P,P,,2018-06-18 19:01,,19.96
Ellis--3.0m,2018-06-18,20:01:00,2018-06-18 20:01,20.007,20172019,606,,P,6,18,2018,P,P,P,P,,2018-06-18 20:01,,20.007
Ellis--3.0m,2018-06-18,21:01:00,2018-06-18 21:01,19.841,20172019,607,,P,6,18,2018,P,P,P,P,,2018-06-18 21:01,,19.841
Ellis--3.0m,2018-06-18,22:01:00,2018-06-18 22:01,19.984,20172019,608,,P,6,18,2018,P,P,P,P,,2018-06-18 22:01,,19.984
Ellis--3.0m,2018-06-18,23:01:00,2018-06-18 23:01,19.817,20172019,609,,P,6,18,2018,P,P,P,P,,2018-06-18 23:01,,19.817
Ellis--3.0m,2018-06-19,00:01:00,2018-06-19 00:01,20.007,20172019,610,,P,6,19,2018,P,P,P,P,,2018-06-19 00:01,,20.007
Ellis--3.0m,2018-06-19,01:01:00,2018-06-19 01:01,20.341,20172019,611,,P,6,19,2018,P,P,P,P,,2018-06-19 01:01,,20.341
Ellis--3.0m,2018-06-19,02:01:00,2018-06-19 02:01,20.698,20172019,612,,P,6,19,2018,P,P,P,P,,2018-06-19 02:01,,20.698
Ellis--3.0m,2018-06-19,03:01:00,2018-06-19 03:01,20.889,20172019,613,,P,6,19,2018,P,P,P,P,,2018-06-19 03:01,,20.889
Ellis--3.0m,2018-06-19,04:01:00,2018-06-19 04:01,20.793,20172019,614,,P,6,19,2018,P,P,P,P,,2018-06-19 04:01,,20.793
Ellis--3.0m,2018-06-19,05:01:00,2018-06-19 05:01,20.603,20172019,615,,P,6,19,2018,P,P,P,P,,2018-06-19 05:01,,20.603
Ellis--3.0m,2018-06-19,06:01:00,2018-06-19 06:01,20.484,20172019,616,,P,6,19,2018,P,P,P,P,,2018-06-19 06:01,,20.484
Ellis--3.0m,2018-06-19,07:01:00,2018-06-19 07:01,20.412,20172019,617,,P,6,19,2018,P,P,P,P,,2018-06-19 07:01,,20.412
Ellis--3.0m,2018-06-19,08:01:00,2018-06-19 08:01,20.293,20172019,618,,P,6,19,2018,P,P,P,P,,2018-06-19 08:01,,20.293
Ellis--3.0m,2018-06-19,09:01:00,2018-06-19 09:01,20.222,20172019,619,,P,6,19,2018,P,P,P,P,,2018-06-19 09:01,,20.222
Ellis--3.0m,2018-06-19,10:01:00,2018-06-19 10:01,20.222,20172019,620,,P,6,19,2018,P,P,P,P,,2018-06-19 10:01,,20.222
Ellis--3.0m,2018-06-19,11:01:00,2018-06-19 11:01,20.269,20172019,621,,P,6,19,2018,P,P,P,P,,2018-06-19 11:01,,20.269
Ellis--3.0m,2018-06-19,12:01:00,2018-06-19 12:01,20.341,20172019,622,,P,6,19,2018,P,P,P,P,,2018-06-19 12:01,,20.341
Ellis--3.0m,2018-06-19,13:01:00,2018-06-19 13:01,20.46,20172019,623,,P,6,19,2018,P,P,P,P,,2018-06-19 13:01,,20.46
Ellis--3.0m,2018-06-19,14:01:00,2018-06-19 14:01,20.555,20172019,624,,P,6,19,2018,P,P,P,P,,2018-06-19 14:01,,20.555
Ellis--3.0m,2018-06-19,15:01:00,2018-06-19 15:01,20.65,20172019,625,,P,6,19,2018,P,P,P,P,,2018-06-19 15:01,,20.65
Ellis--3.0m,2018-06-19,16:01:00,2018-06-19 16:01,20.674,20172019,626,,P,6,19,2018,P,P,P,P,,2018-06-19 16:01,,20.674
Ellis--3.0m,2018-06-19,17:01:00,2018-06-19 17:01,20.65,20172019,627,,P,6,19,2018,P,P,P,P,,2018-06-19 17:01,,20.65
Ellis--3.0m,2018-06-19,18:01:00,2018-06-19 18:01,20.627,20172019,628,,P,6,19,2018,P,P,P,P,,2018-06-19 18:01,,20.627
Ellis--3.0m,2018-06-19,19:01:00,2018-06-19 19:01,20.603,20172019,629,,P,6,19,2018,P,P,P,P,,2018-06-19 19:01,,20.603
Ellis--3.0m,2018-06-19,20:01:00,2018-06-19 20:01,20.531,20172019,630,,P,6,19,2018,P,P,P,P,,2018-06-19 20:01,,20.531
Ellis--3.0m,2018-06-19,21:01:00,2018-06-19 21:01,20.412,20172019,631,,P,6,19,2018,P,P,P,P,,2018-06-19 21:01,,20.412
Ellis--3.0m,2018-06-19,22:01:00,2018-06-19 22:01,20.388,20172019,632,,P,6,19,2018,P,P,P,P,,2018-06-19 22:01,,20.388
Ellis--3.0m,2018-06-19,23:01:00,2018-06-19 23:01,20.269,20172019,633,,P,6,19,2018,P,P,P,P,,2018-06-19 23:01,,20.269
Ellis--3.0m,2018-06-20,00:01:00,2018-06-20 00:01,20.126,20172019,634,,P,6,20,2018,P,P,P,P,,2018-06-20 00:01,,20.126
Ellis--3.0m,2018-06-20,01:01:00,2018-06-20 01:01,20.103,20172019,635,,P,6,20,2018,P,P,P,P,,2018-06-20 01:01,,20.103
Ellis--3.0m,2018-06-20,02:01:00,2018-06-20 02:01,20.055,20172019,636,,P,6,20,2018,P,P,P,P,,2018-06-20 02:01,,20.055
Ellis--3.0m,2018-06-20,03:01:00,2018-06-20 03:01,20.007,20172019,637,,P,6,20,2018,P,P,P,P,,2018-06-20 03:01,,20.007
Ellis--3.0m,2018-06-20,04:01:00,2018-06-20 04:01,19.936,20172019,638,,P,6,20,2018,P,P,P,P,,2018-06-20 04:01,,19.936
Ellis--3.0m,2018-06-20,05:01:00,2018-06-20 05:01,19.865,20172019,639,,P,6,20,2018,P,P,P,P,,2018-06-20 05:01,,19.865
Ellis--3.0m,2018-06-20,06:01:00,2018-06-20 06:01,19.817,20172019,640,,P,6,20,2018,P,P,P,P,,2018-06-20 06:01,,19.817
Ellis--3.0m,2018-06-20,07:01:00,2018-06-20 07:01,19.793,20172019,641,,P,6,20,2018,P,P,P,P,,2018-06-20 07:01,,19.793
Ellis--3.0m,2018-06-20,08:01:00,2018-06-20 08:01,19.793,20172019,642,,P,6,20,2018,P,P,P,P,,2018-06-20 08:01,,19.793
Ellis--3.0m,2018-06-20,09:01:00,2018-06-20 09:01,19.746,20172019,643,,P,6,20,2018,P,P,P,P,,2018-06-20 09:01,,19.746
