"","SiteID","Date","Time","Date.Time","Water.Temp.C","Water.LoggerID","Water.RowID","Flag.Date.Time","Flag.Water.Temp.C","Month","Day","Year","Flag.Gross.Water.Temp.C","Flag.Spike.Water.Temp.C","Flag.RoC.Water.Temp.C","Flag.Flat.Water.Temp.C","Comment.MOD.Date.Time","RAW.Date.Time","Comment.MOD.Water.Temp.C","RAW.Water.Temp.C","ID_Full","ID_Depth","ID_DepthUnits"
"294","Ellis","2018-06-05","20:01:00","2018-06-05 20:01:00",17.249,20312702,294,NA,"P",6,5,2018,"P","P","P","P",NA,"2018-06-05 20:01:00",NA,17.249,"Ellis~1.0m","1.0","m"
"295","Ellis","2018-06-05","21:01:00","2018-06-05 21:01:00",17.249,20312702,295,NA,"P",6,5,2018,"P","P","P","P",NA,"2018-06-05 21:01:00",NA,17.249,"Ellis~1.0m","1.0","m"
"296","Ellis","2018-06-05","22:01:00","2018-06-05 22:01:00",17.225,20312702,296,NA,"P",6,5,2018,"P","P","P","P",NA,"2018-06-05 22:01:00",NA,17.225,"Ellis~1.0m","1.0","m"
"297","Ellis","2018-06-05","23:01:00","2018-06-05 23:01:00",17.201,20312702,297,NA,"P",6,5,2018,"P","P","P","P",NA,"2018-06-05 23:01:00",NA,17.201,"Ellis~1.0m","1.0","m"
"298","Ellis","2018-06-06","00:01:00","2018-06-06 00:01:00",17.153,20312702,298,NA,"P",6,6,2018,"P","P","P","P",NA,"2018-06-06 00:01:00",NA,17.153,"Ellis~1.0m","1.0","m"
"299","Ellis","2018-06-06","01:01:00","2018-06-06 01:01:00",17.106,20312702,299,NA,"P",6,6,2018,"P","P","P","P",NA,"2018-06-06 01:01:00",NA,17.106,"Ellis~1.0m","1.0","m"
"300","Ellis","2018-06-06","02:01:00","2018-06-06 02:01:00",17.058,20312702,300,NA,"P",6,6,2018,"P","P","P","P",NA,"2018-06-06 02:01:00",NA,17.058,"Ellis~1.0m","1.0","m"
"301","Ellis","2018-06-06","03:01:00","2018-06-06 03:01:00",17.011,20312702,301,NA,"P",6,6,2018,"P","P","P","P",NA,"2018-06-06 03:01:00",NA,17.011,"Ellis~1.0m","1.0","m"
"302","Ellis","2018-06-06","04:01:00","2018-06-06 04:01:00",16.987,20312702,302,NA,"P",6,6,2018,"P","P","P","P",NA,"2018-06-06 04:01:00",NA,16.987,"Ellis~1.0m","1.0","m"
"303","Ellis","2018-06-06","05:01:00","2018-06-06 05:01:00",16.963,20312702,303,NA,"P",6,6,2018,"P","P","P","P",NA,"2018-06-06 05:01:00",NA,16.963,"Ellis~1.0m","1.0","m"
"304","Ellis","2018-06-06","06:01:00","2018-06-06 06:01:00",16.915,20312702,304,NA,"P",6,6,2018,"P","P","P","P",NA,"2018-06-06 06:01:00",NA,16.915,"Ellis~1.0m","1.0","m"
"305","Ellis","2018-06-06","07:01:00","2018-06-06 07:01:00",16.868,20312702,305,NA,"P",6,6,2018,"P","P","P","P",NA,"2018-06-06 07:01:00",NA,16.868,"Ellis~1.0m","1.0","m"
"306","Ellis","2018-06-06","08:01:00","2018-06-06 08:01:00",16.868,20312702,306,NA,"P",6,6,2018,"P","P","P","P",NA,"2018-06-06 08:01:00",NA,16.868,"Ellis~1.0m","1.0","m"
"307","Ellis","2018-06-06","09:01:00","2018-06-06 09:01:00",16.868,20312702,307,NA,"P",6,6,2018,"P","P","P","P",NA,"2018-06-06 09:01:00",NA,16.868,"Ellis~1.0m","1.0","m"
"308","Ellis","2018-06-06","10:01:00","2018-06-06 10:01:00",16.892,20312702,308,NA,"P",6,6,2018,"P","P","P","P",NA,"2018-06-06 10:01:00",NA,16.892,"Ellis~1.0m","1.0","m"
"309","Ellis","2018-06-06","11:01:00","2018-06-06 11:01:00",16.963,20312702,309,NA,"P",6,6,2018,"P","P","P","P",NA,"2018-06-06 11:01:00",NA,16.963,"Ellis~1.0m","1.0","m"
"310","Ellis","2018-06-06","12:01:00","2018-06-06 12:01:00",16.963,20312702,310,NA,"P",6,6,2018,"P","P","P","P",NA,"2018-06-06 12:01:00",NA,16.963,"Ellis~1.0m","1.0","m"
"311","Ellis","2018-06-06","13:01:00","2018-06-06 13:01:00",16.963,20312702,311,NA,"P",6,6,2018,"P","P","P","P",NA,"2018-06-06 13:01:00",NA,16.963,"Ellis~1.0m","1.0","m"
"312","Ellis","2018-06-06","14:01:00","2018-06-06 14:01:00",16.963,20312702,312,NA,"P",6,6,2018,"P","P","P","P",NA,"2018-06-06 14:01:00",NA,16.963,"Ellis~1.0m","1.0","m"
"313","Ellis","2018-06-06","15:01:00","2018-06-06 15:01:00",17.034,20312702,313,NA,"P",6,6,2018,"P","P","P","P",NA,"2018-06-06 15:01:00",NA,17.034,"Ellis~1.0m","1.0","m"
"314","Ellis","2018-06-06","16:01:00","2018-06-06 16:01:00",17.201,20312702,314,NA,"P",6,6,2018,"P","P","P","P",NA,"2018-06-06 16:01:00",NA,17.201,"Ellis~1.0m","1.0","m"
"315","Ellis","2018-06-06","17:01:00","2018-06-06 17:01:00",17.391,20312702,315,NA,"P",6,6,2018,"P","P","P","P",NA,"2018-06-06 17:01:00",NA,17.391,"Ellis~1.0m","1.0","m"
"316","Ellis","2018-06-06","18:01:00","2018-06-06 18:01:00",17.463,20312702,316,NA,"P",6,6,2018,"P","P","P","P",NA,"2018-06-06 18:01:00",NA,17.463,"Ellis~1.0m","1.0","m"
"317","Ellis","2018-06-06","19:01:00","2018-06-06 19:01:00",17.558,20312702,317,NA,"P",6,6,2018,"P","P","P","P",NA,"2018-06-06 19:01:00",NA,17.558,"Ellis~1.0m","1.0","m"
"318","Ellis","2018-06-06","20:01:00","2018-06-06 20:01:00",17.534,20312702,318,NA,"P",6,6,2018,"P","P","P","P",NA,"2018-06-06 20:01:00",NA,17.534,"Ellis~1.0m","1.0","m"
"319","Ellis","2018-06-06","21:01:00","2018-06-06 21:01:00",17.415,20312702,319,NA,"P",6,6,2018,"P","P","P","P",NA,"2018-06-06 21:01:00",NA,17.415,"Ellis~1.0m","1.0","m"
"320","Ellis","2018-06-06","22:01:00","2018-06-06 22:01:00",17.296,20312702,320,NA,"P",6,6,2018,"P","P","P","P",NA,"2018-06-06 22:01:00",NA,17.296,"Ellis~1.0m","1.0","m"
"321","Ellis","2018-06-06","23:01:00","2018-06-06 23:01:00",17.177,20312702,321,NA,"P",6,6,2018,"P","P","P","P",NA,"2018-06-06 23:01:00",NA,17.177,"Ellis~1.0m","1.0","m"
"322","Ellis","2018-06-07","00:01:00","2018-06-07 00:01:00",17.058,20312702,322,NA,"P",6,7,2018,"P","P","P","P",NA,"2018-06-07 00:01:00",NA,17.058,"Ellis~1.0m","1.0","m"
"323","Ellis","2018-06-07","01:01:00","2018-06-07 01:01:00",16.963,20312702,323,NA,"P",6,7,2018,"P","P","P","P",NA,"2018-06-07 01:01:00",NA,16.963,"Ellis~1.0m","1.0","m"
"324","Ellis","2018-06-07","02:01:00","2018-06-07 02:01:00",16.868,20312702,324,NA,"P",6,7,2018,"P","P","P","P",NA,"2018-06-07 02:01:00",NA,16.868,"Ellis~1.0m","1.0","m"
"325","Ellis","2018-06-07","03:01:00","2018-06-07 03:01:00",16.796,20312702,325,NA,"P",6,7,2018,"P","P","P","P",NA,"2018-06-07 03:01:00",NA,16.796,"Ellis~1.0m","1.0","m"
"326","Ellis","2018-06-07","04:01:00","2018-06-07 04:01:00",16.725,20312702,326,NA,"P",6,7,2018,"P","P","P","P",NA,"2018-06-07 04:01:00",NA,16.725,"Ellis~1.0m","1.0","m"
"327","Ellis","2018-06-07","05:01:00","2018-06-07 05:01:00",16.63,20312702,327,NA,"P",6,7,2018,"P","P","P","P",NA,"2018-06-07 05:01:00",NA,16.63,"Ellis~1.0m","1.0","m"
"328","Ellis","2018-06-07","06:01:00","2018-06-07 06:01:00",16.582,20312702,328,NA,"P",6,7,2018,"P","P","P","P",NA,"2018-06-07 06:01:00",NA,16.582,"Ellis~1.0m","1.0","m"
"329","Ellis","2018-06-07","07:01:00","2018-06-07 07:01:00",16.558,20312702,329,NA,"P",6,7,2018,"P","P","P","P",NA,"2018-06-07 07:01:00",NA,16.558,"Ellis~1.0m","1.0","m"
"330","Ellis","2018-06-07","08:01:00","2018-06-07 08:01:00",16.677,20312702,330,NA,"P",6,7,2018,"P","P","P","P",NA,"2018-06-07 08:01:00",NA,16.677,"Ellis~1.0m","1.0","m"
"331","Ellis","2018-06-07","09:01:00","2018-06-07 09:01:00",16.749,20312702,331,NA,"P",6,7,2018,"P","P","P","P",NA,"2018-06-07 09:01:00",NA,16.749,"Ellis~1.0m","1.0","m"
"332","Ellis","2018-06-07","10:01:00","2018-06-07 10:01:00",16.796,20312702,332,NA,"P",6,7,2018,"P","P","P","P",NA,"2018-06-07 10:01:00",NA,16.796,"Ellis~1.0m","1.0","m"
"333","Ellis","2018-06-07","11:01:00","2018-06-07 11:01:00",16.749,20312702,333,NA,"P",6,7,2018,"P","P","P","P",NA,"2018-06-07 11:01:00",NA,16.749,"Ellis~1.0m","1.0","m"
"334","Ellis","2018-06-07","12:01:00","2018-06-07 12:01:00",16.796,20312702,334,NA,"P",6,7,2018,"P","P","P","P",NA,"2018-06-07 12:01:00",NA,16.796,"Ellis~1.0m","1.0","m"
"335","Ellis","2018-06-07","13:01:00","2018-06-07 13:01:00",16.773,20312702,335,NA,"P",6,7,2018,"P","P","P","P",NA,"2018-06-07 13:01:00",NA,16.773,"Ellis~1.0m","1.0","m"
"336","Ellis","2018-06-07","14:01:00","2018-06-07 14:01:00",16.844,20312702,336,NA,"P",6,7,2018,"P","P","P","P",NA,"2018-06-07 14:01:00",NA,16.844,"Ellis~1.0m","1.0","m"
"337","Ellis","2018-06-07","15:01:00","2018-06-07 15:01:00",17.011,20312702,337,NA,"P",6,7,2018,"P","P","P","P",NA,"2018-06-07 15:01:00",NA,17.011,"Ellis~1.0m","1.0","m"
"338","Ellis","2018-06-07","16:01:00","2018-06-07 16:01:00",17.034,20312702,338,NA,"P",6,7,2018,"P","P","P","P",NA,"2018-06-07 16:01:00",NA,17.034,"Ellis~1.0m","1.0","m"
"339","Ellis","2018-06-07","17:01:00","2018-06-07 17:01:00",17.034,20312702,339,NA,"P",6,7,2018,"P","P","P","P",NA,"2018-06-07 17:01:00",NA,17.034,"Ellis~1.0m","1.0","m"
"340","Ellis","2018-06-07","18:01:00","2018-06-07 18:01:00",17.13,20312702,340,NA,"P",6,7,2018,"P","P","P","P",NA,"2018-06-07 18:01:00",NA,17.13,"Ellis~1.0m","1.0","m"
"341","Ellis","2018-06-07","19:01:00","2018-06-07 19:01:00",17.082,20312702,341,NA,"P",6,7,2018,"P","P","P","P",NA,"2018-06-07 19:01:00",NA,17.082,"Ellis~1.0m","1.0","m"
"342","Ellis","2018-06-07","20:01:00","2018-06-07 20:01:00",16.963,20312702,342,NA,"P",6,7,2018,"P","P","P","P",NA,"2018-06-07 20:01:00",NA,16.963,"Ellis~1.0m","1.0","m"
"343","Ellis","2018-06-07","21:01:00","2018-06-07 21:01:00",16.915,20312702,343,NA,"P",6,7,2018,"P","P","P","P",NA,"2018-06-07 21:01:00",NA,16.915,"Ellis~1.0m","1.0","m"
"344","Ellis","2018-06-07","22:01:00","2018-06-07 22:01:00",16.963,20312702,344,NA,"P",6,7,2018,"P","P","P","P",NA,"2018-06-07 22:01:00",NA,16.963,"Ellis~1.0m","1.0","m"
"345","Ellis","2018-06-07","23:01:00","2018-06-07 23:01:00",16.915,20312702,345,NA,"P",6,7,2018,"P","P","P","P",NA,"2018-06-07 23:01:00",NA,16.915,"Ellis~1.0m","1.0","m"
"346","Ellis","2018-06-08","00:01:00","2018-06-08 00:01:00",16.892,20312702,346,NA,"P",6,8,2018,"P","P","P","P",NA,"2018-06-08 00:01:00",NA,16.892,"Ellis~1.0m","1.0","m"
"347","Ellis","2018-06-08","01:01:00","2018-06-08 01:01:00",16.82,20312702,347,NA,"P",6,8,2018,"P","P","P","P",NA,"2018-06-08 01:01:00",NA,16.82,"Ellis~1.0m","1.0","m"
"348","Ellis","2018-06-08","02:01:00","2018-06-08 02:01:00",16.796,20312702,348,NA,"P",6,8,2018,"P","P","P","P",NA,"2018-06-08 02:01:00",NA,16.796,"Ellis~1.0m","1.0","m"
"349","Ellis","2018-06-08","03:01:00","2018-06-08 03:01:00",16.773,20312702,349,NA,"P",6,8,2018,"P","P","P","P",NA,"2018-06-08 03:01:00",NA,16.773,"Ellis~1.0m","1.0","m"
"350","Ellis","2018-06-08","04:01:00","2018-06-08 04:01:00",16.749,20312702,350,NA,"P",6,8,2018,"P","P","P","P",NA,"2018-06-08 04:01:00",NA,16.749,"Ellis~1.0m","1.0","m"
"351","Ellis","2018-06-08","05:01:00","2018-06-08 05:01:00",16.701,20312702,351,NA,"P",6,8,2018,"P","P","P","P",NA,"2018-06-08 05:01:00",NA,16.701,"Ellis~1.0m","1.0","m"
"352","Ellis","2018-06-08","06:01:00","2018-06-08 06:01:00",16.654,20312702,352,NA,"P",6,8,2018,"P","P","P","P",NA,"2018-06-08 06:01:00",NA,16.654,"Ellis~1.0m","1.0","m"
"353","Ellis","2018-06-08","07:01:00","2018-06-08 07:01:00",16.654,20312702,353,NA,"P",6,8,2018,"P","P","P","P",NA,"2018-06-08 07:01:00",NA,16.654,"Ellis~1.0m","1.0","m"
"354","Ellis","2018-06-08","08:01:00","2018-06-08 08:01:00",16.749,20312702,354,NA,"P",6,8,2018,"P","P","P","P",NA,"2018-06-08 08:01:00",NA,16.749,"Ellis~1.0m","1.0","m"
"355","Ellis","2018-06-08","09:01:00","2018-06-08 09:01:00",16.868,20312702,355,NA,"P",6,8,2018,"P","P","P","P",NA,"2018-06-08 09:01:00",NA,16.868,"Ellis~1.0m","1.0","m"
"356","Ellis","2018-06-08","10:01:00","2018-06-08 10:01:00",16.963,20312702,356,NA,"P",6,8,2018,"P","P","P","P",NA,"2018-06-08 10:01:00",NA,16.963,"Ellis~1.0m","1.0","m"
"357","Ellis","2018-06-08","11:01:00","2018-06-08 11:01:00",17.058,20312702,357,NA,"P",6,8,2018,"P","P","P","P",NA,"2018-06-08 11:01:00",NA,17.058,"Ellis~1.0m","1.0","m"
"358","Ellis","2018-06-08","12:01:00","2018-06-08 12:01:00",17.153,20312702,358,NA,"P",6,8,2018,"P","P","P","P",NA,"2018-06-08 12:01:00",NA,17.153,"Ellis~1.0m","1.0","m"
"359","Ellis","2018-06-08","13:01:00","2018-06-08 13:01:00",17.249,20312702,359,NA,"P",6,8,2018,"P","P","P","P",NA,"2018-06-08 13:01:00",NA,17.249,"Ellis~1.0m","1.0","m"
"360","Ellis","2018-06-08","14:01:00","2018-06-08 14:01:00",17.391,20312702,360,NA,"P",6,8,2018,"P","P","P","P",NA,"2018-06-08 14:01:00",NA,17.391,"Ellis~1.0m","1.0","m"
"361","Ellis","2018-06-08","15:01:00","2018-06-08 15:01:00",17.486,20312702,361,NA,"P",6,8,2018,"P","P","P","P",NA,"2018-06-08 15:01:00",NA,17.486,"Ellis~1.0m","1.0","m"
"362","Ellis","2018-06-08","16:01:00","2018-06-08 16:01:00",17.677,20312702,362,NA,"P",6,8,2018,"P","P","P","P",NA,"2018-06-08 16:01:00",NA,17.677,"Ellis~1.0m","1.0","m"
"363","Ellis","2018-06-08","17:01:00","2018-06-08 17:01:00",17.796,20312702,363,NA,"P",6,8,2018,"P","P","P","P",NA,"2018-06-08 17:01:00",NA,17.796,"Ellis~1.0m","1.0","m"
"364","Ellis","2018-06-08","18:01:00","2018-06-08 18:01:00",17.843,20312702,364,NA,"P",6,8,2018,"P","P","P","P",NA,"2018-06-08 18:01:00",NA,17.843,"Ellis~1.0m","1.0","m"
"365","Ellis","2018-06-08","19:01:00","2018-06-08 19:01:00",17.938,20312702,365,NA,"P",6,8,2018,"P","P","P","P",NA,"2018-06-08 19:01:00",NA,17.938,"Ellis~1.0m","1.0","m"
"366","Ellis","2018-06-08","20:01:00","2018-06-08 20:01:00",17.867,20312702,366,NA,"P",6,8,2018,"P","P","P","P",NA,"2018-06-08 20:01:00",NA,17.867,"Ellis~1.0m","1.0","m"
"367","Ellis","2018-06-08","21:01:00","2018-06-08 21:01:00",17.938,20312702,367,NA,"P",6,8,2018,"P","P","P","P",NA,"2018-06-08 21:01:00",NA,17.938,"Ellis~1.0m","1.0","m"
"368","Ellis","2018-06-08","22:01:00","2018-06-08 22:01:00",18.01,20312702,368,NA,"P",6,8,2018,"P","P","P","P",NA,"2018-06-08 22:01:00",NA,18.01,"Ellis~1.0m","1.0","m"
"369","Ellis","2018-06-08","23:01:00","2018-06-08 23:01:00",17.819,20312702,369,NA,"P",6,8,2018,"P","P","P","P",NA,"2018-06-08 23:01:00",NA,17.819,"Ellis~1.0m","1.0","m"
"370","Ellis","2018-06-09","00:01:00","2018-06-09 00:01:00",17.724,20312702,370,NA,"P",6,9,2018,"P","P","P","P",NA,"2018-06-09 00:01:00",NA,17.724,"Ellis~1.0m","1.0","m"
"371","Ellis","2018-06-09","01:01:00","2018-06-09 01:01:00",17.534,20312702,371,NA,"P",6,9,2018,"P","P","P","P",NA,"2018-06-09 01:01:00",NA,17.534,"Ellis~1.0m","1.0","m"
"372","Ellis","2018-06-09","02:01:00","2018-06-09 02:01:00",17.439,20312702,372,NA,"P",6,9,2018,"P","P","P","P",NA,"2018-06-09 02:01:00",NA,17.439,"Ellis~1.0m","1.0","m"
"373","Ellis","2018-06-09","03:01:00","2018-06-09 03:01:00",17.368,20312702,373,NA,"P",6,9,2018,"P","P","P","P",NA,"2018-06-09 03:01:00",NA,17.368,"Ellis~1.0m","1.0","m"
"374","Ellis","2018-06-09","04:01:00","2018-06-09 04:01:00",17.272,20312702,374,NA,"P",6,9,2018,"P","P","P","P",NA,"2018-06-09 04:01:00",NA,17.272,"Ellis~1.0m","1.0","m"
"375","Ellis","2018-06-09","05:01:00","2018-06-09 05:01:00",17.225,20312702,375,NA,"P",6,9,2018,"P","P","P","P",NA,"2018-06-09 05:01:00",NA,17.225,"Ellis~1.0m","1.0","m"
"376","Ellis","2018-06-09","06:01:00","2018-06-09 06:01:00",17.177,20312702,376,NA,"P",6,9,2018,"P","P","P","P",NA,"2018-06-09 06:01:00",NA,17.177,"Ellis~1.0m","1.0","m"
"377","Ellis","2018-06-09","07:01:00","2018-06-09 07:01:00",17.225,20312702,377,NA,"P",6,9,2018,"P","P","P","P",NA,"2018-06-09 07:01:00",NA,17.225,"Ellis~1.0m","1.0","m"
"378","Ellis","2018-06-09","08:01:00","2018-06-09 08:01:00",17.296,20312702,378,NA,"P",6,9,2018,"P","P","P","P",NA,"2018-06-09 08:01:00",NA,17.296,"Ellis~1.0m","1.0","m"
"379","Ellis","2018-06-09","09:01:00","2018-06-09 09:01:00",17.272,20312702,379,NA,"P",6,9,2018,"P","P","P","P",NA,"2018-06-09 09:01:00",NA,17.272,"Ellis~1.0m","1.0","m"
"380","Ellis","2018-06-09","10:01:00","2018-06-09 10:01:00",17.368,20312702,380,NA,"P",6,9,2018,"P","P","P","P",NA,"2018-06-09 10:01:00",NA,17.368,"Ellis~1.0m","1.0","m"
"381","Ellis","2018-06-09","11:01:00","2018-06-09 11:01:00",17.391,20312702,381,NA,"P",6,9,2018,"P","P","P","P",NA,"2018-06-09 11:01:00",NA,17.391,"Ellis~1.0m","1.0","m"
"382","Ellis","2018-06-09","12:01:00","2018-06-09 12:01:00",17.415,20312702,382,NA,"P",6,9,2018,"P","P","P","P",NA,"2018-06-09 12:01:00",NA,17.415,"Ellis~1.0m","1.0","m"
"383","Ellis","2018-06-09","13:01:00","2018-06-09 13:01:00",17.582,20312702,383,NA,"P",6,9,2018,"P","P","P","P",NA,"2018-06-09 13:01:00",NA,17.582,"Ellis~1.0m","1.0","m"
"384","Ellis","2018-06-09","14:01:00","2018-06-09 14:01:00",17.629,20312702,384,NA,"P",6,9,2018,"P","P","P","P",NA,"2018-06-09 14:01:00",NA,17.629,"Ellis~1.0m","1.0","m"
"385","Ellis","2018-06-09","15:01:00","2018-06-09 15:01:00",17.724,20312702,385,NA,"P",6,9,2018,"P","P","P","P",NA,"2018-06-09 15:01:00",NA,17.724,"Ellis~1.0m","1.0","m"
"386","Ellis","2018-06-09","16:01:00","2018-06-09 16:01:00",17.843,20312702,386,NA,"P",6,9,2018,"P","P","P","P",NA,"2018-06-09 16:01:00",NA,17.843,"Ellis~1.0m","1.0","m"
"387","Ellis","2018-06-09","17:01:00","2018-06-09 17:01:00",17.915,20312702,387,NA,"P",6,9,2018,"P","P","P","P",NA,"2018-06-09 17:01:00",NA,17.915,"Ellis~1.0m","1.0","m"
"388","Ellis","2018-06-09","18:01:00","2018-06-09 18:01:00",17.915,20312702,388,NA,"P",6,9,2018,"P","P","P","P",NA,"2018-06-09 18:01:00",NA,17.915,"Ellis~1.0m","1.0","m"
"389","Ellis","2018-06-09","19:01:00","2018-06-09 19:01:00",17.938,20312702,389,NA,"P",6,9,2018,"P","P","P","P",NA,"2018-06-09 19:01:00",NA,17.938,"Ellis~1.0m","1.0","m"
"390","Ellis","2018-06-09","20:01:00","2018-06-09 20:01:00",18.105,20312702,390,NA,"P",6,9,2018,"P","P","P","P",NA,"2018-06-09 20:01:00",NA,18.105,"Ellis~1.0m","1.0","m"
"391","Ellis","2018-06-09","21:01:00","2018-06-09 21:01:00",18.105,20312702,391,NA,"P",6,9,2018,"P","P","P","P",NA,"2018-06-09 21:01:00",NA,18.105,"Ellis~1.0m","1.0","m"
"392","Ellis","2018-06-09","22:01:00","2018-06-09 22:01:00",18.057,20312702,392,NA,"P",6,9,2018,"P","P","P","P",NA,"2018-06-09 22:01:00",NA,18.057,"Ellis~1.0m","1.0","m"
"393","Ellis","2018-06-09","23:01:00","2018-06-09 23:01:00",17.915,20312702,393,NA,"P",6,9,2018,"P","P","P","P",NA,"2018-06-09 23:01:00",NA,17.915,"Ellis~1.0m","1.0","m"
"394","Ellis","2018-06-10","00:01:00","2018-06-10 00:01:00",17.724,20312702,394,NA,"P",6,10,2018,"P","P","P","P",NA,"2018-06-10 00:01:00",NA,17.724,"Ellis~1.0m","1.0","m"
"395","Ellis","2018-06-10","01:01:00","2018-06-10 01:01:00",17.629,20312702,395,NA,"P",6,10,2018,"P","P","P","P",NA,"2018-06-10 01:01:00",NA,17.629,"Ellis~1.0m","1.0","m"
"396","Ellis","2018-06-10","02:01:00","2018-06-10 02:01:00",17.534,20312702,396,NA,"P",6,10,2018,"P","P","P","P",NA,"2018-06-10 02:01:00",NA,17.534,"Ellis~1.0m","1.0","m"
"397","Ellis","2018-06-10","03:01:00","2018-06-10 03:01:00",17.486,20312702,397,NA,"P",6,10,2018,"P","P","P","P",NA,"2018-06-10 03:01:00",NA,17.486,"Ellis~1.0m","1.0","m"
"398","Ellis","2018-06-10","04:01:00","2018-06-10 04:01:00",17.391,20312702,398,NA,"P",6,10,2018,"P","P","P","P",NA,"2018-06-10 04:01:00",NA,17.391,"Ellis~1.0m","1.0","m"
"399","Ellis","2018-06-10","05:01:00","2018-06-10 05:01:00",17.344,20312702,399,NA,"P",6,10,2018,"P","P","P","P",NA,"2018-06-10 05:01:00",NA,17.344,"Ellis~1.0m","1.0","m"
"400","Ellis","2018-06-10","06:01:00","2018-06-10 06:01:00",17.272,20312702,400,NA,"P",6,10,2018,"P","P","P","P",NA,"2018-06-10 06:01:00",NA,17.272,"Ellis~1.0m","1.0","m"
"401","Ellis","2018-06-10","07:01:00","2018-06-10 07:01:00",17.296,20312702,401,NA,"P",6,10,2018,"P","P","P","P",NA,"2018-06-10 07:01:00",NA,17.296,"Ellis~1.0m","1.0","m"
"402","Ellis","2018-06-10","08:01:00","2018-06-10 08:01:00",17.296,20312702,402,NA,"P",6,10,2018,"P","P","P","P",NA,"2018-06-10 08:01:00",NA,17.296,"Ellis~1.0m","1.0","m"
"403","Ellis","2018-06-10","09:01:00","2018-06-10 09:01:00",17.344,20312702,403,NA,"P",6,10,2018,"P","P","P","P",NA,"2018-06-10 09:01:00",NA,17.344,"Ellis~1.0m","1.0","m"
"404","Ellis","2018-06-10","10:01:00","2018-06-10 10:01:00",17.439,20312702,404,NA,"P",6,10,2018,"P","P","P","P",NA,"2018-06-10 10:01:00",NA,17.439,"Ellis~1.0m","1.0","m"
"405","Ellis","2018-06-10","11:01:00","2018-06-10 11:01:00",17.534,20312702,405,NA,"P",6,10,2018,"P","P","P","P",NA,"2018-06-10 11:01:00",NA,17.534,"Ellis~1.0m","1.0","m"
"406","Ellis","2018-06-10","12:01:00","2018-06-10 12:01:00",17.605,20312702,406,NA,"P",6,10,2018,"P","P","P","P",NA,"2018-06-10 12:01:00",NA,17.605,"Ellis~1.0m","1.0","m"
"407","Ellis","2018-06-10","13:01:00","2018-06-10 13:01:00",17.796,20312702,407,NA,"P",6,10,2018,"P","P","P","P",NA,"2018-06-10 13:01:00",NA,17.796,"Ellis~1.0m","1.0","m"
"408","Ellis","2018-06-10","14:01:00","2018-06-10 14:01:00",18.057,20312702,408,NA,"P",6,10,2018,"P","P","P","P",NA,"2018-06-10 14:01:00",NA,18.057,"Ellis~1.0m","1.0","m"
"409","Ellis","2018-06-10","15:01:00","2018-06-10 15:01:00",18.461,20312702,409,NA,"P",6,10,2018,"P","P","P","P",NA,"2018-06-10 15:01:00",NA,18.461,"Ellis~1.0m","1.0","m"
"410","Ellis","2018-06-10","16:01:00","2018-06-10 16:01:00",18.557,20312702,410,NA,"P",6,10,2018,"P","P","P","P",NA,"2018-06-10 16:01:00",NA,18.557,"Ellis~1.0m","1.0","m"
"411","Ellis","2018-06-10","17:01:00","2018-06-10 17:01:00",18.628,20312702,411,NA,"P",6,10,2018,"P","P","P","P",NA,"2018-06-10 17:01:00",NA,18.628,"Ellis~1.0m","1.0","m"
"412","Ellis","2018-06-10","18:01:00","2018-06-10 18:01:00",18.652,20312702,412,NA,"P",6,10,2018,"P","P","P","P",NA,"2018-06-10 18:01:00",NA,18.652,"Ellis~1.0m","1.0","m"
"413","Ellis","2018-06-10","19:01:00","2018-06-10 19:01:00",18.747,20312702,413,NA,"P",6,10,2018,"P","P","P","P",NA,"2018-06-10 19:01:00",NA,18.747,"Ellis~1.0m","1.0","m"
"414","Ellis","2018-06-10","20:01:00","2018-06-10 20:01:00",18.961,20312702,414,NA,"P",6,10,2018,"P","P","P","P",NA,"2018-06-10 20:01:00",NA,18.961,"Ellis~1.0m","1.0","m"
"415","Ellis","2018-06-10","21:01:00","2018-06-10 21:01:00",18.675,20312702,415,NA,"P",6,10,2018,"P","P","P","P",NA,"2018-06-10 21:01:00",NA,18.675,"Ellis~1.0m","1.0","m"
"416","Ellis","2018-06-10","22:01:00","2018-06-10 22:01:00",18.557,20312702,416,NA,"P",6,10,2018,"P","P","P","P",NA,"2018-06-10 22:01:00",NA,18.557,"Ellis~1.0m","1.0","m"
"417","Ellis","2018-06-10","23:01:00","2018-06-10 23:01:00",18.414,20312702,417,NA,"P",6,10,2018,"P","P","P","P",NA,"2018-06-10 23:01:00",NA,18.414,"Ellis~1.0m","1.0","m"
"418","Ellis","2018-06-11","00:01:00","2018-06-11 00:01:00",18.271,20312702,418,NA,"P",6,11,2018,"P","P","P","P",NA,"2018-06-11 00:01:00",NA,18.271,"Ellis~1.0m","1.0","m"
"419","Ellis","2018-06-11","01:01:00","2018-06-11 01:01:00",18.176,20312702,419,NA,"P",6,11,2018,"P","P","P","P",NA,"2018-06-11 01:01:00",NA,18.176,"Ellis~1.0m","1.0","m"
"420","Ellis","2018-06-11","02:01:00","2018-06-11 02:01:00",18.057,20312702,420,NA,"P",6,11,2018,"P","P","P","P",NA,"2018-06-11 02:01:00",NA,18.057,"Ellis~1.0m","1.0","m"
