"Plot Title: Temp_DEP18_20312702_ELLIS1m"
"Date Time, GMT-04:00","Water Temp, °C (LGR S/N: 20312702)"
18/08/24 02:01:00,21.533
18/08/24 03:01:00,21.485
18/08/24 04:01:00,21.437
18/08/24 05:01:00,21.366
18/08/24 06:01:00,21.294
18/08/24 07:01:00,21.246
18/08/24 08:01:00,21.270
18/08/24 09:01:00,21.342
18/08/24 10:01:00,21.485
18/08/24 11:01:00,21.581
18/08/24 12:01:00,21.652
18/08/24 13:01:00,21.819
18/08/24 14:01:00,22.106
18/08/24 15:01:00,22.178
18/08/24 16:01:00,22.609
18/08/24 17:01:00,22.561
18/08/24 18:01:00,22.609
18/08/24 19:01:00,22.657
18/08/24 20:01:00,22.609
18/08/24 21:01:00,22.561
18/08/24 22:01:00,22.417
18/08/24 23:01:00,22.417
18/08/25 00:01:00,22.274
18/08/25 01:01:00,22.154
18/08/25 02:01:00,22.058
18/08/25 03:01:00,21.963
18/08/25 04:01:00,21.867
18/08/25 05:01:00,21.748
18/08/25 06:01:00,21.652
18/08/25 07:01:00,21.604
18/08/25 08:01:00,21.676
18/08/25 09:01:00,21.915
18/08/25 10:01:00,22.011
18/08/25 11:01:00,21.963
18/08/25 12:01:00,22.058
18/08/25 13:01:00,22.058
18/08/25 14:01:00,22.417
18/08/25 15:01:00,22.872
18/08/25 16:01:00,23.136
18/08/25 17:01:00,23.184
18/08/25 18:01:00,23.376
18/08/25 19:01:00,23.256
18/08/25 20:01:00,23.112
18/08/25 21:01:00,23.040
18/08/25 22:01:00,22.920
18/08/25 23:01:00,22.824
18/08/26 00:01:00,22.753
18/08/26 01:01:00,22.681
18/08/26 02:01:00,22.537
18/08/26 03:01:00,22.417
18/08/26 04:01:00,22.369
18/08/26 05:01:00,22.369
18/08/26 06:01:00,22.274
18/08/26 07:01:00,22.178
18/08/26 08:01:00,22.154
18/08/26 09:01:00,22.178
18/08/26 10:01:00,22.321
18/08/26 11:01:00,22.633
18/08/26 12:01:00,22.681
18/08/26 13:01:00,22.753
18/08/26 14:01:00,23.088
18/08/26 15:01:00,23.136
18/08/26 16:01:00,23.064
18/08/26 17:01:00,23.016
18/08/26 18:01:00,23.064
18/08/26 19:01:00,23.016
18/08/26 20:01:00,22.968
18/08/26 21:01:00,22.920
18/08/26 22:01:00,22.872
18/08/26 23:01:00,22.848
18/08/27 00:01:00,22.776
18/08/27 01:01:00,22.824
18/08/27 02:01:00,22.800
18/08/27 03:01:00,22.753
18/08/27 04:01:00,22.681
18/08/27 05:01:00,22.609
18/08/27 06:01:00,22.585
18/08/27 07:01:00,22.585
18/08/27 08:01:00,22.681
18/08/27 09:01:00,22.800
18/08/27 10:01:00,22.729
18/08/27 11:01:00,22.872
18/08/27 12:01:00,23.088
18/08/27 13:01:00,23.328
18/08/27 14:01:00,23.569
18/08/27 15:01:00,23.809
18/08/27 16:01:00,23.930
18/08/27 17:01:00,24.122
18/08/27 18:01:00,24.291
18/08/27 19:01:00,24.388
18/08/27 20:01:00,24.460
18/08/27 21:01:00,24.195
18/08/27 22:01:00,24.122
18/08/27 23:01:00,24.002
18/08/28 00:01:00,23.857
18/08/28 01:01:00,23.737
18/08/28 02:01:00,23.617
18/08/28 03:01:00,23.521
18/08/28 04:01:00,23.448
18/08/28 05:01:00,23.352
18/08/28 06:01:00,23.280
18/08/28 07:01:00,23.256
18/08/28 08:01:00,23.376
18/08/28 09:01:00,23.497
18/08/28 10:01:00,23.713
18/08/28 11:01:00,23.857
18/08/28 12:01:00,23.978
18/08/28 13:01:00,24.195
18/08/28 14:01:00,24.412
18/08/28 15:01:00,24.605
18/08/28 16:01:00,24.702
18/08/28 17:01:00,24.702
18/08/28 18:01:00,24.823
18/08/28 19:01:00,24.798
18/08/28 20:01:00,24.677
18/08/28 21:01:00,24.581
18/08/28 22:01:00,24.508
18/08/28 23:01:00,24.388
18/08/29 00:01:00,24.219
18/08/29 01:01:00,24.195
18/08/29 02:01:00,24.026
18/08/29 03:01:00,24.098
18/08/29 04:01:00,24.050
18/08/29 05:01:00,23.954
18/08/29 06:01:00,23.833
18/08/29 07:01:00,23.809
18/08/29 08:01:00,23.905
18/08/29 09:01:00,24.002
18/08/29 10:01:00,24.146
18/08/29 11:01:00,24.267
18/08/29 12:01:00,24.484
18/08/29 13:01:00,24.339
18/08/29 14:01:00,24.098
18/08/29 15:01:00,24.484
18/08/29 16:01:00,24.412
18/08/29 17:01:00,24.629
18/08/29 18:01:00,24.460
18/08/29 19:01:00,24.436
18/08/29 20:01:00,24.388
18/08/29 21:01:00,24.388
18/08/29 22:01:00,24.388
18/08/29 23:01:00,24.363
18/08/30 00:01:00,24.339
18/08/30 01:01:00,24.339
18/08/30 02:01:00,24.291
18/08/30 03:01:00,24.195
18/08/30 04:01:00,24.122
18/08/30 05:01:00,24.122
18/08/30 06:01:00,24.050
18/08/30 07:01:00,24.002
18/08/30 08:01:00,23.930
18/08/30 09:01:00,23.881
18/08/30 10:01:00,23.833
18/08/30 11:01:00,23.785
18/08/30 12:01:00,23.809
18/08/30 13:01:00,23.785
18/08/30 14:01:00,23.809
18/08/30 15:01:00,23.857
18/08/30 16:01:00,23.785
18/08/30 17:01:00,23.713
18/08/30 18:01:00,23.689
18/08/30 19:01:00,23.593
18/08/30 20:01:00,23.521
18/08/30 21:01:00,23.424
18/08/30 22:01:00,23.328
18/08/30 23:01:00,23.208
18/08/31 00:01:00,23.112
18/08/31 01:01:00,23.016
18/08/31 02:01:00,22.896
18/08/31 03:01:00,22.824
18/08/31 04:01:00,22.729
18/08/31 05:01:00,22.633
18/08/31 06:01:00,22.513
18/08/31 07:01:00,22.489
18/08/31 08:01:00,22.537
18/08/31 09:01:00,22.633
18/08/31 10:01:00,22.872
18/08/31 11:01:00,22.968
18/08/31 12:01:00,23.064
18/08/31 13:01:00,22.944
18/08/31 14:01:00,23.160
18/08/31 15:01:00,23.809
18/08/31 16:01:00,23.930
18/08/31 17:01:00,23.617
18/08/31 18:01:00,23.833
18/08/31 19:01:00,23.521
18/08/31 20:01:00,23.641
18/08/31 21:01:00,23.641
18/08/31 22:01:00,23.304
18/08/31 23:01:00,23.040
18/09/01 00:01:00,22.896
18/09/01 01:01:00,22.729
18/09/01 02:01:00,22.633
18/09/01 03:01:00,22.537
18/09/01 04:01:00,22.441
18/09/01 05:01:00,22.369
18/09/01 06:01:00,22.321
18/09/01 07:01:00,22.274
18/09/01 08:01:00,22.298
18/09/01 09:01:00,22.489
18/09/01 10:01:00,22.417
18/09/01 11:01:00,22.298
18/09/01 12:01:00,22.369
18/09/01 13:01:00,22.417
18/09/01 14:01:00,22.633
18/09/01 15:01:00,22.585
18/09/01 16:01:00,22.513
18/09/01 17:01:00,22.537
18/09/01 18:01:00,22.489
18/09/01 19:01:00,22.441
18/09/01 20:01:00,22.369
18/09/01 21:01:00,22.274
18/09/01 22:01:00,22.178
18/09/01 23:01:00,22.106
18/09/02 00:01:00,22.058
18/09/02 01:01:00,21.987
18/09/02 02:01:00,21.939
18/09/02 03:01:00,21.867
18/09/02 04:01:00,21.819
18/09/02 05:01:00,21.748
18/09/02 06:01:00,21.724
18/09/02 07:01:00,21.700
18/09/02 08:01:00,21.700
18/09/02 09:01:00,21.867
18/09/02 10:01:00,22.011
18/09/02 11:01:00,22.106
18/09/02 12:01:00,22.226
18/09/02 13:01:00,22.417
18/09/02 14:01:00,22.657
18/09/02 15:01:00,22.848
18/09/02 16:01:00,22.800
18/09/02 17:01:00,22.753
18/09/02 18:01:00,22.800
18/09/02 19:01:00,22.753
18/09/02 20:01:00,22.681
18/09/02 21:01:00,22.657
18/09/02 22:01:00,22.561
18/09/02 23:01:00,22.489
18/09/03 00:01:00,22.417
18/09/03 01:01:00,22.369
18/09/03 02:01:00,22.345
18/09/03 03:01:00,22.345
18/09/03 04:01:00,22.321
18/09/03 05:01:00,22.274
18/09/03 06:01:00,22.250
18/09/03 07:01:00,22.226
18/09/03 08:01:00,22.345
18/09/03 09:01:00,22.489
18/09/03 10:01:00,22.753
18/09/03 11:01:00,23.016
18/09/03 12:01:00,23.112
18/09/03 13:01:00,23.184
18/09/03 14:01:00,23.424
18/09/03 15:01:00,23.472
18/09/03 16:01:00,23.617
18/09/03 17:01:00,23.713
18/09/03 18:01:00,23.761
18/09/03 19:01:00,23.761
18/09/03 20:01:00,23.737
18/09/03 21:01:00,23.641
18/09/03 22:01:00,23.569
18/09/03 23:01:00,23.497
18/09/04 00:01:00,23.400
18/09/04 01:01:00,23.280
18/09/04 02:01:00,23.208
18/09/04 03:01:00,23.184
18/09/04 04:01:00,23.136
18/09/04 05:01:00,23.088
18/09/04 06:01:00,23.016
18/09/04 07:01:00,22.920
18/09/04 08:01:00,22.896
18/09/04 09:01:00,22.968
18/09/04 10:01:00,23.064
18/09/04 11:01:00,23.136
18/09/04 12:01:00,23.304
18/09/04 13:01:00,23.472
18/09/04 14:01:00,23.857
18/09/04 15:01:00,23.833
18/09/04 16:01:00,23.930
18/09/04 17:01:00,23.930
18/09/04 18:01:00,23.857
18/09/04 19:01:00,23.785
18/09/04 20:01:00,23.641
18/09/04 21:01:00,23.497
18/09/04 22:01:00,23.376
18/09/04 23:01:00,23.280
18/09/05 00:01:00,23.160
18/09/05 01:01:00,23.064
18/09/05 02:01:00,22.968
18/09/05 03:01:00,22.872
18/09/05 04:01:00,22.800
18/09/05 05:01:00,22.729
18/09/05 06:01:00,22.681
18/09/05 07:01:00,22.609
18/09/05 08:01:00,22.633
18/09/05 09:01:00,22.705
18/09/05 10:01:00,22.681
18/09/05 11:01:00,22.705
18/09/05 12:01:00,23.112
18/09/05 13:01:00,23.376
18/09/05 14:01:00,23.569
18/09/05 15:01:00,23.593
18/09/05 16:01:00,23.689
18/09/05 17:01:00,23.737
18/09/05 18:01:00,23.737
18/09/05 19:01:00,23.713
18/09/05 20:01:00,23.641
18/09/05 21:01:00,23.545
18/09/05 22:01:00,23.448
18/09/05 23:01:00,23.352
18/09/06 00:01:00,23.256
18/09/06 01:01:00,23.208
18/09/06 02:01:00,23.136
18/09/06 03:01:00,23.088
18/09/06 04:01:00,23.016
18/09/06 05:01:00,22.944
18/09/06 06:01:00,22.872
18/09/06 07:01:00,22.872
18/09/06 08:01:00,22.872
18/09/06 09:01:00,22.848
18/09/06 10:01:00,22.848
18/09/06 11:01:00,22.920
18/09/06 12:01:00,23.328
18/09/06 13:01:00,23.280
18/09/06 14:01:00,23.256
18/09/06 15:01:00,23.256
18/09/06 16:01:00,23.256
18/09/06 17:01:00,23.280
18/09/06 18:01:00,23.184
18/09/06 19:01:00,23.112
18/09/06 20:01:00,22.992
18/09/06 21:01:00,22.872
18/09/06 22:01:00,22.776
18/09/06 23:01:00,22.705
18/09/07 00:01:00,22.585
18/09/07 01:01:00,22.489
18/09/07 02:01:00,22.417
18/09/07 03:01:00,22.345
18/09/07 04:01:00,22.274
18/09/07 05:01:00,22.202
18/09/07 06:01:00,22.106
18/09/07 07:01:00,22.034
18/09/07 08:01:00,21.987
18/09/07 09:01:00,22.034
18/09/07 10:01:00,22.178
18/09/07 11:01:00,22.441
18/09/07 12:01:00,22.537
18/09/07 13:01:00,22.609
18/09/07 14:01:00,22.633
18/09/07 15:01:00,22.657
18/09/07 16:01:00,22.681
18/09/07 17:01:00,22.729
18/09/07 18:01:00,22.609
18/09/07 19:01:00,22.441
18/09/07 20:01:00,22.393
18/09/07 21:01:00,22.345
18/09/07 22:01:00,22.274
18/09/07 23:01:00,22.202
18/09/08 00:01:00,22.082
18/09/08 01:01:00,21.963
18/09/08 02:01:00,21.891
18/09/08 03:01:00,21.772
18/09/08 04:01:00,21.652
18/09/08 05:01:00,21.557
18/09/08 06:01:00,21.461
18/09/08 07:01:00,21.366
18/09/08 08:01:00,21.294
18/09/08 09:01:00,21.342
18/09/08 10:01:00,21.366
18/09/08 11:01:00,21.413
18/09/08 12:01:00,21.366
18/09/08 13:01:00,21.294
18/09/08 14:01:00,21.318
18/09/08 15:01:00,21.318
18/09/08 16:01:00,21.318
18/09/08 17:01:00,21.294
18/09/08 18:01:00,21.342
18/09/08 19:01:00,21.246
18/09/08 20:01:00,21.127
18/09/08 21:01:00,21.032
18/09/08 22:01:00,20.960
18/09/08 23:01:00,20.889
18/09/09 00:01:00,20.817
18/09/09 01:01:00,20.722
18/09/09 02:01:00,20.650
18/09/09 03:01:00,20.579
18/09/09 04:01:00,20.507
18/09/09 05:01:00,20.388
18/09/09 06:01:00,20.317
18/09/09 07:01:00,20.246
18/09/09 08:01:00,20.293
18/09/09 09:01:00,20.341
18/09/09 10:01:00,20.484
18/09/09 11:01:00,20.627
18/09/09 12:01:00,20.793
18/09/09 13:01:00,20.960
18/09/09 14:01:00,21.008
18/09/09 15:01:00,21.079
18/09/09 16:01:00,21.103
18/09/09 17:01:00,21.103
18/09/09 18:01:00,21.032
18/09/09 19:01:00,20.936
18/09/09 20:01:00,20.865
18/09/09 21:01:00,20.770
18/09/09 22:01:00,20.627
18/09/09 23:01:00,20.484
18/09/10 00:01:00,20.365
18/09/10 01:01:00,20.246
18/09/10 02:01:00,20.150
18/09/10 03:01:00,20.055
18/09/10 04:01:00,19.960
18/09/10 05:01:00,19.888
18/09/10 06:01:00,19.770
18/09/10 07:01:00,19.722
18/09/10 08:01:00,19.770
18/09/10 09:01:00,19.865
18/09/10 10:01:00,19.960
18/09/10 11:01:00,19.984
18/09/10 12:01:00,19.912
18/09/10 13:01:00,19.817
18/09/10 14:01:00,19.865
18/09/10 15:01:00,19.841
18/09/10 16:01:00,19.841
18/09/10 17:01:00,19.793
18/09/10 18:01:00,19.698
18/09/10 19:01:00,19.627
18/09/10 20:01:00,19.532
18/09/10 21:01:00,19.436
18/09/10 22:01:00,19.389
18/09/10 23:01:00,19.341
18/09/11 00:01:00,19.318
18/09/11 01:01:00,19.270
18/09/11 02:01:00,19.222
18/09/11 03:01:00,19.151
18/09/11 04:01:00,19.103
18/09/11 05:01:00,19.056
18/09/11 06:01:00,19.008
18/09/11 07:01:00,18.961
18/09/11 08:01:00,18.937
18/09/11 09:01:00,18.913
18/09/11 10:01:00,18.889
18/09/11 11:01:00,18.913
18/09/11 12:01:00,18.961
18/09/11 13:01:00,18.961
18/09/11 14:01:00,18.937
18/09/11 15:01:00,18.961
18/09/11 16:01:00,19.008
18/09/11 17:01:00,19.056
18/09/11 18:01:00,19.056
18/09/11 19:01:00,19.151
18/09/11 20:01:00,19.175
18/09/11 21:01:00,19.151
18/09/11 22:01:00,19.103
18/09/11 23:01:00,19.080
18/09/12 00:01:00,18.985
18/09/12 01:01:00,18.889
18/09/12 02:01:00,18.913
18/09/12 03:01:00,18.866
18/09/12 04:01:00,18.842
18/09/12 05:01:00,18.771
18/09/12 06:01:00,18.771
18/09/12 07:01:00,18.747
18/09/12 08:01:00,18.723
18/09/12 09:01:00,18.747
18/09/12 10:01:00,18.794
18/09/12 11:01:00,18.842
18/09/12 12:01:00,18.937
18/09/12 13:01:00,19.127
18/09/12 14:01:00,19.151
18/09/12 15:01:00,19.151
18/09/12 16:01:00,19.175
18/09/12 17:01:00,19.222
18/09/12 18:01:00,19.127
18/09/12 19:01:00,19.080
18/09/12 20:01:00,18.985
18/09/12 21:01:00,18.889
18/09/12 22:01:00,18.842
18/09/12 23:01:00,18.794
18/09/13 00:01:00,18.771
18/09/13 01:01:00,18.723
18/09/13 02:01:00,18.675
18/09/13 03:01:00,18.628
18/09/13 04:01:00,18.580
18/09/13 05:01:00,18.557
18/09/13 06:01:00,18.485
18/09/13 07:01:00,18.461
18/09/13 08:01:00,18.485
18/09/13 09:01:00,18.675
18/09/13 10:01:00,18.889
18/09/13 11:01:00,19.056
18/09/13 12:01:00,19.175
18/09/13 13:01:00,19.579
18/09/13 14:01:00,19.460
18/09/13 15:01:00,19.674
18/09/13 16:01:00,19.865
18/09/13 17:01:00,20.293
18/09/13 18:01:00,21.270
18/09/13 19:01:00,21.103
18/09/13 20:01:00,20.722
18/09/13 21:01:00,20.627
18/09/13 22:01:00,21.318
18/09/13 23:01:00,21.127
18/09/14 00:01:00,20.913
18/09/14 01:01:00,20.531
18/09/14 02:01:00,20.222
18/09/14 03:01:00,20.007
18/09/14 04:01:00,19.770
18/09/14 05:01:00,19.532
18/09/14 06:01:00,19.341
18/09/14 07:01:00,19.246
18/09/14 08:01:00,19.246
18/09/14 09:01:00,19.413
18/09/14 10:01:00,19.627
18/09/14 11:01:00,19.746
18/09/14 12:01:00,19.936
18/09/14 13:01:00,20.103
18/09/14 14:01:00,20.103
18/09/14 15:01:00,20.627
18/09/14 16:01:00,20.936
18/09/14 17:01:00,21.342
18/09/14 18:01:00,20.817
18/09/14 19:01:00,21.485
18/09/14 20:01:00,21.270
18/09/14 21:01:00,21.175
18/09/14 22:01:00,21.056
18/09/14 23:01:00,20.960
18/09/15 00:01:00,20.841
18/09/15 01:01:00,20.817
18/09/15 02:01:00,20.674
18/09/15 03:01:00,20.484
18/09/15 04:01:00,20.293
18/09/15 05:01:00,20.079
18/09/15 06:01:00,19.841
18/09/15 07:01:00,19.603
18/09/15 08:01:00,19.532
18/09/15 09:01:00,19.698
18/09/15 10:01:00,20.055
18/09/15 11:01:00,20.293
18/09/15 12:01:00,20.436
18/09/15 13:01:00,20.650
18/09/15 14:01:00,20.555
18/09/15 15:01:00,20.650
18/09/15 16:01:00,21.939
18/09/15 17:01:00,22.250
18/09/15 18:01:00,22.321
18/09/15 19:01:00,22.369
18/09/15 20:01:00,22.202
18/09/15 21:01:00,22.130
18/09/15 22:01:00,21.987
18/09/15 23:01:00,21.819
18/09/16 00:01:00,21.676
18/09/16 01:01:00,21.437
18/09/16 02:01:00,21.318
18/09/16 03:01:00,21.199
18/09/16 04:01:00,21.103
18/09/16 05:01:00,21.008
18/09/16 06:01:00,20.913
18/09/16 07:01:00,20.817
18/09/16 08:01:00,20.770
18/09/16 09:01:00,20.889
18/09/16 10:01:00,21.032
18/09/16 11:01:00,21.056
18/09/16 12:01:00,21.413
18/09/16 13:01:00,21.724
18/09/16 14:01:00,21.939
18/09/16 15:01:00,21.987
18/09/16 16:01:00,22.274
18/09/16 17:01:00,22.274
18/09/16 18:01:00,22.274
18/09/16 19:01:00,22.393
18/09/16 20:01:00,22.369
18/09/16 21:01:00,22.178
18/09/16 22:01:00,22.034
18/09/16 23:01:00,21.939
18/09/17 00:01:00,21.843
18/09/17 01:01:00,21.700
18/09/17 02:01:00,21.581
18/09/17 03:01:00,21.461
18/09/17 04:01:00,21.390
18/09/17 05:01:00,21.342
18/09/17 06:01:00,21.270
18/09/17 07:01:00,21.199
18/09/17 08:01:00,21.175
18/09/17 09:01:00,21.246
18/09/17 10:01:00,21.509
18/09/17 11:01:00,21.891
18/09/17 12:01:00,22.034
18/09/17 13:01:00,22.274
18/09/17 14:01:00,22.345
18/09/17 15:01:00,22.465
18/09/17 16:01:00,22.609
18/09/17 17:01:00,22.633
18/09/17 18:01:00,22.800
18/09/17 19:01:00,22.848
18/09/17 20:01:00,22.705
18/09/17 21:01:00,22.633
18/09/17 22:01:00,22.585
18/09/17 23:01:00,22.465
18/09/18 00:01:00,22.321
18/09/18 01:01:00,22.226
18/09/18 02:01:00,22.130
18/09/18 03:01:00,22.011
18/09/18 04:01:00,21.867
18/09/18 05:01:00,21.772
18/09/18 06:01:00,21.676
18/09/18 07:01:00,21.581
18/09/18 08:01:00,21.557
18/09/18 09:01:00,21.557
18/09/18 10:01:00,21.581
18/09/18 11:01:00,21.748
18/09/18 12:01:00,21.604
