Date.Time,SiteID,Date,Time,Water.Temp.C,Air.LoggerID,Air.RowID,Air.Temp.C,Water.P.psi,Air.BP.psi,Sensor.Depth.ft,Water.LoggerID,Water.RowID,Flag.Date.Time,Month,Day,Year,Flag.Water.Temp.C,Flag.Gross.Water.Temp.C,Flag.Spike.Water.Temp.C,Flag.RoC.Water.Temp.C,Flag.Flat.Water.Temp.C,Flag.Air.Temp.C,Flag.Gross.Air.Temp.C,Flag.Spike.Air.Temp.C,Flag.RoC.Air.Temp.C,Flag.Flat.Air.Temp.C,Flag.Water.P.psi,Flag.Gross.Water.P.psi,Flag.Spike.Water.P.psi,Flag.RoC.Water.P.psi,Flag.Flat.Water.P.psi,Flag.Air.BP.psi,Flag.Gross.Air.BP.psi,Flag.Spike.Air.BP.psi,Flag.RoC.Air.BP.psi,Flag.Flat.Air.BP.psi,Flag.Sensor.Depth.ft,Flag.Gross.Sensor.Depth.ft,Flag.Spike.Sensor.Depth.ft,Flag.RoC.Sensor.Depth.ft,Flag.Flat.Sensor.Depth.ft,Comment.MOD.Date.Time,RAW.Date.Time,Comment.MOD.Water.Temp.C,RAW.Water.Temp.C,Comment.MOD.Air.Temp.C,RAW.Air.Temp.C,Comment.MOD.Water.P.psi,RAW.Water.P.psi,Comment.MOD.Air.BP.psi,RAW.Air.BP.psi,Comment.MOD.Sensor.Depth.ft,RAW.Sensor.Depth.ft
2015-09-11 09:30:00,DOW04055002,2015-09-11,09:30:00,19.662,9727221,520,19.662,14.4371,14.1354,0.697,10229543,520,NA,9,11,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-11 9:30,NA,19.662,NA,19.662,NA,14.4371,NA,14.1354,NA,0.697
2015-09-11 10:00:00,DOW04055002,2015-09-11,10:00:00,19.662,9727221,521,20.043,14.4417,14.1415,0.694,10229543,521,NA,9,11,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-11 10:00,NA,19.662,NA,20.043,NA,14.4417,NA,14.1415,NA,0.694
2015-09-11 10:30:00,DOW04055002,2015-09-11,10:30:00,19.758,9727221,522,20.329,14.4353,14.1378,0.687,10229543,522,NA,9,11,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-11 10:30,NA,19.758,NA,20.329,NA,14.4353,NA,14.1378,NA,0.687
2015-09-11 11:00:00,DOW04055002,2015-09-11,11:00:00,19.758,9727221,523,20.519,14.433,14.1386,0.68,10229543,523,NA,9,11,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-11 11:00,NA,19.758,NA,20.519,NA,14.433,NA,14.1386,NA,0.68
2015-09-11 11:30:00,DOW04055002,2015-09-11,11:30:00,19.758,9727221,524,21.282,14.433,14.1344,0.69,10229543,524,NA,9,11,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-11 11:30,NA,19.758,NA,21.282,NA,14.433,NA,14.1344,NA,0.69
2015-09-11 12:00:00,DOW04055002,2015-09-11,12:00:00,19.758,9727221,525,23.196,14.426,14.1302,0.684,10229543,525,NA,9,11,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-11 12:00,NA,19.758,NA,23.196,NA,14.426,NA,14.1302,NA,0.684
2015-09-11 12:30:00,DOW04055002,2015-09-11,12:30:00,19.853,9727221,526,22.525,14.4173,14.1229,0.68,10229543,526,NA,9,11,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-11 12:30,NA,19.853,NA,22.525,NA,14.4173,NA,14.1229,NA,0.68
2015-09-11 13:00:00,DOW04055002,2015-09-11,13:00:00,19.948,9727221,527,22.812,14.4156,14.1146,0.695,10229543,527,NA,9,11,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-11 13:00,NA,19.948,NA,22.812,NA,14.4156,NA,14.1146,NA,0.695
2015-09-11 13:30:00,DOW04055002,2015-09-11,13:30:00,20.043,9727221,528,27.37,14.4069,14.1143,0.676,10229543,528,NA,9,11,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-11 13:30,NA,20.043,NA,27.37,NA,14.4069,NA,14.1143,NA,0.676
2015-09-11 14:00:00,DOW04055002,2015-09-11,14:00:00,20.234,9727221,529,31.778,14.4033,14.1191,0.657,10229543,529,NA,9,11,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-11 14:00,NA,20.234,NA,31.778,NA,14.4033,NA,14.1191,NA,0.657
2015-09-11 14:30:00,DOW04055002,2015-09-11,14:30:00,20.329,9727221,530,28.357,14.3969,14.1043,0.676,10229543,530,NA,9,11,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-11 14:30,NA,20.329,NA,28.357,NA,14.3969,NA,14.1043,NA,0.676
2015-09-11 15:00:00,DOW04055002,2015-09-11,15:00:00,20.329,9727221,531,25.805,14.3876,14.0962,0.673,10229543,531,NA,9,11,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-11 15:00,NA,20.329,NA,25.805,NA,14.3876,NA,14.0962,NA,0.673
2015-09-11 15:30:00,DOW04055002,2015-09-11,15:30:00,20.329,9727221,532,24.835,14.3808,14.0877,0.677,10229543,532,NA,9,11,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-11 15:30,NA,20.329,NA,24.835,NA,14.3808,NA,14.0877,NA,0.677
2015-09-11 16:00:00,DOW04055002,2015-09-11,16:00:00,20.329,9727221,533,24.351,14.3785,14.088,0.671,10229543,533,NA,9,11,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-11 16:00,NA,20.329,NA,24.351,NA,14.3785,NA,14.088,NA,0.671
2015-09-11 16:30:00,DOW04055002,2015-09-11,16:30:00,20.234,9727221,534,23.773,14.3687,14.0787,0.67,10229543,534,NA,9,11,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-11 16:30,NA,20.234,NA,23.773,NA,14.3687,NA,14.0787,NA,0.67
2015-09-11 17:00:00,DOW04055002,2015-09-11,17:00:00,20.234,9727221,535,23.196,14.3687,14.0765,0.675,10229543,535,NA,9,11,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-11 17:00,NA,20.234,NA,23.196,NA,14.3687,NA,14.0765,NA,0.675
2015-09-11 17:30:00,DOW04055002,2015-09-11,17:30:00,20.138,9727221,536,22.525,14.3637,14.0739,0.67,10229543,536,NA,9,11,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-11 17:30,NA,20.138,NA,22.525,NA,14.3637,NA,14.0739,NA,0.67
2015-09-11 18:00:00,DOW04055002,2015-09-11,18:00:00,20.138,9727221,537,22.046,14.3637,14.072,0.674,10229543,537,NA,9,11,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-11 18:00,NA,20.138,NA,22.046,NA,14.3637,NA,14.072,NA,0.674
2015-09-11 18:30:00,DOW04055002,2015-09-11,18:30:00,20.043,9727221,538,21.569,14.3631,14.0703,0.677,10229543,538,NA,9,11,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-11 18:30,NA,20.043,NA,21.569,NA,14.3631,NA,14.0703,NA,0.677
2015-09-11 19:00:00,DOW04055002,2015-09-11,19:00:00,20.043,9727221,539,21.091,14.3631,14.073,0.67,10229543,539,NA,9,11,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-11 19:00,NA,20.043,NA,21.091,NA,14.3631,NA,14.073,NA,0.67
2015-09-11 19:30:00,DOW04055002,2015-09-11,19:30:00,20.043,9727221,540,20.424,14.3631,14.0729,0.671,10229543,540,NA,9,11,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-11 19:30,NA,20.043,NA,20.424,NA,14.3631,NA,14.0729,NA,0.671
2015-09-11 20:00:00,DOW04055002,2015-09-11,20:00:00,19.948,9727221,541,19.758,14.3648,14.0727,0.675,10229543,541,NA,9,11,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-11 20:00,NA,19.948,NA,19.758,NA,14.3648,NA,14.0727,NA,0.675
2015-09-11 20:30:00,DOW04055002,2015-09-11,20:30:00,19.853,9727221,542,19.187,14.3644,14.0753,0.668,10229543,542,NA,9,11,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-11 20:30,NA,19.853,NA,19.187,NA,14.3644,NA,14.0753,NA,0.668
2015-09-11 21:00:00,DOW04055002,2015-09-11,21:00:00,19.853,9727221,543,18.806,14.3667,14.0785,0.666,10229543,543,NA,9,11,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-11 21:00,NA,19.853,NA,18.806,NA,14.3667,NA,14.0785,NA,0.666
2015-09-11 21:30:00,DOW04055002,2015-09-11,21:30:00,19.758,9727221,544,18.711,14.3708,14.0829,0.665,10229543,544,NA,9,11,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-11 21:30,NA,19.758,NA,18.711,NA,14.3708,NA,14.0829,NA,0.665
2015-09-11 22:00:00,DOW04055002,2015-09-11,22:00:00,19.758,9727221,545,18.616,14.3661,14.0801,0.661,10229543,545,NA,9,11,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-11 22:00,NA,19.758,NA,18.616,NA,14.3661,NA,14.0801,NA,0.661
2015-09-11 22:30:00,DOW04055002,2015-09-11,22:30:00,19.662,9727221,546,18.616,14.3702,14.0848,0.66,10229543,546,NA,9,11,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-11 22:30,NA,19.662,NA,18.616,NA,14.3702,NA,14.0848,NA,0.66
2015-09-11 23:00:00,DOW04055002,2015-09-11,23:00:00,19.662,9727221,547,18.616,14.3702,14.0848,0.66,10229543,547,NA,9,11,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-11 23:00,NA,19.662,NA,18.616,NA,14.3702,NA,14.0848,NA,0.66
2015-09-11 23:30:00,DOW04055002,2015-09-11,23:30:00,19.662,9727221,548,18.521,14.3841,14.0868,0.687,10229543,548,NA,9,11,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-11 23:30,NA,19.662,NA,18.521,NA,14.3841,NA,14.0868,NA,0.687
2015-09-12 00:00:00,DOW04055002,2015-09-12,00:00:00,19.567,9727221,549,18.616,14.3766,14.0824,0.68,10229543,549,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 0:00,NA,19.567,NA,18.616,NA,14.3766,NA,14.0824,NA,0.68
2015-09-12 00:30:00,DOW04055002,2015-09-12,00:30:00,19.567,9727221,550,18.521,14.3698,14.0798,0.67,10229543,550,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 0:30,NA,19.567,NA,18.521,NA,14.3698,NA,14.0798,NA,0.67
2015-09-12 01:00:00,DOW04055002,2015-09-12,01:00:00,19.567,9727221,551,18.521,14.3651,14.0705,0.681,10229543,551,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 1:00,NA,19.567,NA,18.521,NA,14.3651,NA,14.0705,NA,0.681
2015-09-12 01:30:00,DOW04055002,2015-09-12,01:30:00,19.567,9727221,552,18.521,14.3605,14.0705,0.67,10229543,552,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 1:30,NA,19.567,NA,18.521,NA,14.3605,NA,14.0705,NA,0.67
2015-09-12 02:00:00,DOW04055002,2015-09-12,02:00:00,19.567,9727221,553,18.616,14.3558,14.0685,0.664,10229543,553,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 2:00,NA,19.567,NA,18.616,NA,14.3558,NA,14.0685,NA,0.664
2015-09-12 02:30:00,DOW04055002,2015-09-12,02:30:00,19.567,9727221,554,18.616,14.3582,14.0685,0.669,10229543,554,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 2:30,NA,19.567,NA,18.616,NA,14.3582,NA,14.0685,NA,0.669
2015-09-12 03:00:00,DOW04055002,2015-09-12,03:00:00,19.567,9727221,555,18.616,14.3582,14.0639,0.68,10229543,555,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 3:00,NA,19.567,NA,18.616,NA,14.3582,NA,14.0639,NA,0.68
2015-09-12 03:30:00,DOW04055002,2015-09-12,03:30:00,19.567,9727221,556,18.616,14.3628,14.0616,0.696,10229543,556,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 3:30,NA,19.567,NA,18.616,NA,14.3628,NA,14.0616,NA,0.696
2015-09-12 04:00:00,DOW04055002,2015-09-12,04:00:00,19.567,9727221,557,18.616,14.3628,14.0639,0.691,10229543,557,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 4:00,NA,19.567,NA,18.616,NA,14.3628,NA,14.0639,NA,0.691
2015-09-12 04:30:00,DOW04055002,2015-09-12,04:30:00,19.567,9727221,558,18.331,14.3674,14.0675,0.693,10229543,558,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 4:30,NA,19.567,NA,18.331,NA,14.3674,NA,14.0675,NA,0.693
2015-09-12 05:00:00,DOW04055002,2015-09-12,05:00:00,19.472,9727221,559,17.57,14.3692,14.0694,0.693,10229543,559,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 5:00,NA,19.472,NA,17.57,NA,14.3692,NA,14.0694,NA,0.693
2015-09-12 05:30:00,DOW04055002,2015-09-12,05:30:00,19.472,9727221,560,17.094,14.3738,14.0746,0.691,10229543,560,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 5:30,NA,19.472,NA,17.094,NA,14.3738,NA,14.0746,NA,0.691
2015-09-12 06:00:00,DOW04055002,2015-09-12,06:00:00,19.472,9727221,561,16.808,14.3738,14.0737,0.693,10229543,561,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 6:00,NA,19.472,NA,16.808,NA,14.3738,NA,14.0737,NA,0.693
2015-09-12 06:30:00,DOW04055002,2015-09-12,06:30:00,19.377,9727221,562,16.808,14.3779,14.0761,0.697,10229543,562,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 6:30,NA,19.377,NA,16.808,NA,14.3779,NA,14.0761,NA,0.697
2015-09-12 07:00:00,DOW04055002,2015-09-12,07:00:00,19.377,9727221,563,16.808,14.3802,14.0761,0.703,10229543,563,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 7:00,NA,19.377,NA,16.808,NA,14.3802,NA,14.0761,NA,0.703
2015-09-12 07:30:00,DOW04055002,2015-09-12,07:30:00,19.377,9727221,564,16.808,14.3802,14.0784,0.697,10229543,564,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 7:30,NA,19.377,NA,16.808,NA,14.3802,NA,14.0784,NA,0.697
2015-09-12 08:00:00,DOW04055002,2015-09-12,08:00:00,19.377,9727221,565,16.903,14.3872,14.0856,0.697,10229543,565,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 8:00,NA,19.377,NA,16.903,NA,14.3872,NA,14.0856,NA,0.697
2015-09-12 08:30:00,DOW04055002,2015-09-12,08:30:00,19.282,9727221,566,16.999,14.3843,14.0813,0.7,10229543,566,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 8:30,NA,19.282,NA,16.999,NA,14.3843,NA,14.0813,NA,0.7
2015-09-12 09:00:00,DOW04055002,2015-09-12,09:00:00,19.282,9727221,567,17.094,14.3889,14.0817,0.71,10229543,567,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 9:00,NA,19.282,NA,17.094,NA,14.3889,NA,14.0817,NA,0.71
2015-09-12 09:30:00,DOW04055002,2015-09-12,09:30:00,19.282,9727221,568,16.999,14.3912,14.0861,0.705,10229543,568,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 9:30,NA,19.282,NA,16.999,NA,14.3912,NA,14.0861,NA,0.705
2015-09-12 10:00:00,DOW04055002,2015-09-12,10:00:00,19.282,9727221,569,16.999,14.3959,14.0884,0.71,10229543,569,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 10:00,NA,19.282,NA,16.999,NA,14.3959,NA,14.0884,NA,0.71
2015-09-12 10:30:00,DOW04055002,2015-09-12,10:30:00,19.282,9727221,570,16.903,14.3982,14.0949,0.701,10229543,570,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 10:30,NA,19.282,NA,16.903,NA,14.3982,NA,14.0949,NA,0.701
2015-09-12 11:00:00,DOW04055002,2015-09-12,11:00:00,19.282,9727221,571,16.523,14.405,14.1006,0.703,10229543,571,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 11:00,NA,19.282,NA,16.523,NA,14.405,NA,14.1006,NA,0.703
2015-09-12 11:30:00,DOW04055002,2015-09-12,11:30:00,19.187,9727221,572,16.332,14.4067,14.1023,0.703,10229543,572,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 11:30,NA,19.187,NA,16.332,NA,14.4067,NA,14.1023,NA,0.703
2015-09-12 12:00:00,DOW04055002,2015-09-12,12:00:00,19.187,9727221,573,16.523,14.4046,14.1006,0.702,10229543,573,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 12:00,NA,19.187,NA,16.523,NA,14.4046,NA,14.1006,NA,0.702
2015-09-12 12:30:00,DOW04055002,2015-09-12,12:30:00,19.187,9727221,574,16.999,14.4022,14.0977,0.704,10229543,574,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 12:30,NA,19.187,NA,16.999,NA,14.4022,NA,14.0977,NA,0.704
2015-09-12 13:00:00,DOW04055002,2015-09-12,13:00:00,19.187,9727221,575,17.094,14.4022,14.098,0.703,10229543,575,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 13:00,NA,19.187,NA,17.094,NA,14.4022,NA,14.098,NA,0.703
2015-09-12 13:30:00,DOW04055002,2015-09-12,13:30:00,19.187,9727221,576,16.427,14.4046,14.1003,0.703,10229543,576,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 13:30,NA,19.187,NA,16.427,NA,14.4046,NA,14.1003,NA,0.703
2015-09-12 14:00:00,DOW04055002,2015-09-12,14:00:00,19.187,9727221,577,17.57,14.3976,14.0974,0.694,10229543,577,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 14:00,NA,19.187,NA,17.57,NA,14.3976,NA,14.0974,NA,0.694
2015-09-12 14:30:00,DOW04055002,2015-09-12,14:30:00,19.187,9727221,578,17.284,14.393,14.0894,0.701,10229543,578,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 14:30,NA,19.187,NA,17.284,NA,14.393,NA,14.0894,NA,0.701
2015-09-12 15:00:00,DOW04055002,2015-09-12,15:00:00,19.187,9727221,579,17.475,14.3883,14.0853,0.7,10229543,579,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 15:00,NA,19.187,NA,17.475,NA,14.3883,NA,14.0853,NA,0.7
2015-09-12 15:30:00,DOW04055002,2015-09-12,15:30:00,19.282,9727221,580,17.76,14.3843,14.084,0.694,10229543,580,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 15:30,NA,19.282,NA,17.76,NA,14.3843,NA,14.084,NA,0.694
2015-09-12 16:00:00,DOW04055002,2015-09-12,16:00:00,19.282,9727221,581,18.236,14.3819,14.0765,0.706,10229543,581,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 16:00,NA,19.282,NA,18.236,NA,14.3819,NA,14.0765,NA,0.706
2015-09-12 16:30:00,DOW04055002,2015-09-12,16:30:00,19.282,9727221,582,18.14,14.3774,14.0761,0.696,10229543,582,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 16:30,NA,19.282,NA,18.14,NA,14.3774,NA,14.0761,NA,0.696
2015-09-12 17:00:00,DOW04055002,2015-09-12,17:00:00,19.282,9727221,583,17.855,14.3751,14.0727,0.699,10229543,583,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 17:00,NA,19.282,NA,17.855,NA,14.3751,NA,14.0727,NA,0.699
2015-09-12 17:30:00,DOW04055002,2015-09-12,17:30:00,19.282,9727221,584,17.57,14.3843,14.081,0.701,10229543,584,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 17:30,NA,19.282,NA,17.57,NA,14.3843,NA,14.081,NA,0.701
2015-09-12 18:00:00,DOW04055002,2015-09-12,18:00:00,19.187,9727221,585,15.282,14.3999,14.0939,0.707,10229543,585,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 18:00,NA,19.187,NA,15.282,NA,14.3999,NA,14.0939,NA,0.707
2015-09-12 18:30:00,DOW04055002,2015-09-12,18:30:00,19.092,9727221,586,14.613,14.4017,14.101,0.695,10229543,586,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 18:30,NA,19.092,NA,14.613,NA,14.4017,NA,14.101,NA,0.695
2015-09-12 19:00:00,DOW04055002,2015-09-12,19:00:00,18.996,9727221,587,14.613,14.4057,14.1033,0.699,10229543,587,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 19:00,NA,18.996,NA,14.613,NA,14.4057,NA,14.1033,NA,0.699
2015-09-12 19:30:00,DOW04055002,2015-09-12,19:30:00,18.996,9727221,588,14.709,14.4057,14.1013,0.703,10229543,588,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 19:30,NA,18.996,NA,14.709,NA,14.4057,NA,14.1013,NA,0.703
2015-09-12 20:00:00,DOW04055002,2015-09-12,20:00:00,18.901,9727221,589,14.613,14.4076,14.1033,0.703,10229543,589,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 20:00,NA,18.901,NA,14.613,NA,14.4076,NA,14.1033,NA,0.703
2015-09-12 20:30:00,DOW04055002,2015-09-12,20:30:00,18.901,9727221,590,14.421,14.4121,14.1096,0.699,10229543,590,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 20:30,NA,18.901,NA,14.421,NA,14.4121,NA,14.1096,NA,0.699
2015-09-12 21:00:00,DOW04055002,2015-09-12,21:00:00,18.901,9727221,591,14.23,14.4214,14.1183,0.7,10229543,591,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 21:00,NA,18.901,NA,14.23,NA,14.4214,NA,14.1183,NA,0.7
2015-09-12 21:30:00,DOW04055002,2015-09-12,21:30:00,18.806,9727221,592,14.038,14.4255,14.12,0.706,10229543,592,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 21:30,NA,18.806,NA,14.038,NA,14.4255,NA,14.12,NA,0.706
2015-09-12 22:00:00,DOW04055002,2015-09-12,22:00:00,18.806,9727221,593,13.942,14.4301,14.1267,0.701,10229543,593,NA,9,12,2015,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,NA,2015-09-12 22:00,NA,18.806,NA,13.942,NA,14.4301,NA,14.1267,NA,0.701
