"Date.Time","Battery","Water.Temp.C","DO.mg.L","DO.pctsat.percent","Q","SiteID"
"2020-04-18 10:47:00","3.44","11.178","7.379",NA,"1.033","7392-354869"
"2020-04-18 11:17:00","3.44","11.151","7.674",NA,"1.034","7392-354869"
"2020-04-18 11:47:00","3.44","11.16","8.458",NA,"1.034","7392-354869"
"2020-04-18 12:17:00","3.44","11.187","9.592",NA,"1.035","7392-354869"
"2020-04-18 12:47:00","3.44","11.205","10.814",NA,"1.037","7392-354869"
"2020-04-18 13:17:00","3.44","11.241","11.569",NA,"1.036","7392-354869"
"2020-04-18 13:47:00","3.44","11.339","12.536",NA,"1.037","7392-354869"
"2020-04-18 14:17:00","3.44","11.321","12.432",NA,"1.037","7392-354869"
"2020-04-18 14:47:00","3.44","11.321","11.281",NA,"1.036","7392-354869"
"2020-04-18 15:17:00","3.44","11.33","10.211",NA,"1.034","7392-354869"
"2020-04-18 15:47:00","3.44","11.375","11.119",NA,"1.036","7392-354869"
"2020-04-18 16:17:00","3.44","11.348","10.88",NA,"1.036","7392-354869"
"2020-04-18 16:47:00","3.44","11.384","10.494",NA,"1.036","7392-354869"
"2020-04-18 17:17:00","3.44","11.339","10.579",NA,"1.035","7392-354869"
"2020-04-18 17:47:00","3.44","11.357","10.781",NA,"1.035","7392-354869"
"2020-04-18 18:17:00","3.44","11.267","10.637",NA,"1.036","7392-354869"
"2020-04-18 18:47:00","3.44","11.205","10.706",NA,"1.036","7392-354869"
"2020-04-18 19:17:00","3.44","11.16","10.719",NA,"1.035","7392-354869"
"2020-04-18 19:47:00","3.44","11.142","10.659",NA,"1.035","7392-354869"
"2020-04-18 20:17:00","3.44","10.944","10.402",NA,"1.036","7392-354869"
"2020-04-18 20:47:00","3.44","11.088","10.82",NA,"1.036","7392-354869"
"2020-04-18 21:17:00","3.44","11.214","10.863",NA,"1.036","7392-354869"
"2020-04-18 21:47:00","3.44","11.294","10.641",NA,"1.036","7392-354869"
"2020-04-18 22:17:00","3.44","11.294","10.2",NA,"1.035","7392-354869"
"2020-04-18 22:47:00","3.44","11.259","9.882",NA,"1.036","7392-354869"
"2020-04-18 23:17:00","3.44","11.178","9.532",NA,"1.034","7392-354869"
"2020-04-18 23:47:00","3.44","11.052","8.963",NA,"1.035","7392-354869"
"2020-04-19 00:17:00","3.44","10.998","8.524",NA,"1.036","7392-354869"
"2020-04-19 00:47:00","3.44","10.908","8.151",NA,"1.036","7392-354869"
"2020-04-19 01:17:00","3.44","10.863","7.988",NA,"1.035","7392-354869"
"2020-04-19 01:47:00","3.44","10.736","8.081",NA,"1.034","7392-354869"
"2020-04-19 02:17:00","3.44","10.628","7.782",NA,"1.035","7392-354869"
"2020-04-19 02:47:00","3.44","10.555","7.962",NA,"1.036","7392-354869"
"2020-04-19 03:17:00","3.44","10.401","8.076",NA,"1.035","7392-354869"
"2020-04-19 03:47:00","3.44","10.346","7.899",NA,"1.034","7392-354869"
"2020-04-19 04:17:00","3.44","10.246","8.058",NA,"1.035","7392-354869"
"2020-04-19 04:47:00","3.44","10.164","7.874",NA,"1.035","7392-354869"
"2020-04-19 05:17:00","3.44","10.11","7.952",NA,"1.035","7392-354869"
"2020-04-19 05:47:00","3.44","9.964","7.769",NA,"1.035","7392-354869"
"2020-04-19 06:17:00","3.44","9.9","7.606",NA,"1.035","7392-354869"
"2020-04-19 06:47:00","3.44","9.918","7.661",NA,"1.035","7392-354869"
"2020-04-19 07:17:00","3.44","9.854","7.668",NA,"1.036","7392-354869"
"2020-04-19 07:47:00","3.44","9.762","7.788",NA,"1.035","7392-354869"
"2020-04-19 08:17:00","3.44","9.726","7.739",NA,"1.035","7392-354869"
"2020-04-19 08:47:00","3.44","9.68","7.733",NA,"1.035","7392-354869"
"2020-04-19 09:17:00","3.44","9.533","7.797",NA,"1.035","7392-354869"
"2020-04-19 09:47:00","3.44","9.542","7.749",NA,"1.036","7392-354869"
"2020-04-19 10:17:00","3.44","9.468","7.962",NA,"1.036","7392-354869"
"2020-04-19 10:47:00","3.44","9.468","8.996",NA,"1.037","7392-354869"
"2020-04-19 11:17:00","3.44","9.496","10.123",NA,"1.036","7392-354869"
"2020-04-19 11:47:00","3.44","9.588","11.25",NA,"1.036","7392-354869"
"2020-04-19 12:17:00","3.44","9.588","11.599",NA,"1.038","7392-354869"
"2020-04-19 12:47:00","3.44","9.698","11.67",NA,"1.037","7392-354869"
"2020-04-19 13:17:00","3.44","9.854","11.645",NA,"1.037","7392-354869"
"2020-04-19 13:47:00","3.44","9.954","11.706",NA,"1.038","7392-354869"
"2020-04-19 14:17:00","3.44","10.137","11.802",NA,"1.039","7392-354869"
"2020-04-19 14:47:00","3.44","10.228","11.676",NA,"1.037","7392-354869"
"2020-04-19 15:17:00","3.44","10.292","11.74",NA,"1.038","7392-354869"
"2020-04-19 15:47:00","3.44","10.845","11.7",NA,"1.038","7392-354869"
"2020-04-19 16:17:00","3.44","10.962","11.882",NA,"1.037","7392-354869"
"2020-04-19 16:47:00","3.44","11.16","11.945",NA,"1.039","7392-354869"
"2020-04-19 17:17:00","3.44","11.786","12.014",NA,"1.039","7392-354869"
"2020-04-19 17:47:00","3.44","12.071","11.938",NA,"1.04","7392-354869"
"2020-04-19 18:17:00","3.44","12.159","11.855",NA,"1.036","7392-354869"
"2020-04-19 18:47:00","3.44","12.698","11.675",NA,"1.039","7392-354869"
"2020-04-19 19:17:00","3.44","13.05","11.673",NA,"1.036","7392-354869"
"2020-04-19 19:47:00","3.44","13.164","11.727",NA,"1.038","7392-354869"
"2020-04-19 20:17:00","3.44","13.269","11.65",NA,"1.036","7392-354869"
"2020-04-19 20:47:00","3.44","13.356","11.697",NA,"1.037","7392-354869"
"2020-04-19 21:17:00","3.44","13.444","11.763",NA,"1.037","7392-354869"
"2020-04-19 21:47:00","3.44","13.418","11.418",NA,"1.034","7392-354869"
"2020-04-19 22:17:00","3.44","13.496","10.842",NA,"1.037","7392-354869"
"2020-04-19 22:47:00","3.44","13.426","10.537",NA,"1.036","7392-354869"
"2020-04-19 23:17:00","3.44","13.278","9.693",NA,"1.035","7392-354869"
"2020-04-19 23:47:00","3.44","13.339","9.03",NA,"1.035","7392-354869"
"2020-04-20 00:17:00","3.44","13.33","8.567",NA,"1.035","7392-354869"
"2020-04-20 00:47:00","3.44","13.26","8.512",NA,"1.035","7392-354869"
"2020-04-20 01:17:00","3.44","13.19","8.435",NA,"1.034","7392-354869"
"2020-04-20 01:47:00","3.44","13.138","8.393",NA,"1.034","7392-354869"
"2020-04-20 02:17:00","3.44","13.111","8.196",NA,"1.034","7392-354869"
"2020-04-20 02:47:00","3.44","13.076","8.271",NA,"1.033","7392-354869"
"2020-04-20 03:17:00","3.44","13.067","8.169",NA,"1.035","7392-354869"
"2020-04-20 03:47:00","3.44","13.041","7.992",NA,"1.034","7392-354869"
"2020-04-20 04:17:00","3.44","13.032","7.414",NA,"1.034","7392-354869"
"2020-04-20 04:47:00","3.44","12.98","7.56",NA,"1.035","7392-354869"
"2020-04-20 05:17:00","3.45","12.997","7.357",NA,"1.034","7392-354869"
"2020-04-20 05:47:00","3.44","12.989","7.408",NA,"1.034","7392-354869"
"2020-04-20 06:17:00","3.44","13.024","7.47",NA,"1.033","7392-354869"
"2020-04-20 06:47:00","3.44","13.015","7.63",NA,"1.034","7392-354869"
"2020-04-20 07:17:00","3.44","12.989","7.659",NA,"1.035","7392-354869"
"2020-04-20 07:47:00","3.44","12.98","7.597",NA,"1.033","7392-354869"
"2020-04-20 08:17:00","3.44","12.927","7.461",NA,"1.035","7392-354869"
"2020-04-20 08:47:00","3.44","12.874","7.606",NA,"1.033","7392-354869"
"2020-04-20 09:17:00","3.44","12.83","8.041",NA,"1.033","7392-354869"
"2020-04-20 09:47:00","3.45","12.742","8.267",NA,"1.034","7392-354869"
"2020-04-20 10:17:00","3.44","12.681","8.574",NA,"1.034","7392-354869"
"2020-04-20 10:47:00","3.44","12.584","9.006",NA,"1.036","7392-354869"
"2020-04-20 11:17:00","3.45","12.487","9.904",NA,"1.034","7392-354869"
"2020-04-20 11:47:00","3.45","12.425","10.532",NA,"1.037","7392-354869"
"2020-04-20 12:17:00","3.45","12.398","10.485",NA,"1.035","7392-354869"
"2020-04-20 12:47:00","3.45","12.328","10.998",NA,"1.038","7392-354869"
"2020-04-20 13:17:00","3.44","12.354","11.28",NA,"1.037","7392-354869"
"2020-04-20 13:47:00","3.45","12.372","11.089",NA,"1.037","7392-354869"
"2020-04-20 14:17:00","3.45","12.363","10.849",NA,"1.036","7392-354869"
"2020-04-20 14:47:00","3.45","12.345","11.18",NA,"1.038","7392-354869"
"2020-04-20 15:17:00","3.45","12.416","11.615",NA,"1.037","7392-354869"
"2020-04-20 15:47:00","3.45","12.372","11.396",NA,"1.036","7392-354869"
"2020-04-20 16:17:00","3.45","12.407","11.161",NA,"1.037","7392-354869"
"2020-04-20 16:47:00","3.45","12.478","11.508",NA,"1.037","7392-354869"
"2020-04-20 17:17:00","3.44","12.522","11.441",NA,"1.038","7392-354869"
"2020-04-20 17:47:00","3.45","12.663","11.7",NA,"1.036","7392-354869"
"2020-04-20 18:17:00","3.45","12.707","11.802",NA,"1.037","7392-354869"
"2020-04-20 18:47:00","3.45","12.874","11.812",NA,"1.038","7392-354869"
"2020-04-20 19:17:00","3.45","13.006","11.718",NA,"1.037","7392-354869"
"2020-04-20 19:47:00","3.45","13.067","12.024",NA,"1.037","7392-354869"
"2020-04-20 20:17:00","3.45","13.155","11.838",NA,"1.038","7392-354869"
"2020-04-20 20:47:00","3.45","13.129","11.488",NA,"1.037","7392-354869"
"2020-04-20 21:17:00","3.45","12.962","11.577",NA,"1.036","7392-354869"
"2020-04-20 21:47:00","3.45","12.918","11.787",NA,"1.038","7392-354869"
"2020-04-20 22:17:00","3.45","12.971","11.617",NA,"1.036","7392-354869"
"2020-04-20 22:47:00","3.45","13.295","10.669",NA,"1.037","7392-354869"
"2020-04-20 23:17:00","3.45","13.225","10.096",NA,"1.037","7392-354869"
"2020-04-20 23:47:00","3.45","13.103","8.974",NA,"1.036","7392-354869"
"2020-04-21 00:17:00","3.45","12.901","8.497",NA,"1.037","7392-354869"
"2020-04-21 00:47:00","3.45","12.83","8.021",NA,"1.035","7392-354869"
"2020-04-21 01:17:00","3.45","12.725","7.519",NA,"1.035","7392-354869"
"2020-04-21 01:47:00","3.45","12.663","7.369",NA,"1.035","7392-354869"
"2020-04-21 02:17:00","3.45","12.504","7.46",NA,"1.035","7392-354869"
"2020-04-21 02:47:00","3.45","12.389","7.414",NA,"1.035","7392-354869"
"2020-04-21 03:17:00","3.45","12.23","6.882",NA,"1.035","7392-354869"
"2020-04-21 03:47:00","3.45","12.071","6.638",NA,"1.034","7392-354869"
"2020-04-21 04:17:00","3.45","11.955","6.79",NA,"1.035","7392-354869"
"2020-04-21 04:47:00","3.45","11.839","6.854",NA,"1.035","7392-354869"
"2020-04-21 05:17:00","3.45","11.741","7.044",NA,"1.036","7392-354869"
"2020-04-21 05:47:00","3.45","11.67","7.016",NA,"1.035","7392-354869"
"2020-04-21 06:17:00","3.45","11.59","7.048",NA,"1.035","7392-354869"
"2020-04-21 06:47:00","3.44","11.491","6.951",NA,"1.035","7392-354869"
"2020-04-21 07:17:00","3.45","11.42","7.252",NA,"1.034","7392-354869"
"2020-04-21 07:47:00","3.45","11.357","7.353",NA,"1.036","7392-354869"
"2020-04-21 08:17:00","3.45","11.33","7.122",NA,"1.036","7392-354869"
"2020-04-21 08:47:00","3.45","11.259","7.336",NA,"1.035","7392-354869"
"2020-04-21 09:17:00","3.45","11.294","7.378",NA,"1.036","7392-354869"
"2020-04-21 09:47:00","3.45","11.214","7.603",NA,"1.036","7392-354869"
"2020-04-21 10:17:00","3.44","11.205","7.741",NA,"1.036","7392-354869"
"2020-04-21 10:47:00","3.44","11.178","8.415",NA,"1.036","7392-354869"
"2020-04-21 11:17:00","3.44","11.16","9.368",NA,"1.036","7392-354869"
"2020-04-21 11:47:00","3.44","11.241","10.71",NA,"1.036","7392-354869"
"2020-04-21 12:17:00","3.44","11.366","11.233",NA,"1.037","7392-354869"
"2020-04-21 12:47:00","3.45","11.563","11.521",NA,"1.038","7392-354869"
"2020-04-21 13:17:00","3.44","11.839","11.469",NA,"1.038","7392-354869"
"2020-04-21 13:47:00","3.44","12.079","11.725",NA,"1.038","7392-354869"
"2020-04-21 14:17:00","3.44","12.292","11.689",NA,"1.039","7392-354869"
"2020-04-21 14:47:00","3.45","12.619","11.471",NA,"1.038","7392-354869"
"2020-04-21 15:17:00","3.44","12.76","11.515",NA,"1.038","7392-354869"
"2020-04-21 15:47:00","3.45","12.848","11.45",NA,"1.037","7392-354869"
"2020-04-21 16:17:00","3.45","12.866","11.258",NA,"1.034","7392-354869"
"2020-04-21 16:47:00","3.44","12.839","11.012",NA,"1.035","7392-354869"
"2020-04-21 17:17:00","3.45","12.857","11.783",NA,"1.037","7392-354869"
"2020-04-21 17:47:00","3.44","12.971","11.74",NA,"1.038","7392-354869"
"2020-04-21 18:17:00","3.45","13.566","11.473",NA,"1.039","7392-354869"
"2020-04-21 18:47:00","3.45","13.914","11.533",NA,"1.038","7392-354869"
"2020-04-21 19:17:00","3.45","13.47","9.547",NA,"1.036","7392-354869"
"2020-04-21 19:47:00","3.45","13.522","11.135",NA,"1.038","7392-354869"
"2020-04-21 20:17:00","3.45","13.557","10.536",NA,"1.036","7392-354869"
"2020-04-21 20:47:00","3.45","13.636","11.699",NA,"1.038","7392-354869"
"2020-04-21 21:17:00","3.45","13.819","11.377",NA,"1.038","7392-354869"
"2020-04-21 21:47:00","3.45","14.097","11.415",NA,"1.039","7392-354869"
"2020-04-21 22:17:00","3.45","14.088","10.747",NA,"1.037","7392-354869"
"2020-04-21 22:47:00","3.45","13.966","9.942",NA,"1.037","7392-354869"
"2020-04-21 23:17:00","3.45","14.036","9.314",NA,"1.036","7392-354869"
"2020-04-21 23:47:00","3.45","14.053","9.098",NA,"1.036","7392-354869"
"2020-04-22 00:17:00","3.45","13.61","9.143",NA,"1.036","7392-354869"
"2020-04-22 00:47:00","3.45","13.164","9.07",NA,"1.036","7392-354869"
"2020-04-22 01:17:00","3.45","12.953","8.992",NA,"1.035","7392-354869"
"2020-04-22 01:47:00","3.45","12.778","8.976",NA,"1.035","7392-354869"
"2020-04-22 02:17:00","3.45","12.601","8.945",NA,"1.036","7392-354869"
"2020-04-22 02:47:00","3.45","12.496","8.821",NA,"1.036","7392-354869"
"2020-04-22 03:17:00","3.45","12.363","8.871",NA,"1.035","7392-354869"
"2020-04-22 03:47:00","3.45","12.283","8.87",NA,"1.035","7392-354869"
"2020-04-22 04:17:00","3.45","12.23","8.861",NA,"1.036","7392-354869"
"2020-04-22 04:47:00","3.45","12.142","8.852",NA,"1.036","7392-354869"
"2020-04-22 05:17:00","3.45","12","8.612",NA,"1.035","7392-354869"
"2020-04-22 05:47:00","3.45","11.911","8.254",NA,"1.036","7392-354869"
"2020-04-22 06:17:00","3.45","11.777","7.999",NA,"1.035","7392-354869"
"2020-04-22 06:47:00","3.45","11.697","8.033",NA,"1.036","7392-354869"
"2020-04-22 07:17:00","3.45","11.599","8.188",NA,"1.037","7392-354869"
"2020-04-22 07:47:00","3.45","11.339","8.431",NA,"1.035","7392-354869"
"2020-04-22 08:17:00","3.45","11.07","8.477",NA,"1.037","7392-354869"
"2020-04-22 08:47:00","3.44","10.736","8.588",NA,"1.037","7392-354869"
"2020-04-22 09:17:00","3.44","10.392","8.496",NA,"1.037","7392-354869"
"2020-04-22 09:47:00","3.45","10.228","8.443",NA,"1.036","7392-354869"
"2020-04-22 10:17:00","3.45","10.073","8.543",NA,"1.036","7392-354869"
"2020-04-22 10:47:00","3.44","9.927","9.111",NA,"1.037","7392-354869"
"2020-04-22 11:17:00","3.44","9.726","9.706",NA,"1.037","7392-354869"
"2020-04-22 11:47:00","3.44","9.533","9.903",NA,"1.036","7392-354869"
"2020-04-22 12:17:00","3.44","9.431","10.321",NA,"1.036","7392-354869"
"2020-04-22 12:47:00","3.44","9.505","10.331",NA,"1.037","7392-354869"
"2020-04-22 13:17:00","3.44","9.735","10.431",NA,"1.038","7392-354869"
"2020-04-22 13:47:00","3.44","9.569","10.489",NA,"1.038","7392-354869"
"2020-04-22 14:17:00","3.44","9.689","10.526",NA,"1.037","7392-354869"
"2020-04-22 14:47:00","3.44","9.625","10.569",NA,"1.036","7392-354869"
"2020-04-22 15:17:00","3.44","9.863","10.762",NA,"1.039","7392-354869"
"2020-04-22 15:47:00","3.44","10.437","10.865",NA,"1.038","7392-354869"
"2020-04-22 16:17:00","3.44","10.655","10.768",NA,"1.038","7392-354869"
"2020-04-22 16:47:00","3.44","10.881","10.867",NA,"1.039","7392-354869"
"2020-04-22 17:17:00","3.44","10.917","10.894",NA,"1.039","7392-354869"
"2020-04-22 17:47:00","3.44","11.321","11.19",NA,"1.039","7392-354869"
"2020-04-22 18:17:00","3.44","12.159","11.323",NA,"1.039","7392-354869"
"2020-04-22 18:47:00","3.44","12.584","11.28",NA,"1.039","7392-354869"
"2020-04-22 19:17:00","3.44","12.839","11.367",NA,"1.039","7392-354869"
"2020-04-22 19:47:00","3.44","13.076","11.213",NA,"1.04","7392-354869"
"2020-04-22 20:17:00","3.44","12.962","11.127",NA,"1.037","7392-354869"
"2020-04-22 20:47:00","3.44","13.383","11.079",NA,"1.039","7392-354869"
"2020-04-22 21:17:00","3.44","13.792","11.03",NA,"1.038","7392-354869"
"2020-04-22 21:47:00","3.45","13.992","10.924",NA,"1.037","7392-354869"
"2020-04-22 22:17:00","3.44","13.992","10.848",NA,"1.038","7392-354869"
"2020-04-22 22:47:00","3.45","13.879","10.408",NA,"1.039","7392-354869"
"2020-04-22 23:17:00","3.45","13.653","9.993",NA,"1.035","7392-354869"
"2020-04-22 23:47:00","3.44","13.4","9.329",NA,"1.035","7392-354869"
"2020-04-23 00:17:00","3.45","13.138","8.431",NA,"1.034","7392-354869"
"2020-04-23 00:47:00","3.45","12.76","8.35",NA,"1.035","7392-354869"
"2020-04-23 01:17:00","3.45","12.953","7.998",NA,"1.036","7392-354869"
"2020-04-23 01:47:00","3.45","13.032","7.683",NA,"1.036","7392-354869"
"2020-04-23 02:17:00","3.44","12.971","7.306",NA,"1.034","7392-354869"
"2020-04-23 02:47:00","3.45","12.786","7.367",NA,"1.035","7392-354869"
"2020-04-23 03:17:00","3.45","12.716","7.516",NA,"1.035","7392-354869"
"2020-04-23 03:47:00","3.45","12.619","7.555",NA,"1.034","7392-354869"
"2020-04-23 04:17:00","3.45","12.46","7.501",NA,"1.034","7392-354869"
"2020-04-23 04:47:00","3.45","12.292","7.879",NA,"1.033","7392-354869"
"2020-04-23 05:17:00","3.45","12.168","8.017",NA,"1.035","7392-354869"
"2020-04-23 05:47:00","3.45","12.097","7.857",NA,"1.034","7392-354869"
"2020-04-23 06:17:00","3.44","12","7.721",NA,"1.034","7392-354869"
"2020-04-23 06:47:00","3.45","11.928","7.764",NA,"1.034","7392-354869"
"2020-04-23 07:17:00","3.45","11.786","7.932",NA,"1.033","7392-354869"
"2020-04-23 07:47:00","3.45","11.741","7.731",NA,"1.034","7392-354869"
"2020-04-23 08:17:00","3.45","11.688","7.499",NA,"1.034","7392-354869"
"2020-04-23 08:47:00","3.45","11.59","7.579",NA,"1.034","7392-354869"
"2020-04-23 09:17:00","3.45","11.563","7.455",NA,"1.035","7392-354869"
"2020-04-23 09:47:00","3.45","11.482","7.615",NA,"1.034","7392-354869"
"2020-04-23 10:17:00","3.44","11.393","7.545",NA,"1.035","7392-354869"
"2020-04-23 10:47:00","3.44","11.375","8.932",NA,"1.036","7392-354869"
"2020-04-23 11:17:00","3.44","11.384","10.616",NA,"1.038","7392-354869"
"2020-04-23 11:47:00","3.45","11.402","11.122",NA,"1.038","7392-354869"
"2020-04-23 12:17:00","3.44","11.42","11.265",NA,"1.039","7392-354869"
"2020-04-23 12:47:00","3.45","11.563","11.328",NA,"1.038","7392-354869"
"2020-04-23 13:17:00","3.45","11.661","11.385",NA,"1.039","7392-354869"
"2020-04-23 13:47:00","3.45","11.822","11.46",NA,"1.04","7392-354869"
"2020-04-23 14:17:00","3.44","11.911","11.452",NA,"1.039","7392-354869"
"2020-04-23 14:47:00","3.44","11.866","11.429",NA,"1.039","7392-354869"
"2020-04-23 15:17:00","3.44","12.15","11.484",NA,"1.04","7392-354869"
"2020-04-23 15:47:00","3.44","12.177","11.467",NA,"1.04","7392-354869"
"2020-04-23 16:17:00","3.44","12.319","11.485",NA,"1.04","7392-354869"
"2020-04-23 16:47:00","3.44","12.487","11.378",NA,"1.039","7392-354869"
"2020-04-23 17:17:00","3.44","12.522","11.447",NA,"1.037","7392-354869"
"2020-04-23 17:47:00","3.45","12.575","11.442",NA,"1.039","7392-354869"
"2020-04-23 18:17:00","3.44","12.61","11.372",NA,"1.039","7392-354869"
"2020-04-23 18:47:00","3.44","12.601","11.408",NA,"1.04","7392-354869"
"2020-04-23 19:17:00","3.45","12.531","11.371",NA,"1.04","7392-354869"
"2020-04-23 19:47:00","3.44","12.239","11.552",NA,"1.039","7392-354869"
"2020-04-23 20:17:00","3.44","12.071","11.63",NA,"1.038","7392-354869"
"2020-04-23 20:47:00","3.44","12.008","11.559",NA,"1.039","7392-354869"
"2020-04-23 21:17:00","3.44","12.266","11.2",NA,"1.038","7392-354869"
"2020-04-23 21:47:00","3.44","12.443","11.26",NA,"1.039","7392-354869"
"2020-04-23 22:17:00","3.44","12.239","10.631",NA,"1.038","7392-354869"
"2020-04-23 22:47:00","3.44","12.133","9.979",NA,"1.038","7392-354869"
"2020-04-23 23:17:00","3.44","12.044","9.55",NA,"1.036","7392-354869"
"2020-04-23 23:47:00","3.44","12.053","8.768",NA,"1.037","7392-354869"
"2020-04-24 00:17:00","3.44","11.973","8.611",NA,"1.038","7392-354869"
"2020-04-24 00:47:00","3.44","11.928","8.585",NA,"1.037","7392-354869"
"2020-04-24 01:17:00","3.44","11.839","8.546",NA,"1.036","7392-354869"
"2020-04-24 01:47:00","3.44","11.822","8.549",NA,"1.036","7392-354869"
"2020-04-24 02:17:00","3.44","11.822","8.669",NA,"1.037","7392-354869"
"2020-04-24 02:47:00","3.44","11.59","8.67",NA,"1.036","7392-354869"
"2020-04-24 03:17:00","3.45","11.527","8.71",NA,"1.036","7392-354869"
"2020-04-24 03:47:00","3.44","11.465","8.809",NA,"1.036","7392-354869"
"2020-04-24 04:17:00","3.44","11.42","8.772",NA,"1.036","7392-354869"
"2020-04-24 04:47:00","3.44","11.384","8.814",NA,"1.036","7392-354869"
"2020-04-24 05:17:00","3.44","11.384","8.69",NA,"1.037","7392-354869"
"2020-04-24 05:47:00","3.44","11.366","8.654",NA,"1.038","7392-354869"
"2020-04-24 06:17:00","3.44","11.384","8.417",NA,"1.035","7392-354869"
"2020-04-24 06:47:00","3.45","11.447","8.434",NA,"1.037","7392-354869"
"2020-04-24 07:17:00","3.44","11.357","8.47",NA,"1.036","7392-354869"
"2020-04-24 07:47:00","3.45","11.303","8.38",NA,"1.035","7392-354869"
"2020-04-24 08:17:00","3.44","11.267","8.452",NA,"1.036","7392-354869"
"2020-04-24 08:47:00","3.44","11.25","8.544",NA,"1.036","7392-354869"
"2020-04-24 09:17:00","3.44","11.232","8.497",NA,"1.037","7392-354869"
"2020-04-24 09:47:00","3.44","11.178","8.605",NA,"1.036","7392-354869"
"2020-04-24 10:17:00","3.44","11.187","8.661",NA,"1.037","7392-354869"
"2020-04-24 10:47:00","3.44","11.178","8.618",NA,"1.036","7392-354869"
"2020-04-24 11:17:00","3.44","11.187","8.717",NA,"1.037","7392-354869"
"2020-04-24 11:47:00","3.44","11.187","9.076",NA,"1.036","7392-354869"
"2020-04-24 12:17:00","3.44","11.16","9.319",NA,"1.038","7392-354869"
"2020-04-24 12:47:00","3.44","11.142","10.156",NA,"1.038","7392-354869"
"2020-04-24 13:17:00","3.44","11.187","11.184",NA,"1.039","7392-354869"
"2020-04-24 13:47:00","3.44","11.178","10.446",NA,"1.038","7392-354869"
"2020-04-24 14:17:00","3.44","11.267","11.429",NA,"1.038","7392-354869"
"2020-04-24 14:47:00","3.44","11.294","11.225",NA,"1.038","7392-354869"
"2020-04-24 15:17:00","3.44","11.339","11.503",NA,"1.04","7392-354869"
"2020-04-24 15:47:00","3.44","11.402","11.459",NA,"1.04","7392-354869"
"2020-04-24 16:17:00","3.44","11.429","11.507",NA,"1.039","7392-354869"
"2020-04-24 16:47:00","3.44","11.5","11.396",NA,"1.038","7392-354869"
"2020-04-24 17:17:00","3.44","11.563","11.29",NA,"1.039","7392-354869"
"2020-04-24 17:47:00","3.44","11.634","11.398",NA,"1.038","7392-354869"
"2020-04-24 18:17:00","3.44","11.634","11.106",NA,"1.038","7392-354869"
"2020-04-24 18:47:00","3.44","11.634","11.207",NA,"1.039","7392-354869"
"2020-04-24 19:17:00","3.44","11.643","11.252",NA,"1.038","7392-354869"
"2020-04-24 19:47:00","3.44","11.617","11.059",NA,"1.038","7392-354869"
"2020-04-24 20:17:00","3.44","11.617","11.028",NA,"1.038","7392-354869"
"2020-04-24 20:47:00","3.44","11.652","10.283",NA,"1.039","7392-354869"
"2020-04-24 21:17:00","3.44","11.67","9.871",NA,"1.038","7392-354869"
"2020-04-24 21:47:00","3.44","11.697","9.944",NA,"1.038","7392-354869"
"2020-04-24 22:17:00","3.44","11.617","9.566",NA,"1.038","7392-354869"
"2020-04-24 22:47:00","3.44","11.554","8.746",NA,"1.037","7392-354869"
"2020-04-24 23:17:00","3.44","11.527","8.51",NA,"1.038","7392-354869"
"2020-04-24 23:47:00","3.44","11.554","8.134",NA,"1.037","7392-354869"
"2020-04-25 00:17:00","3.44","11.563","7.718",NA,"1.037","7392-354869"
"2020-04-25 00:47:00","3.44","11.545","7.439",NA,"1.035","7392-354869"
"2020-04-25 01:17:00","3.44","11.518","7.646",NA,"1.035","7392-354869"
"2020-04-25 01:47:00","3.44","11.518","7.508",NA,"1.036","7392-354869"
"2020-04-25 02:17:00","3.44","11.491","6.943",NA,"1.037","7392-354869"
"2020-04-25 02:47:00","3.44","11.491","7.33",NA,"1.035","7392-354869"
"2020-04-25 03:17:00","3.44","11.482","7.49",NA,"1.034","7392-354869"
"2020-04-25 03:47:00","3.44","11.429","7.631",NA,"1.034","7392-354869"
"2020-04-25 04:17:00","3.44","11.33","7.964",NA,"1.034","7392-354869"
"2020-04-25 04:47:00","3.44","11.303","7.778",NA,"1.036","7392-354869"
"2020-04-25 05:17:00","3.44","11.276","7.876",NA,"1.035","7392-354869"
"2020-04-25 05:47:00","3.44","11.196","7.962",NA,"1.036","7392-354869"
"2020-04-25 06:17:00","3.44","11.142","7.885",NA,"1.037","7392-354869"
"2020-04-25 06:47:00","3.44","11.097","7.662",NA,"1.036","7392-354869"
"2020-04-25 07:17:00","3.44","11.061","7.567",NA,"1.037","7392-354869"
"2020-04-25 07:47:00","3.44","10.962","7.358",NA,"1.035","7392-354869"
"2020-04-25 08:17:00","3.44","10.872","6.769",NA,"1.036","7392-354869"
"2020-04-25 08:47:00","3.44","10.754","6.481",NA,"1.035","7392-354869"
"2020-04-25 09:17:00","3.44","10.736","6.472",NA,"1.035","7392-354869"
"2020-04-25 09:47:00","3.44","10.591","6.578",NA,"1.035","7392-354869"
"2020-04-25 10:17:00","3.44","10.419","6.812",NA,"1.036","7392-354869"
"2020-04-25 10:47:00","3.44","10.292","7.692",NA,"1.037","7392-354869"
"2020-04-25 11:17:00","3.44","10.146","8.82",NA,"1.038","7392-354869"
"2020-04-25 11:47:00","3.44","10.21","11.223",NA,"1.039","7392-354869"
"2020-04-25 12:17:00","3.44","10.328","11.762",NA,"1.038","7392-354869"
