"SiteID","Date.Time","Air.Temp.C","Air.LoggerID","Air.RowID","Water.Temp.C","Water.LoggerID","Water.RowID","Air.BP.psi","Water.P.psi","Sensor.Depth.ft"
"ECO66G20","2014-10-13 09:30:00",18.901,"10229556","1",16.903,"10229567","1",14.0212,14.2191,0.457
"ECO66G20","2014-10-13 10:00:00",18.14,"10229556","2",16.999,"10229567","2",14.0195,14.2172,0.457
"ECO66G20","2014-10-13 10:30:00",18.14,"10229556","3",16.999,"10229567","3",14.0147,14.2124,0.457
"ECO66G20","2014-10-13 11:00:00",18.426,"10229556","4",16.999,"10229567","4",14.014,14.2101,0.453
"ECO66G20","2014-10-13 11:30:00",18.711,"10229556","5",17.094,"10229567","5",14.0131,14.2059,0.445
"ECO66G20","2014-10-13 12:00:00",18.996,"10229556","6",17.189,"10229567","6",14.0099,14.2038,0.448
"ECO66G20","2014-10-13 12:30:00",19.092,"10229556","7",17.189,"10229567","7",14.0059,14.2015,0.452
"ECO66G20","2014-10-13 13:00:00",19.187,"10229556","8",17.284,"10229567","8",13.9992,14.1996,0.463
"ECO66G20","2014-10-13 13:30:00",19.282,"10229556","9",17.379,"10229567","9",13.9927,14.1835,0.441
"ECO66G20","2014-10-13 14:00:00",19.377,"10229556","10",17.379,"10229567","10",13.979,14.1742,0.451
"ECO66G20","2014-10-13 14:30:00",19.187,"10229556","11",17.475,"10229567","11",13.9828,14.1747,0.443
"ECO66G20","2014-10-13 15:00:00",19.377,"10229556","12",17.475,"10229567","12",13.9744,14.1676,0.446
"ECO66G20","2014-10-13 15:30:00",19.282,"10229556","13",17.475,"10229567","13",13.9668,14.1629,0.453
"ECO66G20","2014-10-13 16:00:00",19.187,"10229556","14",17.475,"10229567","14",13.9592,14.1535,0.449
"ECO66G20","2014-10-13 16:30:00",18.996,"10229556","15",17.475,"10229567","15",13.9535,14.1489,0.451
"ECO66G20","2014-10-13 17:00:00",18.901,"10229556","16",17.475,"10229567","16",13.9529,14.1465,0.447
"ECO66G20","2014-10-13 17:30:00",18.711,"10229556","17",17.475,"10229567","17",13.9542,14.1489,0.45
"ECO66G20","2014-10-13 18:00:00",18.616,"10229556","18",17.475,"10229567","18",13.9584,14.1535,0.451
"ECO66G20","2014-10-13 18:30:00",18.521,"10229556","19",17.475,"10229567","19",13.9626,14.1558,0.446
"ECO66G20","2014-10-13 19:00:00",18.426,"10229556","20",17.475,"10229567","20",13.9574,14.1535,0.453
"ECO66G20","2014-10-13 19:30:00",18.426,"10229556","21",17.379,"10229567","21",13.9574,14.1508,0.447
"ECO66G20","2014-10-13 20:00:00",18.331,"10229556","22",17.379,"10229567","22",13.9522,14.1438,0.443
"ECO66G20","2014-10-13 20:30:00",18.236,"10229556","23",17.379,"10229567","23",13.9447,14.1367,0.444
"ECO66G20","2014-10-13 21:00:00",18.236,"10229556","24",17.379,"10229567","24",13.9423,14.1367,0.449
"ECO66G20","2014-10-13 21:30:00",18.14,"10229556","25",17.379,"10229567","25",13.9418,14.1344,0.445
"ECO66G20","2014-10-13 22:00:00",18.236,"10229556","26",17.379,"10229567","26",13.9423,14.1344,0.444
"ECO66G20","2014-10-13 22:30:00",18.331,"10229556","27",17.379,"10229567","27",13.9381,14.1297,0.443
"ECO66G20","2014-10-13 23:00:00",18.426,"10229556","28",17.379,"10229567","28",13.9268,14.1203,0.447
"ECO66G20","2014-10-13 23:30:00",18.426,"10229556","29",17.379,"10229567","29",13.9268,14.1203,0.447
"ECO66G20","2014-10-14 00:00:00",18.521,"10229556","30",17.379,"10229567","30",13.9274,14.118,0.44
"ECO66G20","2014-10-14 00:30:00",18.521,"10229556","31",17.475,"10229567","31",13.9226,14.1161,0.447
"ECO66G20","2014-10-14 01:00:00",18.426,"10229556","32",17.379,"10229567","32",13.9127,14.1087,0.453
"ECO66G20","2014-10-14 01:30:00",18.331,"10229556","33",17.379,"10229567","33",13.9122,14.1087,0.454
"ECO66G20","2014-10-14 02:00:00",18.426,"10229556","34",17.379,"10229567","34",13.9056,14.1016,0.453
"ECO66G20","2014-10-14 02:30:00",18.426,"10229556","35",17.379,"10229567","35",13.9009,14.1016,0.464
"ECO66G20","2014-10-14 03:00:00",18.616,"10229556","36",17.475,"10229567","36",13.9067,14.123,0.5
"ECO66G20","2014-10-14 03:30:00",18.616,"10229556","37",17.475,"10229567","37",13.8972,14.1325,0.543
"ECO66G20","2014-10-14 04:00:00",18.616,"10229556","38",17.475,"10229567","38",13.8949,14.1512,0.592
"ECO66G20","2014-10-14 04:30:00",18.711,"10229556","39",17.475,"10229567","39",13.8884,14.2167,0.759
"ECO66G20","2014-10-14 05:00:00",18.711,"10229556","40",17.475,"10229567","40",13.8907,14.2777,0.894
"ECO66G20","2014-10-14 05:30:00",18.711,"10229556","41",17.379,"10229567","41",13.8884,14.35,1.067
"ECO66G20","2014-10-14 06:00:00",18.616,"10229556","42",17.379,"10229567","42",13.8855,14.4227,1.241
"ECO66G20","2014-10-14 06:30:00",18.426,"10229556","43",17.379,"10229567","43",13.875,14.4532,1.336
"ECO66G20","2014-10-14 07:00:00",18.14,"10229556","44",17.284,"10229567","44",13.8688,14.4762,1.403
"ECO66G20","2014-10-14 07:30:00",17.76,"10229556","45",17.189,"10229567","45",13.8643,14.4827,1.429
"ECO66G20","2014-10-14 08:00:00",17.57,"10229556","46",17.094,"10229567","46",13.8704,14.5129,1.484
"ECO66G20","2014-10-14 08:30:00",17.475,"10229556","47",16.999,"10229567","47",13.8769,14.536,1.522
"ECO66G20","2014-10-14 09:00:00",17.379,"10229556","48",16.903,"10229567","48",13.8717,14.5496,1.566
"ECO66G20","2014-10-14 09:30:00",17.475,"10229556","49",16.903,"10229567","49",13.8629,14.5542,1.597
"ECO66G20","2014-10-14 10:00:00",17.665,"10229556","50",16.808,"10229567","50",13.8568,14.5515,1.605
"ECO66G20","2014-10-14 10:30:00",17.76,"10229556","51",16.808,"10229567","51",13.8549,14.5796,1.674
"ECO66G20","2014-10-14 11:00:00",17.855,"10229556","52",16.713,"10229567","52",13.8483,14.5769,1.683
"ECO66G20","2014-10-14 11:30:00",18.14,"10229556","53",16.713,"10229567","53",13.8476,14.5933,1.722
"ECO66G20","2014-10-14 12:00:00",18.426,"10229556","54",16.808,"10229567","54",13.8421,14.5843,1.714
"ECO66G20","2014-10-14 12:30:00",18.426,"10229556","55",16.808,"10229567","55",13.8468,14.6172,1.78
"ECO66G20","2014-10-14 13:00:00",18.521,"10229556","56",16.808,"10229567","56",13.8402,14.6289,1.822
"ECO66G20","2014-10-14 13:30:00",18.045,"10229556","57",16.713,"10229567","57",13.8424,14.6472,1.859
"ECO66G20","2014-10-14 14:00:00",17.475,"10229556","58",16.713,"10229567","58",13.8417,14.6543,1.877
"ECO66G20","2014-10-14 14:30:00",17.189,"10229556","59",16.713,"10229567","59",13.8424,14.6613,1.892
"ECO66G20","2014-10-14 15:00:00",16.808,"10229556","60",16.618,"10229567","60",13.8521,14.6726,1.895
"ECO66G20","2014-10-14 15:30:00",16.903,"10229556","61",16.523,"10229567","61",13.8527,14.6675,1.882
"ECO66G20","2014-10-14 16:00:00",16.427,"10229556","62",16.523,"10229567","62",13.8524,14.6862,1.926
"ECO66G20","2014-10-14 16:30:00",16.332,"10229556","63",16.427,"10229567","63",13.8591,14.6906,1.921
"ECO66G20","2014-10-14 17:00:00",16.332,"10229556","64",16.427,"10229567","64",13.8637,14.6859,1.899
"ECO66G20","2014-10-14 17:30:00",15.951,"10229556","65",16.332,"10229567","65",13.8663,14.6855,1.892
"ECO66G20","2014-10-14 18:00:00",15.282,"10229556","66",16.237,"10229567","66",13.8746,14.671,1.839
"ECO66G20","2014-10-14 18:30:00",14.9,"10229556","67",16.141,"10229567","67",13.8866,14.6729,1.816
"ECO66G20","2014-10-14 19:00:00",14.517,"10229556","68",16.046,"10229567","68",13.8892,14.6725,1.809
"ECO66G20","2014-10-14 19:30:00",14.134,"10229556","69",15.951,"10229567","69",13.8943,14.6604,1.769
"ECO66G20","2014-10-14 20:00:00",13.654,"10229556","70",15.855,"10229567","70",13.9035,14.6623,1.753
"ECO66G20","2014-10-14 20:30:00",13.365,"10229556","71",15.76,"10229567","71",13.909,14.6478,1.706
"ECO66G20","2014-10-14 21:00:00",13.173,"10229556","72",15.664,"10229567","72",13.9151,14.645,1.686
"ECO66G20","2014-10-14 21:30:00",13.076,"10229556","73",15.664,"10229567","73",13.9168,14.645,1.682
"ECO66G20","2014-10-14 22:00:00",12.883,"10229556","74",15.569,"10229567","74",13.9135,14.6165,1.624
"ECO66G20","2014-10-14 22:30:00",12.787,"10229556","75",15.473,"10229567","75",13.9154,14.6162,1.618
"ECO66G20","2014-10-14 23:00:00",12.787,"10229556","76",15.378,"10229567","76",13.9129,14.6017,1.591
"ECO66G20","2014-10-14 23:30:00",12.787,"10229556","77",15.378,"10229567","77",13.9154,14.5828,1.541
"ECO66G20","2014-10-15 00:00:00",12.69,"10229556","78",15.282,"10229567","78",13.9077,14.5777,1.547
"ECO66G20","2014-10-15 00:30:00",12.69,"10229556","79",15.282,"10229567","79",13.9077,14.5614,1.51
"ECO66G20","2014-10-15 01:00:00",12.787,"10229556","80",15.282,"10229567","80",13.9082,14.5473,1.476
"ECO66G20","2014-10-15 01:30:00",12.883,"10229556","81",15.187,"10229567","81",13.9088,14.5399,1.457
"ECO66G20","2014-10-15 02:00:00",12.883,"10229556","82",15.187,"10229567","82",13.9088,14.5328,1.441
"ECO66G20","2014-10-15 02:30:00",12.787,"10229556","83",15.187,"10229567","83",13.9036,14.521,1.426
"ECO66G20","2014-10-15 03:00:00",12.69,"10229556","84",15.091,"10229567","84",13.903,14.5136,1.41
"ECO66G20","2014-10-15 03:30:00",12.69,"10229556","85",15.091,"10229567","85",13.903,14.5044,1.389
"ECO66G20","2014-10-15 04:00:00",12.69,"10229556","86",15.091,"10229567","86",13.903,14.4972,1.372
"ECO66G20","2014-10-15 04:30:00",12.69,"10229556","87",15.091,"10229567","87",13.9007,14.4903,1.361
"ECO66G20","2014-10-15 05:00:00",12.497,"10229556","88",14.996,"10229567","88",13.9067,14.4804,1.325
"ECO66G20","2014-10-15 05:30:00",12.207,"10229556","89",14.996,"10229567","89",13.9027,14.4758,1.323
"ECO66G20","2014-10-15 06:00:00",11.819,"10229556","90",14.9,"10229567","90",13.9055,14.4684,1.3
"ECO66G20","2014-10-15 06:30:00",11.431,"10229556","91",14.9,"10229567","91",13.9033,14.4613,1.288
"ECO66G20","2014-10-15 07:00:00",11.041,"10229556","92",14.804,"10229567","92",13.9154,14.4632,1.265
"ECO66G20","2014-10-15 07:30:00",10.944,"10229556","93",14.709,"10229567","93",13.9126,14.4604,1.265
"ECO66G20","2014-10-15 08:00:00",11.236,"10229556","94",14.709,"10229567","94",13.9117,14.4558,1.256
"ECO66G20","2014-10-15 08:30:00",11.528,"10229556","95",14.613,"10229567","95",13.911,14.4507,1.246
"ECO66G20","2014-10-15 09:00:00",11.819,"10229556","96",14.613,"10229567","96",13.9101,14.4389,1.221
"ECO66G20","2014-10-15 09:30:00",12.207,"10229556","97",14.613,"10229567","97",13.9098,14.4226,1.184
"ECO66G20","2014-10-15 10:00:00",12.594,"10229556","98",14.613,"10229567","98",13.9096,14.4226,1.185
"ECO66G20","2014-10-15 10:30:00",12.98,"10229556","99",14.709,"10229567","99",13.9093,14.4183,1.176
"ECO66G20","2014-10-15 11:00:00",13.365,"10229556","100",14.709,"10229567","100",13.9067,14.4112,1.165
"ECO66G20","2014-10-15 11:30:00",13.654,"10229556","101",14.804,"10229567","101",13.9058,14.3953,1.13
"ECO66G20","2014-10-15 12:00:00",13.846,"10229556","102",14.804,"10229567","102",13.9022,14.3906,1.128
"ECO66G20","2014-10-15 12:30:00",13.846,"10229556","103",14.9,"10229567","103",13.8998,14.384,1.118
"ECO66G20","2014-10-15 13:00:00",13.75,"10229556","104",14.9,"10229567","104",13.8946,14.377,1.114
"ECO66G20","2014-10-15 13:30:00",13.75,"10229556","105",14.9,"10229567","105",13.8946,14.3676,1.092
"ECO66G20","2014-10-15 14:00:00",13.269,"10229556","106",14.9,"10229567","106",13.8966,14.3676,1.087
"ECO66G20","2014-10-15 14:30:00",13.076,"10229556","107",14.9,"10229567","107",13.8933,14.3605,1.079
"ECO66G20","2014-10-15 15:00:00",13.173,"10229556","108",14.9,"10229567","108",13.8962,14.3558,1.061
"ECO66G20","2014-10-15 15:30:00",13.076,"10229556","109",14.804,"10229567","109",13.8981,14.3554,1.056
"ECO66G20","2014-10-15 16:00:00",12.883,"10229556","110",14.804,"10229567","110",13.8971,14.3602,1.069
"ECO66G20","2014-10-15 16:30:00",12.787,"10229556","111",14.804,"10229567","111",13.8988,14.3508,1.044
"ECO66G20","2014-10-15 17:00:00",12.883,"10229556","112",14.804,"10229567","112",13.8994,14.3461,1.032
"ECO66G20","2014-10-15 17:30:00",12.883,"10229556","113",14.804,"10229567","113",13.9017,14.3438,1.021
"ECO66G20","2014-10-15 18:00:00",12.787,"10229556","114",14.709,"10229567","114",13.8988,14.341,1.021
"ECO66G20","2014-10-15 18:30:00",12.594,"10229556","115",14.709,"10229567","115",13.9001,14.3339,1.002
"ECO66G20","2014-10-15 19:00:00",12.304,"10229556","116",14.613,"10229567","116",13.901,14.3312,0.993
"ECO66G20","2014-10-15 19:30:00",12.207,"10229556","117",14.613,"10229567","117",13.9004,14.3312,0.995
"ECO66G20","2014-10-15 20:00:00",12.11,"10229556","118",14.613,"10229567","118",13.9046,14.3335,0.99
"ECO66G20","2014-10-15 20:30:00",11.916,"10229556","119",14.517,"10229567","119",13.9082,14.3307,0.976
"ECO66G20","2014-10-15 21:00:00",11.819,"10229556","120",14.517,"10229567","120",13.9101,14.3307,0.971
"ECO66G20","2014-10-15 21:30:00",11.625,"10229556","121",14.421,"10229567","121",13.9091,14.3281,0.968
"ECO66G20","2014-10-15 22:00:00",11.625,"10229556","122",14.421,"10229567","122",13.9045,14.3281,0.978
"ECO66G20","2014-10-15 22:30:00",11.528,"10229556","123",14.325,"10229567","123",13.9016,14.3206,0.967
"ECO66G20","2014-10-15 23:00:00",11.431,"10229556","124",14.325,"10229567","124",13.901,14.3229,0.974
"ECO66G20","2014-10-15 23:30:00",11.431,"10229556","125",14.23,"10229567","125",13.8964,14.3203,0.979
"ECO66G20","2014-10-16 00:00:00",11.431,"10229556","126",14.23,"10229567","126",13.894,14.3226,0.99
"ECO66G20","2014-10-16 00:30:00",11.431,"10229556","127",14.23,"10229567","127",13.8916,14.3226,0.995
"ECO66G20","2014-10-16 01:00:00",11.334,"10229556","128",14.23,"10229567","128",13.8911,14.3178,0.985
"ECO66G20","2014-10-16 01:30:00",11.236,"10229556","129",14.23,"10229567","129",13.8906,14.3155,0.981
"ECO66G20","2014-10-16 02:00:00",11.236,"10229556","130",14.134,"10229567","130",13.8929,14.3175,0.981
"ECO66G20","2014-10-16 02:30:00",11.236,"10229556","131",14.134,"10229567","131",13.8859,14.3058,0.969
"ECO66G20","2014-10-16 03:00:00",11.139,"10229556","132",14.134,"10229567","132",13.883,14.2987,0.96
"ECO66G20","2014-10-16 03:30:00",11.139,"10229556","133",14.134,"10229567","133",13.883,14.2964,0.954
"ECO66G20","2014-10-16 04:00:00",11.139,"10229556","134",14.038,"10229567","134",13.8784,14.2936,0.959
"ECO66G20","2014-10-16 04:30:00",10.944,"10229556","135",14.038,"10229567","135",13.8843,14.289,0.934
"ECO66G20","2014-10-16 05:00:00",10.944,"10229556","136",14.038,"10229567","136",13.8866,14.2913,0.934
"ECO66G20","2014-10-16 05:30:00",10.846,"10229556","137",14.038,"10229567","137",13.8862,14.289,0.93
"ECO66G20","2014-10-16 06:00:00",10.651,"10229556","138",13.942,"10229567","138",13.8898,14.2933,0.932
"ECO66G20","2014-10-16 06:30:00",10.553,"10229556","139",13.942,"10229567","139",13.894,14.2933,0.922
"ECO66G20","2014-10-16 07:00:00",10.553,"10229556","140",13.942,"10229567","140",13.9011,14.3026,0.927
"ECO66G20","2014-10-16 07:30:00",10.651,"10229556","141",13.942,"10229567","141",13.9039,14.3003,0.915
"ECO66G20","2014-10-16 08:00:00",10.748,"10229556","142",13.846,"10229567","142",13.9091,14.3045,0.913
"ECO66G20","2014-10-16 08:30:00",10.748,"10229556","143",13.846,"10229567","143",13.9139,14.3093,0.913
"ECO66G20","2014-10-16 09:00:00",10.748,"10229556","144",13.846,"10229567","144",13.9185,14.3116,0.907
"ECO66G20","2014-10-16 09:30:00",10.748,"10229556","145",13.846,"10229567","145",13.9162,14.3045,0.896
"ECO66G20","2014-10-16 10:00:00",10.846,"10229556","146",13.846,"10229567","146",13.9191,14.3116,0.906
"ECO66G20","2014-10-16 10:30:00",11.041,"10229556","147",13.846,"10229567","147",13.9248,14.3162,0.904
"ECO66G20","2014-10-16 11:00:00",11.334,"10229556","148",13.846,"10229567","148",13.9241,14.3162,0.905
"ECO66G20","2014-10-16 11:30:00",11.819,"10229556","149",13.942,"10229567","149",13.929,14.319,0.9
"ECO66G20","2014-10-16 12:00:00",11.916,"10229556","150",13.942,"10229567","150",13.9294,14.3167,0.894
"ECO66G20","2014-10-16 12:30:00",12.11,"10229556","151",13.942,"10229567","151",13.9281,14.3144,0.892
"ECO66G20","2014-10-16 13:00:00",12.013,"10229556","152",13.942,"10229567","152",13.9252,14.3144,0.898
"ECO66G20","2014-10-16 13:30:00",12.11,"10229556","153",13.942,"10229567","153",13.9212,14.3072,0.891
"ECO66G20","2014-10-16 14:00:00",12.401,"10229556","154",14.038,"10229567","154",13.9297,14.3171,0.894
"ECO66G20","2014-10-16 14:30:00",12.401,"10229556","155",14.038,"10229567","155",13.9274,14.3123,0.889
"ECO66G20","2014-10-16 15:00:00",12.497,"10229556","156",14.038,"10229567","156",13.9278,14.3148,0.893
"ECO66G20","2014-10-16 15:30:00",12.594,"10229556","157",14.134,"10229567","157",13.9284,14.3081,0.877
"ECO66G20","2014-10-16 16:00:00",12.787,"10229556","158",14.134,"10229567","158",13.9294,14.3128,0.885
"ECO66G20","2014-10-16 16:30:00",12.69,"10229556","159",14.134,"10229567","159",13.9313,14.3128,0.881
"ECO66G20","2014-10-16 17:00:00",12.594,"10229556","160",14.134,"10229567","160",13.9307,14.3128,0.882
"ECO66G20","2014-10-16 17:30:00",12.497,"10229556","161",14.134,"10229567","161",13.9349,14.3151,0.878
"ECO66G20","2014-10-16 18:00:00",12.304,"10229556","162",14.038,"10229567","162",13.9362,14.3194,0.885
"ECO66G20","2014-10-16 18:30:00",12.207,"10229556","163",14.038,"10229567","163",13.9404,14.3171,0.87
"ECO66G20","2014-10-16 19:00:00",12.013,"10229556","164",14.038,"10229567","164",13.9394,14.3241,0.888
"ECO66G20","2014-10-16 19:30:00",11.819,"10229556","165",13.942,"10229567","165",13.9431,14.3213,0.873
"ECO66G20","2014-10-16 20:00:00",11.431,"10229556","166",13.942,"10229567","166",13.9433,14.3236,0.878
"ECO66G20","2014-10-16 20:30:00",10.748,"10229556","167",13.846,"10229567","167",13.9444,14.3233,0.875
"ECO66G20","2014-10-16 21:00:00",10.063,"10229556","168",13.75,"10229567","168",13.9478,14.3322,0.887
"ECO66G20","2014-10-16 21:30:00",9.472,"10229556","169",13.654,"10229567","169",13.947,14.3294,0.883
"ECO66G20","2014-10-16 22:00:00",8.978,"10229556","170",13.558,"10229567","170",13.9468,14.3268,0.877
"ECO66G20","2014-10-16 22:30:00",8.481,"10229556","171",13.461,"10229567","171",13.9442,14.3287,0.888
"ECO66G20","2014-10-16 23:00:00",7.983,"10229556","172",13.365,"10229567","172",13.9439,14.3165,0.86
"ECO66G20","2014-10-16 23:30:00",7.582,"10229556","173",13.269,"10229567","173",13.9418,14.3209,0.875
"ECO66G20","2014-10-17 00:00:00",7.381,"10229556","174",13.173,"10229567","174",13.9431,14.3181,0.866
"ECO66G20","2014-10-17 00:30:00",7.381,"10229556","175",13.173,"10229567","175",13.9454,14.3204,0.866
"ECO66G20","2014-10-17 01:00:00",7.582,"10229556","176",13.076,"10229567","176",13.9441,14.32,0.868
"ECO66G20","2014-10-17 01:30:00",7.682,"10229556","177",12.98,"10229567","177",13.9423,14.3149,0.86
"ECO66G20","2014-10-17 02:00:00",7.782,"10229556","178",12.98,"10229567","178",13.9451,14.322,0.87
"ECO66G20","2014-10-17 02:30:00",7.782,"10229556","179",12.883,"10229567","179",13.9428,14.3168,0.864
"ECO66G20","2014-10-17 03:00:00",7.882,"10229556","180",12.883,"10229567","180",13.9457,14.3193,0.862
"ECO66G20","2014-10-17 03:30:00",7.882,"10229556","181",12.787,"10229567","181",13.9433,14.3142,0.856
"ECO66G20","2014-10-17 04:00:00",7.882,"10229556","182",12.787,"10229567","182",13.9433,14.3142,0.856
"ECO66G20","2014-10-17 04:30:00",7.983,"10229556","183",12.69,"10229567","183",13.9439,14.3138,0.854
"ECO66G20","2014-10-17 05:00:00",7.983,"10229556","184",12.69,"10229567","184",13.9486,14.3207,0.859
"ECO66G20","2014-10-17 05:30:00",7.983,"10229556","185",12.594,"10229567","185",13.9486,14.3157,0.847
"ECO66G20","2014-10-17 06:00:00",7.882,"10229556","186",12.594,"10229567","186",13.9505,14.318,0.848
"ECO66G20","2014-10-17 06:30:00",7.682,"10229556","187",12.497,"10229567","187",13.9516,14.3223,0.856
"ECO66G20","2014-10-17 07:00:00",7.481,"10229556","188",12.497,"10229567","188",13.9554,14.3247,0.852
"ECO66G20","2014-10-17 07:30:00",7.481,"10229556","189",12.401,"10229567","189",13.9577,14.3265,0.851
"ECO66G20","2014-10-17 08:00:00",7.582,"10229556","190",12.401,"10229567","190",13.9629,14.3242,0.834
"ECO66G20","2014-10-17 08:30:00",7.882,"10229556","191",12.401,"10229567","191",13.9622,14.3289,0.846
"ECO66G20","2014-10-17 09:00:00",8.182,"10229556","192",12.401,"10229567","192",13.959,14.3219,0.838
"ECO66G20","2014-10-17 09:30:00",8.481,"10229556","193",12.401,"10229567","193",13.9583,14.3219,0.839
"ECO66G20","2014-10-17 10:00:00",8.978,"10229556","194",12.401,"10229567","194",13.9561,14.3196,0.839
"ECO66G20","2014-10-17 10:30:00",9.669,"10229556","195",12.401,"10229567","195",13.9505,14.3125,0.836
"ECO66G20","2014-10-17 11:00:00",10.553,"10229556","196",12.497,"10229567","196",13.9481,14.3036,0.821
"ECO66G20","2014-10-17 11:30:00",11.334,"10229556","197",12.69,"10229567","197",13.9428,14.302,0.829
"ECO66G20","2014-10-17 12:00:00",12.401,"10229556","198",12.883,"10229567","198",13.9344,14.2911,0.824
"ECO66G20","2014-10-17 12:30:00",13.654,"10229556","199",12.98,"10229567","199",13.9293,14.2845,0.82
"ECO66G20","2014-10-17 13:00:00",14.709,"10229556","200",13.173,"10229567","200",13.9257,14.2782,0.814
"ECO66G20","2014-10-17 13:30:00",15.282,"10229556","201",13.365,"10229567","201",13.9193,14.2674,0.804
"ECO66G20","2014-10-17 14:00:00",15.76,"10229556","202",13.558,"10229567","202",13.9171,14.2706,0.816
"ECO66G20","2014-10-17 14:30:00",16.046,"10229556","203",13.654,"10229567","203",13.9139,14.2639,0.808
"ECO66G20","2014-10-17 15:00:00",16.141,"10229556","204",13.846,"10229567","204",13.9145,14.2671,0.814
"ECO66G20","2014-10-17 15:30:00",16.141,"10229556","205",13.942,"10229567","205",13.9145,14.2629,0.804
"ECO66G20","2014-10-17 16:00:00",16.141,"10229556","206",14.038,"10229567","206",13.9097,14.2562,0.8
"ECO66G20","2014-10-17 16:30:00",16.046,"10229556","207",14.134,"10229567","207",13.9093,14.2566,0.802
"ECO66G20","2014-10-17 17:00:00",15.855,"10229556","208",14.23,"10229567","208",13.9129,14.2546,0.789
"ECO66G20","2014-10-17 17:30:00",15.664,"10229556","209",14.23,"10229567","209",13.9096,14.2523,0.791
"ECO66G20","2014-10-17 18:00:00",15.378,"10229556","210",14.23,"10229567","210",13.9056,14.25,0.795
"ECO66G20","2014-10-17 18:30:00",15.091,"10229556","211",14.23,"10229567","211",13.9088,14.2523,0.793
"ECO66G20","2014-10-17 19:00:00",14.804,"10229556","212",14.23,"10229567","212",13.912,14.2523,0.786
"ECO66G20","2014-10-17 19:30:00",14.517,"10229556","213",14.23,"10229567","213",13.9175,14.2594,0.789
"ECO66G20","2014-10-17 20:00:00",14.23,"10229556","214",14.23,"10229567","214",13.9159,14.2546,0.782
"ECO66G20","2014-10-17 20:30:00",13.942,"10229556","215",14.23,"10229567","215",13.9191,14.2546,0.775
"ECO66G20","2014-10-17 21:00:00",13.846,"10229556","216",14.23,"10229567","216",13.921,14.2546,0.77
"ECO66G20","2014-10-17 21:30:00",13.942,"10229556","217",14.23,"10229567","217",13.9238,14.2571,0.77
"ECO66G20","2014-10-17 22:00:00",14.038,"10229556","218",14.23,"10229567","218",13.9243,14.2546,0.763
"ECO66G20","2014-10-17 22:30:00",14.325,"10229556","219",14.23,"10229567","219",13.9235,14.2546,0.765
"ECO66G20","2014-10-17 23:00:00",14.517,"10229556","220",14.23,"10229567","220",13.9245,14.2523,0.757
"ECO66G20","2014-10-17 23:30:00",14.709,"10229556","221",14.325,"10229567","221",13.9209,14.2504,0.761
"ECO66G20","2014-10-18 00:00:00",14.9,"10229556","222",14.325,"10229567","222",13.9196,14.2433,0.747
"ECO66G20","2014-10-18 00:30:00",14.996,"10229556","223",14.325,"10229567","223",13.9201,14.2433,0.746
"ECO66G20","2014-10-18 01:00:00",14.996,"10229556","224",14.421,"10229567","224",13.9177,14.2437,0.753
"ECO66G20","2014-10-18 01:30:00",14.996,"10229556","225",14.421,"10229567","225",13.9154,14.2437,0.758
"ECO66G20","2014-10-18 02:00:00",14.9,"10229556","226",14.421,"10229567","226",13.9125,14.2344,0.743
"ECO66G20","2014-10-18 02:30:00",14.709,"10229556","227",14.421,"10229567","227",13.9114,14.2321,0.74
"ECO66G20","2014-10-18 03:00:00",14.517,"10229556","228",14.421,"10229567","228",13.9104,14.2321,0.743
"ECO66G20","2014-10-18 03:30:00",14.23,"10229556","229",14.421,"10229567","229",13.9113,14.2297,0.735
"ECO66G20","2014-10-18 04:00:00",14.134,"10229556","230",14.421,"10229567","230",13.9155,14.2344,0.736
"ECO66G20","2014-10-18 04:30:00",14.038,"10229556","231",14.421,"10229567","231",13.922,14.2368,0.727
"ECO66G20","2014-10-18 05:00:00",13.846,"10229556","232",14.421,"10229567","232",13.9257,14.2437,0.734
"ECO66G20","2014-10-18 05:30:00",13.461,"10229556","233",14.421,"10229567","233",13.9307,14.246,0.728
"ECO66G20","2014-10-18 06:00:00",12.98,"10229556","234",14.325,"10229567","234",13.9351,14.2481,0.723
"ECO66G20","2014-10-18 06:30:00",12.401,"10229556","235",14.325,"10229567","235",13.9368,14.2504,0.724
"ECO66G20","2014-10-18 07:00:00",11.819,"10229556","236",14.23,"10229567","236",13.9407,14.2523,0.719
"ECO66G20","2014-10-18 07:30:00",11.528,"10229556","237",14.134,"10229567","237",13.9391,14.2518,0.722
"ECO66G20","2014-10-18 08:00:00",11.431,"10229556","238",14.134,"10229567","238",13.948,14.2566,0.713
"ECO66G20","2014-10-18 08:30:00",11.722,"10229556","239",14.038,"10229567","239",13.9496,14.2585,0.713
"ECO66G20","2014-10-18 09:00:00",12.11,"10229556","240",14.038,"10229567","240",13.9541,14.2632,0.714
"ECO66G20","2014-10-18 09:30:00",12.304,"10229556","241",14.038,"10229567","241",13.9526,14.2585,0.706
"ECO66G20","2014-10-18 10:00:00",12.497,"10229556","242",14.038,"10229567","242",13.9538,14.2585,0.704
"ECO66G20","2014-10-18 10:30:00",12.69,"10229556","243",14.038,"10229567","243",13.9525,14.2585,0.707
"ECO66G20","2014-10-18 11:00:00",13.269,"10229556","244",14.038,"10229567","244",13.9507,14.2539,0.7
