GageID,SiteID,Date.Time,Water.Temp.C,Water.Temp.C_cd,Discharge.ft3.s,Discharge.ft3.s_cd,GageHeight.ft,GageHeight.ft_cd
01187300,01187300,2015-01-01 00:00:00,NA,NA,NA,NA,1.49,A
01187300,01187300,2015-01-01 00:15:00,NA,NA,NA,NA,1.48,A
01187300,01187300,2015-01-01 00:30:00,NA,NA,NA,NA,1.48,A
01187300,01187300,2015-01-01 00:45:00,NA,NA,NA,NA,1.48,A
01187300,01187300,2015-01-01 01:00:00,NA,NA,NA,NA,1.48,A
01187300,01187300,2015-01-01 01:15:00,NA,NA,NA,NA,1.47,A
01187300,01187300,2015-01-01 01:30:00,NA,NA,NA,NA,1.47,A
01187300,01187300,2015-01-01 01:45:00,NA,NA,NA,NA,1.47,A
01187300,01187300,2015-01-01 02:00:00,NA,NA,NA,NA,1.47,A
01187300,01187300,2015-01-01 02:15:00,NA,NA,NA,NA,1.47,A
01187300,01187300,2015-01-01 02:30:00,NA,NA,NA,NA,1.47,A
01187300,01187300,2015-01-01 02:45:00,NA,NA,NA,NA,1.47,A
01187300,01187300,2015-01-01 03:00:00,NA,NA,NA,NA,1.47,A
01187300,01187300,2015-01-01 03:15:00,NA,NA,NA,NA,1.46,A
01187300,01187300,2015-01-01 03:30:00,NA,NA,NA,NA,1.46,A
01187300,01187300,2015-01-01 03:45:00,NA,NA,NA,NA,1.46,A
01187300,01187300,2015-01-01 04:00:00,NA,NA,NA,NA,1.47,A
01187300,01187300,2015-01-01 04:15:00,NA,NA,NA,NA,1.47,A
01187300,01187300,2015-01-01 04:30:00,NA,NA,NA,NA,1.47,A
01187300,01187300,2015-01-01 04:45:00,NA,NA,NA,NA,1.48,A
01187300,01187300,2015-01-01 05:00:00,NA,NA,NA,NA,1.48,A
01187300,01187300,2015-01-01 05:15:00,NA,NA,NA,NA,1.49,A
01187300,01187300,2015-01-01 05:30:00,NA,NA,NA,NA,1.5,A
01187300,01187300,2015-01-01 05:45:00,NA,NA,NA,NA,1.51,A
01187300,01187300,2015-01-01 06:00:00,NA,NA,NA,NA,1.51,A
01187300,01187300,2015-01-01 06:15:00,NA,NA,NA,NA,1.52,A
01187300,01187300,2015-01-01 06:30:00,NA,NA,NA,NA,1.52,A
01187300,01187300,2015-01-01 06:45:00,NA,NA,NA,NA,1.52,A
01187300,01187300,2015-01-01 07:00:00,NA,NA,NA,NA,1.53,A
01187300,01187300,2015-01-01 07:15:00,NA,NA,NA,NA,1.53,A
01187300,01187300,2015-01-01 07:30:00,NA,NA,NA,NA,1.53,A
01187300,01187300,2015-01-01 07:45:00,NA,NA,NA,NA,1.54,A
01187300,01187300,2015-01-01 08:00:00,NA,NA,NA,NA,1.54,A
01187300,01187300,2015-01-01 08:15:00,NA,NA,NA,NA,1.55,A
01187300,01187300,2015-01-01 08:30:00,NA,NA,NA,NA,1.56,A
01187300,01187300,2015-01-01 08:45:00,NA,NA,NA,NA,1.56,A
01187300,01187300,2015-01-01 09:00:00,NA,NA,NA,NA,1.56,A
01187300,01187300,2015-01-01 09:15:00,NA,NA,NA,NA,1.57,A
01187300,01187300,2015-01-01 09:30:00,NA,NA,NA,NA,1.57,A
01187300,01187300,2015-01-01 09:45:00,NA,NA,NA,NA,1.58,A
01187300,01187300,2015-01-01 10:00:00,NA,NA,NA,NA,1.6,A
01187300,01187300,2015-01-01 10:15:00,NA,NA,NA,NA,1.6,A
01187300,01187300,2015-01-01 10:30:00,NA,NA,NA,NA,1.59,A
01187300,01187300,2015-01-01 10:45:00,NA,NA,NA,NA,1.56,A
01187300,01187300,2015-01-01 11:00:00,NA,NA,NA,NA,1.56,A
01187300,01187300,2015-01-01 11:15:00,NA,NA,NA,NA,1.57,A
01187300,01187300,2015-01-01 11:30:00,NA,NA,NA,NA,1.57,A
01187300,01187300,2015-01-01 11:45:00,NA,NA,NA,NA,1.58,A
01187300,01187300,2015-01-01 12:00:00,NA,NA,NA,NA,1.58,A
01187300,01187300,2015-01-01 12:15:00,NA,NA,NA,NA,1.59,A
01187300,01187300,2015-01-01 12:30:00,NA,NA,NA,NA,1.6,A
01187300,01187300,2015-01-01 12:45:00,NA,NA,NA,NA,1.61,A
01187300,01187300,2015-01-01 13:00:00,NA,NA,NA,NA,1.62,A
01187300,01187300,2015-01-01 13:15:00,NA,NA,NA,NA,1.62,A
01187300,01187300,2015-01-01 13:30:00,NA,NA,NA,NA,1.62,A
01187300,01187300,2015-01-01 13:45:00,NA,NA,NA,NA,1.63,A
01187300,01187300,2015-01-01 14:00:00,NA,NA,NA,NA,1.64,A
01187300,01187300,2015-01-01 14:15:00,NA,NA,NA,NA,1.64,A
01187300,01187300,2015-01-01 14:30:00,NA,NA,NA,NA,1.65,A
01187300,01187300,2015-01-01 14:45:00,NA,NA,NA,NA,1.66,A
01187300,01187300,2015-01-01 15:00:00,NA,NA,NA,NA,1.67,A
01187300,01187300,2015-01-01 15:15:00,NA,NA,NA,NA,1.69,A
01187300,01187300,2015-01-01 15:30:00,NA,NA,NA,NA,1.7,A
01187300,01187300,2015-01-01 15:45:00,NA,NA,NA,NA,1.7,A
01187300,01187300,2015-01-01 16:00:00,NA,NA,NA,NA,1.69,A
01187300,01187300,2015-01-01 16:15:00,NA,NA,NA,NA,1.67,A
01187300,01187300,2015-01-01 16:30:00,NA,NA,NA,NA,1.66,A
01187300,01187300,2015-01-01 16:45:00,NA,NA,NA,NA,1.65,A
01187300,01187300,2015-01-01 17:00:00,NA,NA,NA,NA,1.64,A
01187300,01187300,2015-01-01 17:15:00,NA,NA,NA,NA,1.63,A
01187300,01187300,2015-01-01 17:30:00,NA,NA,NA,NA,1.62,A
01187300,01187300,2015-01-01 17:45:00,NA,NA,NA,NA,1.61,A
01187300,01187300,2015-01-01 18:00:00,NA,NA,NA,NA,1.6,A
01187300,01187300,2015-01-01 18:15:00,NA,NA,NA,NA,1.6,A
01187300,01187300,2015-01-01 18:30:00,NA,NA,NA,NA,1.59,A
01187300,01187300,2015-01-01 18:45:00,NA,NA,NA,NA,1.58,A
01187300,01187300,2015-01-01 19:00:00,NA,NA,NA,NA,1.58,A
01187300,01187300,2015-01-01 19:15:00,NA,NA,NA,NA,1.58,A
01187300,01187300,2015-01-01 19:30:00,NA,NA,NA,NA,1.57,A
01187300,01187300,2015-01-01 19:45:00,NA,NA,NA,NA,1.57,A
01187300,01187300,2015-01-01 20:00:00,NA,NA,NA,NA,1.56,A
01187300,01187300,2015-01-01 20:15:00,NA,NA,NA,NA,1.56,A
01187300,01187300,2015-01-01 20:30:00,NA,NA,NA,NA,1.56,A
01187300,01187300,2015-01-01 20:45:00,NA,NA,NA,NA,1.56,A
01187300,01187300,2015-01-01 21:00:00,NA,NA,NA,NA,1.56,A
01187300,01187300,2015-01-01 21:15:00,NA,NA,NA,NA,1.56,A
01187300,01187300,2015-01-01 21:30:00,NA,NA,NA,NA,1.55,A
01187300,01187300,2015-01-01 21:45:00,NA,NA,NA,NA,1.55,A
01187300,01187300,2015-01-01 22:00:00,NA,NA,NA,NA,1.55,A
01187300,01187300,2015-01-01 22:15:00,NA,NA,NA,NA,1.55,A
01187300,01187300,2015-01-01 22:30:00,NA,NA,NA,NA,1.54,A
01187300,01187300,2015-01-01 22:45:00,NA,NA,NA,NA,1.54,A
01187300,01187300,2015-01-01 23:00:00,NA,NA,NA,NA,1.54,A
01187300,01187300,2015-01-01 23:15:00,NA,NA,NA,NA,1.54,A
01187300,01187300,2015-01-01 23:30:00,NA,NA,NA,NA,1.54,A
01187300,01187300,2015-01-01 23:45:00,NA,NA,NA,NA,1.54,A
01187300,01187300,2015-01-02 00:00:00,NA,NA,NA,NA,1.54,A
01187300,01187300,2015-01-02 00:15:00,NA,NA,NA,NA,1.54,A
01187300,01187300,2015-01-02 00:30:00,NA,NA,NA,NA,1.54,A
01187300,01187300,2015-01-02 00:45:00,NA,NA,NA,NA,1.54,A
01187300,01187300,2015-01-02 01:00:00,NA,NA,NA,NA,1.54,A
01187300,01187300,2015-01-02 01:15:00,NA,NA,NA,NA,1.54,A
01187300,01187300,2015-01-02 01:30:00,NA,NA,NA,NA,1.54,A
01187300,01187300,2015-01-02 01:45:00,NA,NA,NA,NA,1.54,A
01187300,01187300,2015-01-02 02:00:00,NA,NA,NA,NA,1.54,A
01187300,01187300,2015-01-02 02:15:00,NA,NA,NA,NA,1.53,A
01187300,01187300,2015-01-02 02:30:00,NA,NA,NA,NA,1.53,A
01187300,01187300,2015-01-02 02:45:00,NA,NA,NA,NA,1.53,A
01187300,01187300,2015-01-02 03:00:00,NA,NA,NA,NA,1.53,A
01187300,01187300,2015-01-02 03:15:00,NA,NA,NA,NA,1.53,A
01187300,01187300,2015-01-02 03:30:00,NA,NA,NA,NA,1.52,A
01187300,01187300,2015-01-02 03:45:00,NA,NA,NA,NA,1.52,A
01187300,01187300,2015-01-02 04:00:00,NA,NA,NA,NA,1.51,A
01187300,01187300,2015-01-02 04:15:00,NA,NA,NA,NA,1.51,A
01187300,01187300,2015-01-02 04:30:00,NA,NA,NA,NA,1.51,A
01187300,01187300,2015-01-02 04:45:00,NA,NA,NA,NA,1.5,A
01187300,01187300,2015-01-02 05:00:00,NA,NA,NA,NA,1.5,A
01187300,01187300,2015-01-02 05:15:00,NA,NA,NA,NA,1.5,A
01187300,01187300,2015-01-02 05:30:00,NA,NA,NA,NA,1.5,A
01187300,01187300,2015-01-02 05:45:00,NA,NA,NA,NA,1.5,A
01187300,01187300,2015-01-02 06:00:00,NA,NA,NA,NA,1.5,A
01187300,01187300,2015-01-02 06:15:00,NA,NA,NA,NA,1.5,A
01187300,01187300,2015-01-02 06:30:00,NA,NA,NA,NA,1.5,A
01187300,01187300,2015-01-02 06:45:00,NA,NA,NA,NA,1.5,A
01187300,01187300,2015-01-02 07:00:00,NA,NA,NA,NA,1.5,A
01187300,01187300,2015-01-02 07:15:00,NA,NA,NA,NA,1.5,A
01187300,01187300,2015-01-02 07:30:00,NA,NA,NA,NA,1.5,A
01187300,01187300,2015-01-02 07:45:00,NA,NA,NA,NA,1.5,A
01187300,01187300,2015-01-02 08:00:00,NA,NA,NA,NA,1.51,A
01187300,01187300,2015-01-02 08:15:00,NA,NA,NA,NA,1.51,A
01187300,01187300,2015-01-02 08:30:00,NA,NA,NA,NA,1.51,A
01187300,01187300,2015-01-02 08:45:00,NA,NA,NA,NA,1.51,A
01187300,01187300,2015-01-02 09:00:00,NA,NA,NA,NA,1.51,A
01187300,01187300,2015-01-02 09:15:00,NA,NA,NA,NA,1.52,A
01187300,01187300,2015-01-02 09:30:00,NA,NA,NA,NA,1.52,A
01187300,01187300,2015-01-02 09:45:00,NA,NA,NA,NA,1.53,A
01187300,01187300,2015-01-02 10:00:00,NA,NA,NA,NA,1.54,A
01187300,01187300,2015-01-02 10:15:00,NA,NA,NA,NA,1.55,A
01187300,01187300,2015-01-02 10:30:00,NA,NA,NA,NA,1.56,A
01187300,01187300,2015-01-02 10:45:00,NA,NA,NA,NA,1.57,A
01187300,01187300,2015-01-02 11:00:00,NA,NA,NA,NA,1.58,A
01187300,01187300,2015-01-02 11:15:00,NA,NA,NA,NA,1.59,A
01187300,01187300,2015-01-02 11:30:00,NA,NA,NA,NA,1.61,A
01187300,01187300,2015-01-02 11:45:00,NA,NA,NA,NA,1.62,A
01187300,01187300,2015-01-02 12:00:00,NA,NA,NA,NA,1.62,A
01187300,01187300,2015-01-02 12:15:00,NA,NA,NA,NA,1.65,A
01187300,01187300,2015-01-02 12:30:00,NA,NA,NA,NA,1.65,A
01187300,01187300,2015-01-02 12:45:00,NA,NA,NA,NA,1.65,A
01187300,01187300,2015-01-02 13:00:00,NA,NA,NA,NA,1.64,A
01187300,01187300,2015-01-02 13:15:00,NA,NA,NA,NA,1.64,A
01187300,01187300,2015-01-02 13:30:00,NA,NA,NA,NA,1.63,A
01187300,01187300,2015-01-02 13:45:00,NA,NA,NA,NA,1.64,A
01187300,01187300,2015-01-02 14:00:00,NA,NA,NA,NA,1.63,A
01187300,01187300,2015-01-02 14:15:00,NA,NA,NA,NA,1.63,A
01187300,01187300,2015-01-02 14:30:00,NA,NA,NA,NA,1.65,A
01187300,01187300,2015-01-02 14:45:00,NA,NA,NA,NA,1.65,A
01187300,01187300,2015-01-02 15:00:00,NA,NA,NA,NA,1.64,A
01187300,01187300,2015-01-02 15:15:00,NA,NA,NA,NA,1.64,A
01187300,01187300,2015-01-02 15:30:00,NA,NA,NA,NA,1.66,A
01187300,01187300,2015-01-02 15:45:00,NA,NA,NA,NA,1.64,A
01187300,01187300,2015-01-02 16:00:00,NA,NA,NA,NA,1.62,A
01187300,01187300,2015-01-02 16:15:00,NA,NA,NA,NA,1.61,A
01187300,01187300,2015-01-02 16:30:00,NA,NA,NA,NA,1.6,A
01187300,01187300,2015-01-02 16:45:00,NA,NA,NA,NA,1.6,A
01187300,01187300,2015-01-02 17:00:00,NA,NA,NA,NA,1.59,A
01187300,01187300,2015-01-02 17:15:00,NA,NA,NA,NA,1.58,A
01187300,01187300,2015-01-02 17:30:00,NA,NA,NA,NA,1.57,A
01187300,01187300,2015-01-02 17:45:00,NA,NA,NA,NA,1.56,A
01187300,01187300,2015-01-02 18:00:00,NA,NA,NA,NA,1.56,A
01187300,01187300,2015-01-02 18:15:00,NA,NA,NA,NA,1.55,A
01187300,01187300,2015-01-02 18:30:00,NA,NA,NA,NA,1.55,A
01187300,01187300,2015-01-02 18:45:00,NA,NA,NA,NA,1.54,A
01187300,01187300,2015-01-02 19:00:00,NA,NA,NA,NA,1.54,A
01187300,01187300,2015-01-02 19:15:00,NA,NA,NA,NA,1.53,A
01187300,01187300,2015-01-02 19:30:00,NA,NA,NA,NA,1.53,A
01187300,01187300,2015-01-02 19:45:00,NA,NA,NA,NA,1.52,A
01187300,01187300,2015-01-02 20:00:00,NA,NA,NA,NA,1.52,A
01187300,01187300,2015-01-02 20:15:00,NA,NA,NA,NA,1.51,A
01187300,01187300,2015-01-02 20:30:00,NA,NA,NA,NA,1.51,A
01187300,01187300,2015-01-02 20:45:00,NA,NA,NA,NA,1.51,A
01187300,01187300,2015-01-02 21:00:00,NA,NA,NA,NA,1.5,A
01187300,01187300,2015-01-02 21:15:00,NA,NA,NA,NA,1.5,A
01187300,01187300,2015-01-02 21:30:00,NA,NA,NA,NA,1.5,A
01187300,01187300,2015-01-02 21:45:00,NA,NA,NA,NA,1.49,A
01187300,01187300,2015-01-02 22:00:00,NA,NA,NA,NA,1.49,A
01187300,01187300,2015-01-02 22:15:00,NA,NA,NA,NA,1.49,A
01187300,01187300,2015-01-02 22:30:00,NA,NA,NA,NA,1.49,A
01187300,01187300,2015-01-02 22:45:00,NA,NA,NA,NA,1.49,A
01187300,01187300,2015-01-02 23:00:00,NA,NA,NA,NA,1.48,A
01187300,01187300,2015-01-02 23:15:00,NA,NA,NA,NA,1.48,A
01187300,01187300,2015-01-02 23:30:00,NA,NA,NA,NA,1.48,A
01187300,01187300,2015-01-02 23:45:00,NA,NA,NA,NA,1.48,A
01187300,01187300,2015-01-03 00:00:00,NA,NA,34.6,A,1.48,A
01187300,01187300,2015-01-03 00:15:00,NA,NA,34.6,A,1.48,A
01187300,01187300,2015-01-03 00:30:00,NA,NA,34.6,A,1.48,A
01187300,01187300,2015-01-03 00:45:00,NA,NA,34.6,A,1.48,A
01187300,01187300,2015-01-03 01:00:00,NA,NA,34.6,A,1.48,A
01187300,01187300,2015-01-03 01:15:00,NA,NA,34.6,A,1.48,A
01187300,01187300,2015-01-03 01:30:00,NA,NA,34.6,A,1.48,A
01187300,01187300,2015-01-03 01:45:00,NA,NA,34.6,A,1.48,A
01187300,01187300,2015-01-03 02:00:00,NA,NA,34.6,A,1.48,A
01187300,01187300,2015-01-03 02:15:00,NA,NA,34.3,A,1.47,A
01187300,01187300,2015-01-03 02:30:00,NA,NA,34.3,A,1.47,A
01187300,01187300,2015-01-03 02:45:00,NA,NA,34.3,A,1.47,A
01187300,01187300,2015-01-03 03:00:00,NA,NA,34,A,1.46,A
01187300,01187300,2015-01-03 03:15:00,NA,NA,34,A,1.46,A
01187300,01187300,2015-01-03 03:30:00,NA,NA,33.7,A,1.45,A
01187300,01187300,2015-01-03 03:45:00,NA,NA,33.7,A,1.45,A
01187300,01187300,2015-01-03 04:00:00,NA,NA,33.7,A,1.45,A
01187300,01187300,2015-01-03 04:15:00,NA,NA,33.4,A,1.44,A
01187300,01187300,2015-01-03 04:30:00,NA,NA,33.4,A,1.44,A
01187300,01187300,2015-01-03 04:45:00,NA,NA,33.1,A,1.43,A
01187300,01187300,2015-01-03 05:00:00,NA,NA,33.1,A,1.43,A
01187300,01187300,2015-01-03 05:15:00,NA,NA,33.1,A,1.43,A
01187300,01187300,2015-01-03 05:30:00,NA,NA,32.8,A,1.42,A
01187300,01187300,2015-01-03 05:45:00,NA,NA,32.8,A,1.42,A
01187300,01187300,2015-01-03 06:00:00,NA,NA,32.5,A,1.41,A
01187300,01187300,2015-01-03 06:15:00,NA,NA,32.5,A,1.41,A
01187300,01187300,2015-01-03 06:30:00,NA,NA,32.5,A,1.41,A
01187300,01187300,2015-01-03 06:45:00,NA,NA,32.2,A,1.4,A
01187300,01187300,2015-01-03 07:00:00,NA,NA,32.2,A,1.4,A
01187300,01187300,2015-01-03 07:15:00,NA,NA,32.2,A,1.4,A
01187300,01187300,2015-01-03 07:30:00,NA,NA,31.9,A,1.39,A
01187300,01187300,2015-01-03 07:45:00,NA,NA,31.9,A,1.39,A
01187300,01187300,2015-01-03 08:00:00,NA,NA,31.9,A,1.39,A
01187300,01187300,2015-01-03 08:15:00,NA,NA,31.6,A,1.38,A
01187300,01187300,2015-01-03 08:30:00,NA,NA,31.6,A,1.38,A
01187300,01187300,2015-01-03 08:45:00,NA,NA,31.6,A,1.38,A
01187300,01187300,2015-01-03 09:00:00,NA,NA,31.6,A,1.38,A
01187300,01187300,2015-01-03 09:15:00,NA,NA,31.6,A,1.38,A
01187300,01187300,2015-01-03 09:30:00,NA,NA,31.6,A,1.38,A
01187300,01187300,2015-01-03 09:45:00,NA,NA,31.6,A,1.38,A
01187300,01187300,2015-01-03 10:00:00,NA,NA,31.9,A,1.39,A
01187300,01187300,2015-01-03 10:15:00,NA,NA,31.9,A,1.39,A
01187300,01187300,2015-01-03 10:30:00,NA,NA,32.2,A,1.4,A
01187300,01187300,2015-01-03 10:45:00,NA,NA,32.2,A,1.4,A
01187300,01187300,2015-01-03 11:00:00,NA,NA,32.5,A,1.41,A
01187300,01187300,2015-01-03 11:15:00,NA,NA,32.8,A,1.42,A
01187300,01187300,2015-01-03 11:30:00,NA,NA,33.1,A,1.43,A
01187300,01187300,2015-01-03 11:45:00,NA,NA,33.1,A,1.43,A
01187300,01187300,2015-01-03 12:00:00,NA,NA,33.7,A,1.45,A
01187300,01187300,2015-01-03 12:15:00,NA,NA,34,A,1.46,A
01187300,01187300,2015-01-03 12:30:00,NA,NA,34,A,1.46,A
01187300,01187300,2015-01-03 12:45:00,NA,NA,34.3,A,1.47,A
01187300,01187300,2015-01-03 13:00:00,NA,NA,34.3,A,1.47,A
01187300,01187300,2015-01-03 13:15:00,NA,NA,34.3,A,1.47,A
01187300,01187300,2015-01-03 13:30:00,NA,NA,34.3,A,1.47,A
01187300,01187300,2015-01-03 13:45:00,NA,NA,34.3,A,1.47,A
01187300,01187300,2015-01-03 14:00:00,NA,NA,34.3,A,1.47,A
01187300,01187300,2015-01-03 14:15:00,NA,NA,34.3,A,1.47,A
01187300,01187300,2015-01-03 14:30:00,NA,NA,34.3,A,1.47,A
01187300,01187300,2015-01-03 14:45:00,NA,NA,34.3,A,1.47,A
01187300,01187300,2015-01-03 15:00:00,NA,NA,34.3,A,1.47,A
01187300,01187300,2015-01-03 15:15:00,NA,NA,34.3,A,1.47,A
01187300,01187300,2015-01-03 15:30:00,NA,NA,34,A,1.46,A
01187300,01187300,2015-01-03 15:45:00,NA,NA,34,A,1.46,A
01187300,01187300,2015-01-03 16:00:00,NA,NA,33.7,A,1.45,A
01187300,01187300,2015-01-03 16:15:00,NA,NA,33.7,A,1.45,A
01187300,01187300,2015-01-03 16:30:00,NA,NA,33.4,A,1.44,A
01187300,01187300,2015-01-03 16:45:00,NA,NA,33.4,A,1.44,A
01187300,01187300,2015-01-03 17:00:00,NA,NA,33.4,A,1.44,A
01187300,01187300,2015-01-03 17:15:00,NA,NA,33.1,A,1.43,A
01187300,01187300,2015-01-03 17:30:00,NA,NA,33.1,A,1.43,A
01187300,01187300,2015-01-03 17:45:00,NA,NA,33.1,A,1.43,A
01187300,01187300,2015-01-03 18:00:00,NA,NA,33.1,A,1.43,A
01187300,01187300,2015-01-03 18:15:00,NA,NA,33.1,A,1.43,A
01187300,01187300,2015-01-03 18:30:00,NA,NA,33.1,A,1.43,A
01187300,01187300,2015-01-03 18:45:00,NA,NA,33.1,A,1.43,A
01187300,01187300,2015-01-03 19:00:00,NA,NA,33.1,A,1.43,A
01187300,01187300,2015-01-03 19:15:00,NA,NA,33.1,A,1.43,A
01187300,01187300,2015-01-03 19:30:00,NA,NA,33.1,A,1.43,A
01187300,01187300,2015-01-03 19:45:00,NA,NA,33.4,A,1.44,A
01187300,01187300,2015-01-03 20:00:00,NA,NA,33.4,A,1.44,A
01187300,01187300,2015-01-03 20:15:00,NA,NA,33.4,A,1.44,A
01187300,01187300,2015-01-03 20:30:00,NA,NA,33.4,A,1.44,A
01187300,01187300,2015-01-03 20:45:00,NA,NA,33.4,A,1.44,A
01187300,01187300,2015-01-03 21:00:00,NA,NA,33.4,A,1.44,A
01187300,01187300,2015-01-03 21:15:00,NA,NA,33.4,A,1.44,A
01187300,01187300,2015-01-03 21:30:00,NA,NA,33.7,A,1.45,A
01187300,01187300,2015-01-03 21:45:00,NA,NA,33.7,A,1.45,A
01187300,01187300,2015-01-03 22:00:00,NA,NA,33.7,A,1.45,A
01187300,01187300,2015-01-03 22:15:00,NA,NA,33.7,A,1.45,A
01187300,01187300,2015-01-03 22:30:00,NA,NA,33.7,A,1.45,A
01187300,01187300,2015-01-03 22:45:00,NA,NA,34,A,1.46,A
01187300,01187300,2015-01-03 23:00:00,NA,NA,34,A,1.46,A
01187300,01187300,2015-01-03 23:15:00,NA,NA,34,A,1.46,A
01187300,01187300,2015-01-03 23:30:00,NA,NA,34.3,A,1.47,A
01187300,01187300,2015-01-03 23:45:00,NA,NA,34.3,A,1.47,A
01187300,01187300,2015-01-04 00:00:00,NA,NA,34.3,A,1.47,A
01187300,01187300,2015-01-04 00:15:00,NA,NA,34.6,A,1.48,A
01187300,01187300,2015-01-04 00:30:00,NA,NA,34.6,A,1.48,A
01187300,01187300,2015-01-04 00:45:00,NA,NA,34.6,A,1.48,A
01187300,01187300,2015-01-04 01:00:00,NA,NA,34.9,A,1.49,A
01187300,01187300,2015-01-04 01:15:00,NA,NA,34.9,A,1.49,A
01187300,01187300,2015-01-04 01:30:00,NA,NA,35.2,A,1.5,A
01187300,01187300,2015-01-04 01:45:00,NA,NA,35.5,A,1.51,A
01187300,01187300,2015-01-04 02:00:00,NA,NA,35.5,A,1.51,A
01187300,01187300,2015-01-04 02:15:00,NA,NA,35.8,A,1.52,A
01187300,01187300,2015-01-04 02:30:00,NA,NA,36.1,A,1.53,A
01187300,01187300,2015-01-04 02:45:00,NA,NA,36.1,A,1.53,A
01187300,01187300,2015-01-04 03:00:00,NA,NA,36.4,A,1.54,A
01187300,01187300,2015-01-04 03:15:00,NA,NA,36.8,A,1.55,A
01187300,01187300,2015-01-04 03:30:00,NA,NA,36.8,A,1.55,A
01187300,01187300,2015-01-04 03:45:00,NA,NA,36.8,A,1.55,A
01187300,01187300,2015-01-04 04:00:00,NA,NA,36.8,A,1.55,A
01187300,01187300,2015-01-04 04:15:00,NA,NA,36.8,A,1.55,A
01187300,01187300,2015-01-04 04:30:00,NA,NA,36.8,A,1.55,A
01187300,01187300,2015-01-04 04:45:00,NA,NA,36.8,A,1.55,A
01187300,01187300,2015-01-04 05:00:00,NA,NA,37.1,A,1.56,A
01187300,01187300,2015-01-04 05:15:00,NA,NA,37.1,A,1.56,A
01187300,01187300,2015-01-04 05:30:00,NA,NA,37.4,A,1.57,A
01187300,01187300,2015-01-04 05:45:00,NA,NA,37.4,A,1.57,A
01187300,01187300,2015-01-04 06:00:00,NA,NA,37.7,A,1.58,A
01187300,01187300,2015-01-04 06:15:00,NA,NA,37.7,A,1.58,A
01187300,01187300,2015-01-04 06:30:00,NA,NA,38,A,1.59,A
01187300,01187300,2015-01-04 06:45:00,NA,NA,38,A,1.59,A
01187300,01187300,2015-01-04 07:00:00,NA,NA,38,A,1.59,A
01187300,01187300,2015-01-04 07:15:00,NA,NA,38,A,1.59,A
01187300,01187300,2015-01-04 07:30:00,NA,NA,38.3,A,1.6,A
01187300,01187300,2015-01-04 07:45:00,NA,NA,38.6,A,1.61,A
01187300,01187300,2015-01-04 08:00:00,NA,NA,38.6,A,1.61,A
01187300,01187300,2015-01-04 08:15:00,NA,NA,39,A,1.62,A
01187300,01187300,2015-01-04 08:30:00,NA,NA,39.3,A,1.63,A
01187300,01187300,2015-01-04 08:45:00,NA,NA,39.3,A,1.63,A
01187300,01187300,2015-01-04 09:00:00,NA,NA,39.6,A,1.64,A
01187300,01187300,2015-01-04 09:15:00,NA,NA,39.9,A,1.65,A
01187300,01187300,2015-01-04 09:30:00,NA,NA,39.9,A,1.65,A
01187300,01187300,2015-01-04 09:45:00,NA,NA,40.2,A,1.66,A
01187300,01187300,2015-01-04 10:00:00,NA,NA,40.2,A,1.66,A
01187300,01187300,2015-01-04 10:15:00,NA,NA,40.6,A,1.67,A
01187300,01187300,2015-01-04 10:30:00,NA,NA,40.6,A,1.67,A
01187300,01187300,2015-01-04 10:45:00,NA,NA,40.9,A,1.68,A
01187300,01187300,2015-01-04 11:00:00,NA,NA,40.9,A,1.68,A
01187300,01187300,2015-01-04 11:15:00,NA,NA,41.2,A,1.69,A
01187300,01187300,2015-01-04 11:30:00,NA,NA,41.5,A,1.7,A
01187300,01187300,2015-01-04 11:45:00,NA,NA,41.9,A,1.71,A
01187300,01187300,2015-01-04 12:00:00,NA,NA,42.5,A,1.73,A
01187300,01187300,2015-01-04 12:15:00,NA,NA,42.8,A,1.74,A
01187300,01187300,2015-01-04 12:30:00,NA,NA,43.2,A,1.75,A
01187300,01187300,2015-01-04 12:45:00,NA,NA,43.8,A,1.77,A
01187300,01187300,2015-01-04 13:00:00,NA,NA,44.2,A,1.78,A
01187300,01187300,2015-01-04 13:15:00,NA,NA,44.9,A,1.8,A
01187300,01187300,2015-01-04 13:30:00,NA,NA,45.3,A,1.81,A
01187300,01187300,2015-01-04 13:45:00,NA,NA,45.8,A,1.82,A
01187300,01187300,2015-01-04 14:00:00,NA,NA,46.8,A,1.84,A
01187300,01187300,2015-01-04 14:15:00,NA,NA,47.4,A,1.85,A
01187300,01187300,2015-01-04 14:30:00,NA,NA,48.8,A,1.87,A
01187300,01187300,2015-01-04 14:45:00,NA,NA,49.7,A,1.88,A
01187300,01187300,2015-01-04 15:00:00,NA,NA,51.4,A,1.9,A
01187300,01187300,2015-01-04 15:15:00,NA,NA,53.1,A,1.92,A
01187300,01187300,2015-01-04 15:30:00,NA,NA,54.9,A,1.94,A
01187300,01187300,2015-01-04 15:45:00,NA,NA,56.7,A,1.96,A
01187300,01187300,2015-01-04 16:00:00,NA,NA,58.6,A,1.98,A
01187300,01187300,2015-01-04 16:15:00,NA,NA,60.5,A,2,A
01187300,01187300,2015-01-04 16:30:00,NA,NA,61.4,A,2.01,A
01187300,01187300,2015-01-04 16:45:00,NA,NA,62.4,A,2.02,A
01187300,01187300,2015-01-04 17:00:00,NA,NA,63.3,A,2.03,A
